Time (s),MLR (g/m2/s),T Back (K),T Top (K)
1320.05,0.000337898,875.12869,862.17132
1321.05,0.000336959,875.06342,862.15194
1322.05,0.000336025,874.99816,862.13254
1323.05,0.000335095,874.93292,862.11313
1324.05,0.000334169,874.86771,862.0937
1325.05,0.000333246,874.80252,862.07426
1326.05,0.000332328,874.73735,862.05481
1327.05,0.000331413,874.67222,862.03534
1328.05,0.000330503,874.60711,862.01586
1329.05,0.000329597,874.54203,861.99637
1330.05,0.000328694,874.47697,861.97687
1331.05,0.000327795,874.41193,861.95737
1332.05,0.0003269,874.34697,861.93786
1333.05,0.000326009,874.28206,861.91834
1334.05,0.000325122,874.21722,861.89882
1335.05,0.000324239,874.15243,861.8793
1336.05,0.000323359,874.08771,861.85977
1337.05,0.000322484,874.02305,861.84025
1338.05,0.000321612,873.95846,861.82072
1339.05,0.000320744,873.89394,861.8012
1340.05,0.000319879,873.82948,861.78168
1341.05,0.000319019,873.76509,861.76216
1342.05,0.000318162,873.70078,861.74264
1343.05,0.000317308,873.63654,861.72313
1344.05,0.000316459,873.57237,861.70363
1345.05,0.000315613,873.50827,861.68413
1346.05,0.000314771,873.44422,861.66465
1347.05,0.000313932,873.38027,861.64517
1348.05,0.000313097,873.31642,861.6257
1349.05,0.000312266,873.25267,861.60624
1350.05,0.000311438,873.18902,861.58679
1351.05,0.000310614,873.12547,861.56736
1352.05,0.000309793,873.06202,861.54793
1353.05,0.000308976,872.99867,861.52853
1354.05,0.000308162,872.93542,861.50913
1355.05,0.000307352,872.87227,861.48975
1356.05,0.000306546,872.80923,861.47039
1357.05,0.000305743,872.7463,861.45105
1358.05,0.000304943,872.68347,861.43173
1359.05,0.000304147,872.62075,861.41242
1360.05,0.000303354,872.55813,861.39313
1361.05,0.000302565,872.49561,861.37387
1362.05,0.000301779,872.43318,861.35462
1363.05,0.000300997,872.37088,861.3354
1364.05,0.000300218,872.30872,861.31619
1365.05,0.000299442,872.24668,861.29701
1366.05,0.00029867,872.18477,861.27785
1367.05,0.0002979,872.12299,861.25872
1368.05,0.000297135,872.06134,861.23962
1369.05,0.000296372,871.99982,861.22053
1370.05,0.000295613,871.93842,861.20148
1371.05,0.000294857,871.87716,861.18245
1372.05,0.000294105,871.81603,861.16345
1373.05,0.000293356,871.75503,861.14448
1374.05,0.000292609,871.69416,861.12553
1375.05,0.000291867,871.63342,861.10662
1376.05,0.000291127,871.57281,861.08773
1377.05,0.00029039,871.51233,861.06888
1378.05,0.000289657,871.45195,861.05005
1379.05,0.000288927,871.39173,861.03126
1380.05,0.0002882,871.33166,861.0125
1381.05,0.000287476,871.27174,860.99377
1382.05,0.000286755,871.21198,860.97507
1383.05,0.000286038,871.15236,860.95641
1384.05,0.000285323,871.09289,860.93778
1385.05,0.000284612,871.03356,860.91918
1386.05,0.000283903,870.97439,860.90062
1387.05,0.000283198,870.91537,860.8821
1388.05,0.000282496,870.85649,860.86361
1389.05,0.000281796,870.79777,860.84515
1390.05,0.0002811,870.7392,860.82674
1391.05,0.000280407,870.68078,860.80836
1392.05,0.000279717,870.62251,860.79001
1393.05,0.000279029,870.56438,860.77171
1394.05,0.000278345,870.5064,860.75344
1395.05,0.000277663,870.44854,860.73521
1396.05,0.000276985,870.39085,860.71702
1397.05,0.000276309,870.33334,860.69887
1398.05,0.000275636,870.27599,860.68076
1399.05,0.000274967,870.2188,860.66268
1400.05,0.0002743,870.16178,860.64465
1401.05,0.000273636,870.10491,860.62666
1402.05,0.000272974,870.04821,860.60871
1403.05,0.000272316,869.99168,860.5908
1404.05,0.00027166,869.93531,860.57294
1405.05,0.000271008,869.8791,860.55511
1406.05,0.000270358,869.82305,860.53733
1407.05,0.000269711,869.76716,860.51959
1408.05,0.000269066,869.71144,860.50189
1409.05,0.000268424,869.65588,860.48423
1410.05,0.000267786,869.60048,860.46662
1411.05,0.000267149,869.54524,860.44905
1412.05,0.000266516,869.49015,860.43152
1413.05,0.000265885,869.43521,860.41404
1414.05,0.000265257,869.38044,860.39661
1415.05,0.000264632,869.32586,860.37921
1416.05,0.000264009,869.27145,860.36187
1417.05,0.000263389,869.21721,860.34456
1418.05,0.000262772,869.16314,860.3273
1419.05,0.000262157,869.10925,860.31009
1420.05,0.000261545,869.05552,860.29293
1421.05,0.000260935,869.00197,860.2758
1422.05,0.000260328,868.94858,860.25873
1423.05,0.000259724,868.89537,860.2417
1424.05,0.000259122,868.84233,860.22472
1425.05,0.000258523,868.78946,860.20778
1426.05,0.000257926,868.73675,860.19089
1427.05,0.000257332,868.68422,860.17405
1428.05,0.00025674,868.63185,860.15725
1429.05,0.000256151,868.57965,860.14051
1430.05,0.000255565,868.52761,860.12381
1431.05,0.000254981,868.47572,860.10715
1432.05,0.000254399,868.424,860.09054
1433.05,0.00025382,868.37247,860.07399
1434.05,0.000253243,868.32111,860.05748
1435.05,0.000252669,868.26993,860.04101
1436.05,0.000252097,868.21893,860.0246
1437.05,0.000251528,868.1681,860.00823
1438.05,0.000250961,868.11745,859.99192
1439.05,0.000250396,868.06697,859.97565
1440.05,0.000249834,868.01667,859.95943
1441.05,0.000249274,867.96653,859.94326
1442.05,0.000248717,867.91657,859.92713
1443.05,0.000248162,867.86679,859.91106
1444.05,0.000247609,867.81717,859.89503
1445.05,0.000247058,867.76773,859.87906
1446.05,0.00024651,867.71846,859.86313
1447.05,0.000245965,867.66936,859.84725
1448.05,0.000245421,867.62043,859.83142
1449.05,0.00024488,867.57166,859.81564
1450.05,0.000244341,867.52306,859.79991
1451.05,0.000243804,867.47461,859.78423
1452.05,0.00024327,867.42633,859.7686
1453.05,0.000242738,867.37824,859.75302
1454.05,0.000242208,867.33032,859.73749
1455.05,0.00024168,867.28258,859.722
1456.05,0.000241155,867.23502,859.70657
1457.05,0.000240632,867.18763,859.69119
1458.05,0.000240111,867.14041,859.67585
1459.05,0.000239592,867.09337,859.66057
1460.05,0.000239075,867.04649,859.64534
1461.05,0.000238561,866.99979,859.63015
1462.05,0.000238048,866.95327,859.61502
1463.05,0.000237538,866.90691,859.59993
1464.05,0.00023703,866.86072,859.5849
1465.05,0.000236524,866.8147,859.56991
1466.05,0.00023602,866.76886,859.55498
1467.05,0.000235519,866.72318,859.54009
1468.05,0.000235019,866.67767,859.52526
1469.05,0.000234521,866.63232,859.51047
1470.05,0.000234026,866.58715,859.49573
1471.05,0.000233533,866.54213,859.48105
1472.05,0.000233041,866.49727,859.46641
1473.05,0.000232552,866.45256,859.45183
1474.05,0.000232065,866.40804,859.43729
1475.05,0.00023158,866.36368,859.4228
1476.05,0.000231096,866.3195,859.40837
1477.05,0.000230615,866.2755,859.39398
1478.05,0.000230136,866.23166,859.37964
1479.05,0.000229659,866.18799,859.36536
1480.05,0.000229184,866.14449,859.35112
1481.05,0.00022871,866.10115,859.33693
1482.05,0.000228239,866.05799,859.32279
1483.05,0.00022777,866.01499,859.3087
1484.05,0.000227303,865.97215,859.29466
1485.05,0.000226837,865.92948,859.28067
1486.05,0.000226374,865.88698,859.26672
1487.05,0.000225912,865.84464,859.25283
1488.05,0.000225452,865.80247,859.23899
1489.05,0.000224995,865.76045,859.2252
1490.05,0.000224539,865.71861,859.21145
1491.05,0.000224085,865.67692,859.19776
1492.05,0.000223633,865.63539,859.18411
1493.05,0.000223182,865.59402,859.17051
1494.05,0.000222734,865.55281,859.15696
1495.05,0.000222288,865.51176,859.14346
1496.05,0.000221843,865.47084,859.13001
1497.05,0.0002214,865.43009,859.11661
1498.05,0.000220959,865.38951,859.10326
1499.05,0.00022052,865.3491,859.08996
1500.05,0.000220082,865.30884,859.0767
1501.05,0.000219647,865.26876,859.06349
1502.05,0.000219213,865.22883,859.05034
1503.05,0.000218781,865.18906,859.03723
1504.05,0.000218351,865.14945,859.02416
1505.05,0.000217922,865.11001,859.01115
1506.05,0.000217496,865.07072,858.99818
1507.05,0.000217071,865.03158,858.98526
1508.05,0.000216647,864.99261,858.97239
1509.05,0.000216226,864.95379,858.95957
1510.05,0.000215806,864.91513,858.94679
1511.05,0.000215388,864.87662,858.93407
1512.05,0.000214972,864.83827,858.92139
1513.05,0.000214557,864.80008,858.90876
1514.05,0.000214144,864.76203,858.89617
1515.05,0.000213733,864.72414,858.88363
1516.05,0.000213323,864.68641,858.87114
1517.05,0.000212915,864.64882,858.8587
1518.05,0.000212509,864.61138,858.8463
1519.05,0.000212105,864.5741,858.83395
1520.05,0.000211702,864.53696,858.82165
1521.05,0.0002113,864.49996,858.8094
1522.05,0.000210901,864.46309,858.79719
1523.05,0.000210503,864.42639,858.78503
1524.05,0.000210106,864.38984,858.77291
1525.05,0.000209711,864.35345,858.76084
1526.05,0.000209318,864.31721,858.74882
1527.05,0.000208927,864.28111,858.73684
1528.05,0.000208537,864.24517,858.72491
1529.05,0.000208148,864.20938,858.71302
1530.05,0.000207761,864.17374,858.70118
1531.05,0.000207376,864.13824,858.68939
1532.05,0.000206992,864.1029,858.67764
1533.05,0.00020661,864.06769,858.66593
1534.05,0.00020623,864.03264,858.65427
1535.05,0.00020585,863.99773,858.64266
1536.05,0.000205473,863.96296,858.63109
1537.05,0.000205097,863.92834,858.61957
1538.05,0.000204722,863.89387,858.60809
1539.05,0.000204349,863.85953,858.59666
1540.05,0.000203978,863.82534,858.58527
1541.05,0.000203608,863.79129,858.57392
1542.05,0.000203239,863.75738,858.56262
1543.05,0.000202872,863.72362,858.55137
1544.05,0.000202507,863.68999,858.54016
1545.05,0.000202143,863.6565,858.52899
1546.05,0.00020178,863.62315,858.51786
1547.05,0.000201419,863.58994,858.50678
1548.05,0.000201059,863.55686,858.49575
1549.05,0.000200701,863.52392,858.48476
1550.05,0.000200344,863.4911,858.47381
1551.05,0.000199989,863.45841,858.4629
1552.05,0.000199635,863.42587,858.45204
1553.05,0.000199282,863.39347,858.44122
1554.05,0.000198931,863.36121,858.43044
1555.05,0.000198581,863.32909,858.41971
1556.05,0.000198233,863.2971,858.40901
1557.05,0.000197886,863.26525,858.39837
1558.05,0.000197541,863.23354,858.38776
1559.05,0.000197197,863.20196,858.37719
1560.05,0.000196854,863.17052,858.36667
1561.05,0.000196512,863.13921,858.35619
1562.05,0.000196172,863.10803,858.34575
1563.05,0.000195834,863.07698,858.33535
1564.05,0.000195496,863.04607,858.325
1565.05,0.00019516,863.01529,858.31468
1566.05,0.000194825,862.98464,858.30441
1567.05,0.000194492,862.95412,858.29418
1568.05,0.00019416,862.92373,858.28399
1569.05,0.000193829,862.89347,858.27384
1570.05,0.0001935,862.86333,858.26373
1571.05,0.000193172,862.83333,858.25366
1572.05,0.000192845,862.80345,858.24363
1573.05,0.00019252,862.7737,858.23365
1574.05,0.000192195,862.74408,858.2237
1575.05,0.000191873,862.71458,858.2138
1576.05,0.000191551,862.6852,858.20393
1577.05,0.000191231,862.65595,858.1941
1578.05,0.000190911,862.62683,858.18432
1579.05,0.000190594,862.59783,858.17457
1580.05,0.000190277,862.56894,858.16487
1581.05,0.000189962,862.54018,858.1552
1582.05,0.000189648,862.51154,858.14557
1583.05,0.000189335,862.483,858.13598
1584.05,0.000189023,862.45459,858.12643
1585.05,0.000188713,862.42631,858.11692
1586.05,0.000188404,862.39815,858.10745
1587.05,0.000188096,862.37011,858.09801
1588.05,0.000187789,862.3422,858.08862
1589.05,0.000187483,862.31441,858.07926
1590.05,0.000187179,862.28674,858.06994
1591.05,0.000186876,862.25919,858.06066
1592.05,0.000186574,862.23176,858.05142
1593.05,0.000186273,862.20444,858.04222
1594.05,0.000185974,862.17725,858.03305
1595.05,0.000185675,862.15017,858.02392
1596.05,0.000185378,862.12321,858.01482
1597.05,0.000185082,862.09637,858.00577
1598.05,0.000184787,862.06964,857.99675
1599.05,0.000184493,862.04303,857.98777
1600.05,0.000184201,862.01653,857.97883
1601.05,0.000183909,861.99015,857.96992
1602.05,0.000183619,861.96388,857.96105
1603.05,0.00018333,861.93773,857.95221
1604.05,0.000183042,861.91168,857.94342
1605.05,0.000182755,861.88575,857.93465
1606.05,0.000182469,861.85994,857.92593
1607.05,0.000182184,861.83423,857.91724
1608.05,0.000181901,861.80863,857.90859
1609.05,0.000181618,861.78315,857.89997
1610.05,0.000181337,861.75777,857.89139
1611.05,0.000181056,861.73251,857.88284
1612.05,0.000180777,861.70735,857.87433
1613.05,0.000180499,861.6823,857.86585
1614.05,0.000180222,861.65736,857.85741
1615.05,0.000179946,861.63253,857.84901
1616.05,0.000179671,861.6078,857.84064
1617.05,0.000179397,861.58318,857.8323
1618.05,0.000179124,861.55866,857.824
1619.05,0.000178853,861.53425,857.81573
1620.05,0.000178582,861.50994,857.8075
1621.05,0.000178312,861.48572,857.7993
1622.05,0.000178044,861.4616,857.79114
1623.05,0.000177776,861.4376,857.78301
1624.05,0.00017751,861.4137,857.77491
1625.05,0.000177244,861.38991,857.76684
1626.05,0.00017698,861.36623,857.75881
1627.05,0.000176716,861.34265,857.75082
1628.05,0.000176454,861.31917,857.74285
1629.05,0.000176192,861.2958,857.73492
1630.05,0.000175932,861.27252,857.72703
1631.05,0.000175672,861.24935,857.71916
1632.05,0.000175414,861.22629,857.71133
1633.05,0.000175157,861.20332,857.70353
1634.05,0.0001749,861.18045,857.69576
1635.05,0.000174645,861.15768,857.68803
1636.05,0.00017439,861.13501,857.68033
1637.05,0.000174137,861.11245,857.67266
1638.05,0.000173884,861.08997,857.66502
1639.05,0.000173633,861.0676,857.65741
1640.05,0.000173382,861.04533,857.64984
1641.05,0.000173132,861.02315,857.64229
1642.05,0.000172884,861.00107,857.63478
1643.05,0.000172636,860.97908,857.6273
1644.05,0.000172389,860.95719,857.61986
1645.05,0.000172143,860.9354,857.61244
1646.05,0.000171898,860.9137,857.60505
1647.05,0.000171654,860.8921,857.5977
1648.05,0.000171411,860.87059,857.59037
1649.05,0.000171169,860.84917,857.58308
1650.05,0.000170928,860.82785,857.57582
1651.05,0.000170688,860.80662,857.56858
1652.05,0.000170448,860.78548,857.56138
1653.05,0.00017021,860.76443,857.55421
1654.05,0.000169972,860.74348,857.54707
1655.05,0.000169736,860.72261,857.53995
1656.05,0.0001695,860.70184,857.53287
1657.05,0.000169265,860.68116,857.52582
1658.05,0.000169031,860.66056,857.5188
1659.05,0.000168798,860.64006,857.5118
1660.05,0.000168566,860.61964,857.50484
1661.05,0.000168334,860.59932,857.49791
1662.05,0.000168104,860.57908,857.491
1663.05,0.000167874,860.55892,857.48412
1664.05,0.000167646,860.53886,857.47728
1665.05,0.000167418,860.51887,857.47046
1666.05,0.000167191,860.49897,857.46367
1667.05,0.000166965,860.47915,857.4569
1668.05,0.000166739,860.45941,857.45017
1669.05,0.000166515,860.43977,857.44346
1670.05,0.000166291,860.42022,857.43679
1671.05,0.000166069,860.40075,857.43014
1672.05,0.000165847,860.38137,857.42352
1673.05,0.000165626,860.36207,857.41692
1674.05,0.000165405,860.34286,857.41036
1675.05,0.000165186,860.32374,857.40382
1676.05,0.000164967,860.3047,857.39731
1677.05,0.000164749,860.28574,857.39082
1678.05,0.000164532,860.26686,857.38437
1679.05,0.000164316,860.24807,857.37794
1680.05,0.000164101,860.22936,857.37153
1681.05,0.000163886,860.21073,857.36516
1682.05,0.000163673,860.19219,857.35881
1683.05,0.00016346,860.17372,857.35249
1684.05,0.000163248,860.15534,857.34619
1685.05,0.000163036,860.13703,857.33992
1686.05,0.000162826,860.11881,857.33368
1687.05,0.000162616,860.10067,857.32746
1688.05,0.000162407,860.0826,857.32127
1689.05,0.000162199,860.06462,857.31511
1690.05,0.000161991,860.04671,857.30897
1691.05,0.000161785,860.02888,857.30286
1692.05,0.000161579,860.01113,857.29677
1693.05,0.000161374,859.99346,857.29071
1694.05,0.000161169,859.97586,857.28468
1695.05,0.000160966,859.95834,857.27867
1696.05,0.000160763,859.9409,857.27268
1697.05,0.000160561,859.92353,857.26672
1698.05,0.000160359,859.90624,857.26079
1699.05,0.000160159,859.88903,857.25488
1700.05,0.000159959,859.87189,857.249
1701.05,0.00015976,859.85482,857.24314
1702.05,0.000159561,859.83783,857.2373
1703.05,0.000159364,859.82091,857.23149
1704.05,0.000159167,859.80407,857.22571
1705.05,0.000158971,859.7873,857.21995
1706.05,0.000158775,859.7706,857.21421
1707.05,0.00015858,859.75398,857.2085
1708.05,0.000158386,859.73742,857.20281
1709.05,0.000158193,859.72094,857.19715
1710.05,0.000158,859.70453,857.19151
1711.05,0.000157809,859.68819,857.18589
1712.05,0.000157617,859.67193,857.1803
1713.05,0.000157427,859.65573,857.17473
1714.05,0.000157237,859.63961,857.16918
1715.05,0.000157048,859.62355,857.16366
1716.05,0.00015686,859.60756,857.15816
1717.05,0.000156672,859.59164,857.15269
1718.05,0.000156485,859.57579,857.14723
1719.05,0.000156299,859.56001,857.1418
1720.05,0.000156113,859.5443,857.1364
1721.05,0.000155928,859.52865,857.13101
1722.05,0.000155744,859.51307,857.12565
1723.05,0.00015556,859.49755,857.12031
1724.05,0.000155377,859.48209,857.11499
1725.05,0.000155195,859.4667,857.1097
1726.05,0.000155013,859.45139,857.10443
1727.05,0.000154832,859.43614,857.09918
1728.05,0.000154652,859.42096,857.09395
1729.05,0.000154472,859.40585,857.08874
1730.05,0.000154293,859.3908,857.08356
1731.05,0.000154115,859.37582,857.0784
1732.05,0.000153937,859.3609,857.07326
1733.05,0.00015376,859.34605,857.06814
1734.05,0.000153584,859.33127,857.06304
1735.05,0.000153408,859.31655,857.05796
1736.05,0.000153233,859.30189,857.05291
1737.05,0.000153058,859.2873,857.04788
1738.05,0.000152885,859.27278,857.04286
1739.05,0.000152711,859.25831,857.03787
1740.05,0.000152539,859.24391,857.0329
1741.05,0.000152367,859.22957,857.02795
1742.05,0.000152195,859.2153,857.02302
1743.05,0.000152025,859.20108,857.01811
1744.05,0.000151855,859.18693,857.01323
1745.05,0.000151685,859.17284,857.00836
1746.05,0.000151516,859.15881,857.00351
1747.05,0.000151348,859.14484,856.99869
1748.05,0.00015118,859.13094,856.99388
1749.05,0.000151013,859.11709,856.9891
1750.05,0.000150847,859.10331,856.98433
1751.05,0.000150681,859.08958,856.97959
1752.05,0.000150516,859.07591,856.97486
1753.05,0.000150351,859.06231,856.97016
1754.05,0.000150187,859.04876,856.96547
1755.05,0.000150023,859.03527,856.96081
1756.05,0.00014986,859.02184,856.95616
1757.05,0.000149698,859.00847,856.95154
1758.05,0.000149536,858.99515,856.94693
1759.05,0.000149375,858.9819,856.94234
1760.05,0.000149215,858.9687,856.93778
1761.05,0.000149054,858.95556,856.93323
1762.05,0.000148895,858.94247,856.9287
1763.05,0.000148736,858.92944,856.92419
1764.05,0.000148578,858.91647,856.9197
1765.05,0.00014842,858.90356,856.91522
1766.05,0.000148263,858.8907,856.91077
1767.05,0.000148106,858.87789,856.90634
1768.05,0.00014795,858.86514,856.90192
1769.05,0.000147795,858.85245,856.89752
1770.05,0.00014764,858.83981,856.89314
1771.05,0.000147485,858.82723,856.88878
1772.05,0.000147332,858.8147,856.88444
1773.05,0.000147178,858.80222,856.88012
1774.05,0.000147025,858.7898,856.87581
1775.05,0.000146873,858.77744,856.87152
1776.05,0.000146722,858.76512,856.86725
1777.05,0.00014657,858.75286,856.863
1778.05,0.00014642,858.74065,856.85877
1779.05,0.00014627,858.7285,856.85455
1780.05,0.00014612,858.7164,856.85035
1781.05,0.000145971,858.70434,856.84617
1782.05,0.000145823,858.69235,856.84201
1783.05,0.000145675,858.6804,856.83786
1784.05,0.000145527,858.6685,856.83373
1785.05,0.00014538,858.65666,856.82962
1786.05,0.000145234,858.64486,856.82553
1787.05,0.000145088,858.63312,856.82145
1788.05,0.000144943,858.62143,856.81739
1789.05,0.000144798,858.60979,856.81335
1790.05,0.000144653,858.59819,856.80932
1791.05,0.000144509,858.58665,856.80532
1792.05,0.000144366,858.57516,856.80132
1793.05,0.000144223,858.56371,856.79735
1794.05,0.000144081,858.55232,856.79339
1795.05,0.000143939,858.54097,856.78945
1796.05,0.000143798,858.52967,856.78552
1797.05,0.000143657,858.51842,856.78161
1798.05,0.000143516,858.50721,856.77772
1799.05,0.000143377,858.49605,856.77384
1800.05,0.000143237,858.48493,856.76998
1801.05,0.000143098,858.47386,856.76614
1802.05,0.00014296,858.46285,856.76231
1803.05,0.000142822,858.45188,856.7585
1804.05,0.000142684,858.44096,856.7547
1805.05,0.000142547,858.43009,856.75092
1806.05,0.000142411,858.41926,856.74716
1807.05,0.000142275,858.40848,856.74341
1808.05,0.000142139,858.39775,856.73967
1809.05,0.000142004,858.38707,856.73596
1810.05,0.00014187,858.37643,856.73225
1811.05,0.000141735,858.36584,856.72857
1812.05,0.000141602,858.35529,856.7249
1813.05,0.000141469,858.34479,856.72124
1814.05,0.000141336,858.33434,856.7176
1815.05,0.000141203,858.32393,856.71397
1816.05,0.000141072,858.31356,856.71036
1817.05,0.00014094,858.30324,856.70676
1818.05,0.000140809,858.29297,856.70318
1819.05,0.000140679,858.28274,856.69962
1820.05,0.000140549,858.27255,856.69607
1821.05,0.000140419,858.2624,856.69253
1822.05,0.00014029,858.2523,856.68901
1823.05,0.000140161,858.24225,856.6855
1824.05,0.000140033,858.23224,856.68201
1825.05,0.000139905,858.22227,856.67854
1826.05,0.000139778,858.21234,856.67507
1827.05,0.000139651,858.20245,856.67162
1828.05,0.000139524,858.19261,856.66819
1829.05,0.000139398,858.18281,856.66477
1830.05,0.000139273,858.17305,856.66137
1831.05,0.000139147,858.16334,856.65798
1832.05,0.000139023,858.15366,856.6546
1833.05,0.000138898,858.14403,856.65124
1834.05,0.000138774,858.13444,856.64789
1835.05,0.000138651,858.12489,856.64455
1836.05,0.000138528,858.11538,856.64123
1837.05,0.000138405,858.10591,856.63793
1838.05,0.000138283,858.09649,856.63463
1839.05,0.000138161,858.0871,856.63135
1840.05,0.00013804,858.07775,856.62809
1841.05,0.000137919,858.06844,856.62484
1842.05,0.000137798,858.05918,856.6216
1843.05,0.000137678,858.04995,856.61837
1844.05,0.000137558,858.04076,856.61516
1845.05,0.000137439,858.03161,856.61196
1846.05,0.00013732,858.0225,856.60878
1847.05,0.000137201,858.01343,856.60561
1848.05,0.000137083,858.0044,856.60245
1849.05,0.000136965,857.99541,856.59931
1850.05,0.000136848,857.98645,856.59617
1851.05,0.000136731,857.97754,856.59305
1852.05,0.000136614,857.96866,856.58995
1853.05,0.000136498,857.95982,856.58686
1854.05,0.000136382,857.95101,856.58378
1855.05,0.000136267,857.94225,856.58071
1856.05,0.000136152,857.93352,856.57765
1857.05,0.000136037,857.92483,856.57461
1858.05,0.000135923,857.91618,856.57158
1859.05,0.000135809,857.90756,856.56857
1860.05,0.000135696,857.89898,856.56556
1861.05,0.000135582,857.89044,856.56257
1862.05,0.00013547,857.88193,856.55959
1863.05,0.000135357,857.87346,856.55663
1864.05,0.000135245,857.86503,856.55367
1865.05,0.000135134,857.85663,856.55073
1866.05,0.000135023,857.84827,856.5478
1867.05,0.000134912,857.83994,856.54488
1868.05,0.000134801,857.83165,856.54198
1869.05,0.000134691,857.82339,856.53909
1870.05,0.000134581,857.81517,856.5362
1871.05,0.000134472,857.80698,856.53333
1872.05,0.000134363,857.79883,856.53048
1873.05,0.000134254,857.79071,856.52763
1874.05,0.000134146,857.78263,856.5248
1875.05,0.000134038,857.77458,856.52198
1876.05,0.00013393,857.76657,856.51917
1877.05,0.000133823,857.75859,856.51637
1878.05,0.000133716,857.75065,856.51358
1879.05,0.00013361,857.74273,856.5108
1880.05,0.000133504,857.73485,856.50804
1881.05,0.000133398,857.72701,856.50529
1882.05,0.000133292,857.7192,856.50255
1883.05,0.000133187,857.71142,856.49982
1884.05,0.000133083,857.70367,856.4971
1885.05,0.000132978,857.69596,856.49439
1886.05,0.000132874,857.68828,856.49169
1887.05,0.00013277,857.68063,856.48901
1888.05,0.000132667,857.67302,856.48634
1889.05,0.000132564,857.66543,856.48367
1890.05,0.000132461,857.65788,856.48102
1891.05,0.000132359,857.65036,856.47838
1892.05,0.000132257,857.64288,856.47575
1893.05,0.000132155,857.63542,856.47313
1894.05,0.000132054,857.628,856.47052
1895.05,0.000131953,857.6206,856.46792
1896.05,0.000131852,857.61324,856.46534
1897.05,0.000131751,857.60591,856.46276
1898.05,0.000131651,857.59861,856.4602
1899.05,0.000131552,857.59134,856.45764
1900.05,0.000131452,857.5841,856.4551
1901.05,0.000131353,857.5769,856.45256
1902.05,0.000131254,857.56972,856.45004
1903.05,0.000131156,857.56257,856.44753
1904.05,0.000131058,857.55545,856.44502
1905.05,0.00013096,857.54837,856.44253
1906.05,0.000130862,857.54131,856.44005
1907.05,0.000130765,857.53428,856.43758
1908.05,0.000130668,857.52728,856.43512
1909.05,0.000130572,857.52031,856.43266
1910.05,0.000130476,857.51337,856.43022
1911.05,0.00013038,857.50645,856.42779
1912.05,0.000130284,857.49956,856.42537
1913.05,0.000130189,857.4927,856.42296
1914.05,0.000130094,857.48587,856.42056
1915.05,0.000129999,857.47907,856.41817
1916.05,0.000129905,857.4723,856.41578
1917.05,0.000129811,857.46556,856.41341
1918.05,0.000129717,857.45885,856.41105
1919.05,0.000129623,857.45216,856.40869
1920.05,0.00012953,857.44551,856.40635
1921.05,0.000129437,857.43888,856.40402
1922.05,0.000129345,857.43228,856.40169
1923.05,0.000129252,857.42571,856.39938
1924.05,0.00012916,857.41917,856.39707
1925.05,0.000129069,857.41265,856.39478
1926.05,0.000128977,857.40617,856.39249
1927.05,0.000128886,857.39971,856.39021
1928.05,0.000128795,857.39327,856.38795
1929.05,0.000128705,857.38687,856.38569
1930.05,0.000128614,857.38049,856.38344
1931.05,0.000128524,857.37414,856.3812
1932.05,0.000128435,857.36782,856.37897
1933.05,0.000128345,857.36152,856.37675
1934.05,0.000128256,857.35525,856.37454
1935.05,0.000128167,857.349,856.37233
1936.05,0.000128079,857.34279,856.37014
1937.05,0.000127991,857.3366,856.36795
1938.05,0.000127903,857.33043,856.36578
1939.05,0.000127815,857.32429,856.36361
1940.05,0.000127727,857.31818,856.36145
1941.05,0.00012764,857.31209,856.3593
1942.05,0.000127553,857.30603,856.35716
1943.05,0.000127467,857.29999,856.35503
1944.05,0.00012738,857.29398,856.35291
1945.05,0.000127294,857.28799,856.35079
1946.05,0.000127208,857.28203,856.34869
1947.05,0.000127123,857.2761,856.34659
1948.05,0.000127038,857.27019,856.3445
1949.05,0.000126953,857.2643,856.34242
1950.05,0.000126868,857.25844,856.34035
1951.05,0.000126783,857.25261,856.33829
1952.05,0.000126699,857.24679,856.33624
1953.05,0.000126615,857.24101,856.33419
1954.05,0.000126532,857.23524,856.33215
1955.05,0.000126448,857.22951,856.33013
1956.05,0.000126365,857.22379,856.32811
1957.05,0.000126282,857.2181,856.32609
1958.05,0.000126199,857.21243,856.32409
1959.05,0.000126117,857.20679,856.32209
1960.05,0.000126035,857.20117,856.32011
1961.05,0.000125953,857.19558,856.31813
1962.05,0.000125871,857.19001,856.31616
1963.05,0.00012579,857.18446,856.31419
1964.05,0.000125709,857.17893,856.31224
1965.05,0.000125628,857.17343,856.31029
1966.05,0.000125547,857.16795,856.30835
1967.05,0.000125467,857.1625,856.30642
1968.05,0.000125387,857.15706,856.3045
1969.05,0.000125307,857.15165,856.30258
1970.05,0.000125227,857.14626,856.30067
1971.05,0.000125148,857.1409,856.29877
1972.05,0.000125069,857.13556,856.29688
1973.05,0.00012499,857.13024,856.295
1974.05,0.000124911,857.12494,856.29312
1975.05,0.000124833,857.11966,856.29125
1976.05,0.000124755,857.11441,856.28939
1977.05,0.000124677,857.10918,856.28754
1978.05,0.000124599,857.10397,856.28569
1979.05,0.000124521,857.09878,856.28386
1980.05,0.000124444,857.09362,856.28202
1981.05,0.000124367,857.08847,856.2802
1982.05,0.00012429,857.08335,856.27839
1983.05,0.000124214,857.07825,856.27658
1984.05,0.000124138,857.07317,856.27478
