Time (s),MLR (g/m2/s),T Back (K),T Top (K)
2.26E+03,2.07E-03,570.09204,634.06677
2.26E+03,2.07E-03,570.1517,634.07627
2.26E+03,2.07E-03,570.21136,634.08577
2.26E+03,2.07E-03,570.27103,634.09527
2.26E+03,2.07E-03,570.33072,634.10477
2.26E+03,2.07E-03,570.39043,634.11427
2.26E+03,2.07E-03,570.45016,634.12377
2.26E+03,2.07E-03,570.5099,634.13327
2.26E+03,2.07E-03,570.56968,634.14278
2.27E+03,2.07E-03,570.62945,634.15228
2.27E+03,2.07E-03,570.68925,634.16178
2.27E+03,2.07E-03,570.74907,634.17128
2.27E+03,2.07E-03,570.80888,634.18079
2.27E+03,2.07E-03,570.86869,634.19029
2.27E+03,2.07E-03,570.9285,634.19979
2.27E+03,2.07E-03,570.98832,634.20928
2.27E+03,2.07E-03,571.04812,634.21878
2.27E+03,2.07E-03,571.10793,634.22828
2.27E+03,2.07E-03,571.16775,634.23778
2.28E+03,2.07E-03,571.22756,634.24729
2.28E+03,2.07E-03,571.2874,634.2568
2.28E+03,2.07E-03,571.34725,634.26631
2.28E+03,2.07E-03,571.40713,634.27581
2.28E+03,2.07E-03,571.46702,634.28532
2.28E+03,2.07E-03,571.52694,634.29484
2.28E+03,2.07E-03,571.58688,634.30436
2.28E+03,2.07E-03,571.64683,634.31387
2.28E+03,2.07E-03,571.7068,634.32339
2.28E+03,2.07E-03,571.76678,634.33291
2.29E+03,2.07E-03,571.82676,634.34243
2.29E+03,2.07E-03,571.88674,634.35194
2.29E+03,2.07E-03,571.94672,634.36146
2.29E+03,2.07E-03,572.00671,634.37097
2.29E+03,2.07E-03,572.06668,634.38048
2.29E+03,2.07E-03,572.12667,634.38999
2.29E+03,2.07E-03,572.18666,634.3995
2.29E+03,2.07E-03,572.24666,634.40902
2.29E+03,2.07E-03,572.30667,634.41854
2.29E+03,2.07E-03,572.36672,634.42805
2.30E+03,2.06E-03,572.42678,634.43756
2.30E+03,2.06E-03,572.48686,634.44707
2.30E+03,2.06E-03,572.54698,634.45658
2.30E+03,2.06E-03,572.6071,634.46609
2.30E+03,2.06E-03,572.66725,634.4756
2.30E+03,2.06E-03,572.72742,634.48511
2.30E+03,2.06E-03,572.78759,634.49462
2.30E+03,2.06E-03,572.84777,634.50412
2.30E+03,2.06E-03,572.90794,634.51363
2.30E+03,2.06E-03,572.96813,634.52313
2.31E+03,2.06E-03,573.02831,634.53264
2.31E+03,2.06E-03,573.0885,634.54214
2.31E+03,2.06E-03,573.1487,634.55165
2.31E+03,2.06E-03,573.20889,634.56116
2.31E+03,2.06E-03,573.2691,634.57068
2.31E+03,2.06E-03,573.32934,634.58019
2.31E+03,2.06E-03,573.38961,634.5897
2.31E+03,2.06E-03,573.44989,634.59921
2.31E+03,2.06E-03,573.5102,634.60872
2.31E+03,2.06E-03,573.57054,634.61823
2.32E+03,2.06E-03,573.63088,634.62773
2.32E+03,2.06E-03,573.69126,634.63724
2.32E+03,2.06E-03,573.75165,634.64674
2.32E+03,2.06E-03,573.81205,634.65624
2.32E+03,2.06E-03,573.87244,634.66574
2.32E+03,2.06E-03,573.93285,634.67525
2.32E+03,2.06E-03,573.99326,634.68475
2.32E+03,2.06E-03,574.05365,634.69426
2.32E+03,2.06E-03,574.11407,634.70376
2.32E+03,2.06E-03,574.17449,634.71326
2.33E+03,2.06E-03,574.23491,634.72276
2.33E+03,2.06E-03,574.29536,634.73227
2.33E+03,2.06E-03,574.35584,634.74177
2.33E+03,2.06E-03,574.41634,634.75127
2.33E+03,2.06E-03,574.47686,634.76077
2.33E+03,2.06E-03,574.53742,634.77027
2.33E+03,2.06E-03,574.598,634.77978
2.33E+03,2.06E-03,574.65859,634.78929
2.33E+03,2.06E-03,574.71922,634.7988
2.33E+03,2.06E-03,574.77985,634.80833
2.34E+03,2.06E-03,574.84048,634.81785
2.34E+03,2.06E-03,574.90112,634.82739
2.34E+03,2.06E-03,574.96178,634.83692
2.34E+03,2.06E-03,575.02243,634.84645
2.34E+03,2.05E-03,575.08308,634.85598
2.34E+03,2.05E-03,575.14375,634.86551
2.34E+03,2.05E-03,575.20442,634.87505
2.34E+03,2.05E-03,575.26511,634.88458
2.34E+03,2.05E-03,575.32583,634.89412
2.34E+03,2.05E-03,575.38658,634.90365
2.35E+03,2.05E-03,575.44734,634.91319
2.35E+03,2.05E-03,575.50814,634.92272
2.35E+03,2.05E-03,575.56897,634.93225
2.35E+03,2.05E-03,575.62981,634.94177
2.35E+03,2.05E-03,575.69068,634.9513
2.35E+03,2.05E-03,575.75157,634.96083
2.35E+03,2.05E-03,575.81246,634.97036
2.35E+03,2.05E-03,575.87336,634.97989
2.35E+03,2.05E-03,575.93427,634.98943
2.35E+03,2.05E-03,575.99518,634.99897
2.36E+03,2.05E-03,576.05609,635.00851
2.36E+03,2.05E-03,576.11701,635.01805
2.36E+03,2.05E-03,576.17794,635.02758
2.36E+03,2.05E-03,576.23888,635.03712
2.36E+03,2.05E-03,576.29985,635.04666
2.36E+03,2.05E-03,576.36085,635.0562
2.36E+03,2.05E-03,576.42187,635.06575
2.36E+03,2.05E-03,576.48291,635.07529
2.36E+03,2.05E-03,576.54401,635.08483
2.36E+03,2.05E-03,576.60511,635.09437
2.37E+03,2.05E-03,576.66624,635.10391
2.37E+03,2.05E-03,576.72739,635.11345
2.37E+03,2.05E-03,576.78856,635.12299
2.37E+03,2.05E-03,576.84973,635.13252
2.37E+03,2.05E-03,576.91091,635.14206
2.37E+03,2.05E-03,576.9721,635.1516
2.37E+03,2.05E-03,577.03329,635.16114
2.37E+03,2.04E-03,577.09449,635.17068
2.37E+03,2.04E-03,577.1557,635.18022
2.37E+03,2.04E-03,577.21692,635.18976
2.38E+03,2.04E-03,577.27816,635.1993
2.38E+03,2.04E-03,577.33943,635.20884
2.38E+03,2.04E-03,577.40073,635.21838
2.38E+03,2.04E-03,577.46205,635.22793
2.38E+03,2.04E-03,577.52341,635.23747
2.38E+03,2.04E-03,577.5848,635.24702
2.38E+03,2.04E-03,577.6462,635.25656
2.38E+03,2.04E-03,577.70764,635.26611
2.38E+03,2.04E-03,577.76909,635.27566
2.38E+03,2.04E-03,577.83055,635.28521
2.39E+03,2.04E-03,577.89201,635.29475
2.39E+03,2.04E-03,577.95348,635.3043
2.39E+03,2.04E-03,578.01496,635.31385
2.39E+03,2.04E-03,578.07644,635.32339
2.39E+03,2.04E-03,578.13793,635.33294
2.39E+03,2.04E-03,578.19943,635.34249
2.39E+03,2.04E-03,578.26095,635.35205
2.39E+03,2.04E-03,578.3225,635.36162
2.39E+03,2.04E-03,578.38408,635.37119
2.39E+03,2.04E-03,578.44569,635.38077
2.40E+03,2.04E-03,578.50732,635.39035
2.40E+03,2.04E-03,578.569,635.39992
2.40E+03,2.04E-03,578.63068,635.4095
2.40E+03,2.04E-03,578.69241,635.41908
2.40E+03,2.04E-03,578.75415,635.42867
2.40E+03,2.03E-03,578.8159,635.43825
2.40E+03,2.03E-03,578.87765,635.44784
2.40E+03,2.03E-03,578.93942,635.45743
2.40E+03,2.03E-03,579.00119,635.46702
2.40E+03,2.03E-03,579.06296,635.47661
2.41E+03,2.03E-03,579.12476,635.4862
2.41E+03,2.03E-03,579.18656,635.49579
2.41E+03,2.03E-03,579.24837,635.50538
2.41E+03,2.03E-03,579.31021,635.51497
2.41E+03,2.03E-03,579.37209,635.52456
2.41E+03,2.03E-03,579.43244,635.53391
2.41E+03,2.03E-03,579.49282,635.54327
2.41E+03,2.03E-03,579.55479,635.55286
2.41E+03,2.03E-03,579.61677,635.56246
2.41E+03,2.03E-03,579.67879,635.57205
2.42E+03,2.03E-03,579.74083,635.58165
2.42E+03,2.03E-03,579.80288,635.59124
2.42E+03,2.03E-03,579.86493,635.60084
2.42E+03,2.03E-03,579.92699,635.61044
2.42E+03,2.03E-03,579.98907,635.62004
2.42E+03,2.03E-03,580.05113,635.62965
2.42E+03,2.03E-03,580.11322,635.63925
2.42E+03,2.03E-03,580.17531,635.64885
2.42E+03,2.03E-03,580.23741,635.65846
2.42E+03,2.03E-03,580.29954,635.66806
2.43E+03,2.03E-03,580.36171,635.67766
2.43E+03,2.02E-03,580.4239,635.68727
2.43E+03,2.02E-03,580.48612,635.69688
2.43E+03,2.02E-03,580.54839,635.7065
2.43E+03,2.02E-03,580.61066,635.71611
2.43E+03,2.02E-03,580.67297,635.72572
2.43E+03,2.02E-03,580.73531,635.73534
2.43E+03,2.02E-03,580.79766,635.74495
2.43E+03,2.02E-03,580.86,635.75456
2.43E+03,2.02E-03,580.92236,635.76417
2.44E+03,2.02E-03,580.98474,635.77379
2.44E+03,2.02E-03,581.0471,635.7834
2.44E+03,2.02E-03,581.10949,635.79302
2.44E+03,2.02E-03,581.17189,635.80264
2.44E+03,2.02E-03,581.23429,635.81226
2.44E+03,2.02E-03,581.29672,635.82188
2.44E+03,2.02E-03,581.35919,635.8315
2.44E+03,2.02E-03,581.42168,635.84113
2.44E+03,2.02E-03,581.48419,635.85076
2.44E+03,2.02E-03,581.54676,635.86038
2.45E+03,2.02E-03,581.60933,635.87002
2.45E+03,2.02E-03,581.67194,635.87965
2.45E+03,2.02E-03,581.73458,635.88929
2.45E+03,2.02E-03,581.79722,635.89894
2.45E+03,2.01E-03,581.85986,635.9086
2.45E+03,2.01E-03,581.92252,635.91826
2.45E+03,2.01E-03,581.98518,635.92791
2.45E+03,2.01E-03,582.04783,635.93757
2.45E+03,2.01E-03,582.11051,635.94724
2.45E+03,2.01E-03,582.1732,635.9569
2.46E+03,2.01E-03,582.23589,635.96657
2.46E+03,2.01E-03,582.29861,635.97624
2.46E+03,2.01E-03,582.36136,635.98592
2.46E+03,2.01E-03,582.42414,635.99559
2.46E+03,2.01E-03,582.48694,636.00526
2.46E+03,2.01E-03,582.5498,636.01494
2.46E+03,2.01E-03,582.61266,636.02461
2.46E+03,2.01E-03,582.67556,636.03429
2.46E+03,2.01E-03,582.73848,636.04396
2.46E+03,2.01E-03,582.80141,636.05364
2.47E+03,2.01E-03,582.86434,636.06332
2.47E+03,2.01E-03,582.92728,636.073
2.47E+03,2.01E-03,582.99023,636.08269
2.47E+03,2.01E-03,583.05317,636.09238
2.47E+03,2.01E-03,583.11614,636.10207
2.47E+03,2.01E-03,583.17911,636.11176
2.47E+03,2.00E-03,583.24209,636.12145
2.47E+03,2.00E-03,583.30509,636.13113
2.47E+03,2.00E-03,583.36814,636.14082
2.47E+03,2.00E-03,583.4312,636.15051
2.48E+03,2.00E-03,583.49429,636.16021
2.48E+03,2.00E-03,583.55742,636.16991
2.48E+03,2.00E-03,583.62057,636.17961
2.48E+03,2.00E-03,583.68375,636.18931
2.48E+03,2.00E-03,583.74695,636.19901
2.48E+03,2.00E-03,583.81015,636.20871
2.48E+03,2.00E-03,583.87335,636.21841
2.48E+03,2.00E-03,583.93657,636.22812
2.48E+03,2.00E-03,583.99979,636.23783
2.48E+03,2.00E-03,584.063,636.24754
2.49E+03,2.00E-03,584.12623,636.25725
2.49E+03,2.00E-03,584.18946,636.26696
2.49E+03,2.00E-03,584.25271,636.27667
2.49E+03,2.00E-03,584.31598,636.28639
2.49E+03,2.00E-03,584.37929,636.2961
2.49E+03,2.00E-03,584.44261,636.30582
2.49E+03,2.00E-03,584.50597,636.31554
2.49E+03,1.99E-03,584.56937,636.32526
2.49E+03,1.99E-03,584.63277,636.33498
2.49E+03,1.99E-03,584.69622,636.34471
2.50E+03,1.99E-03,584.75967,636.35444
2.50E+03,1.99E-03,584.82313,636.36416
2.50E+03,1.99E-03,584.88659,636.3739
2.50E+03,1.99E-03,584.95006,636.38364
2.50E+03,1.99E-03,585.01353,636.39338
2.50E+03,1.99E-03,585.077,636.40313
2.50E+03,1.99E-03,585.14048,636.41288
2.50E+03,1.99E-03,585.20397,636.42264
2.50E+03,1.99E-03,585.26747,636.43241
2.50E+03,1.99E-03,585.331,636.44217
2.51E+03,1.99E-03,585.39456,636.45194
2.51E+03,1.99E-03,585.45814,636.46171
2.51E+03,1.99E-03,585.52175,636.47149
2.51E+03,1.99E-03,585.58539,636.48127
2.51E+03,1.99E-03,585.64904,636.49105
2.51E+03,1.99E-03,585.71273,636.50083
2.51E+03,1.99E-03,585.77642,636.51061
2.51E+03,1.98E-03,585.84011,636.5204
2.51E+03,1.98E-03,585.9038,636.53018
2.51E+03,1.98E-03,585.9675,636.53997
2.52E+03,1.98E-03,586.03119,636.54976
2.52E+03,1.98E-03,586.09489,636.55955
2.52E+03,1.98E-03,586.15859,636.56934
2.52E+03,1.98E-03,586.2223,636.57913
2.52E+03,1.98E-03,586.28602,636.58893
2.52E+03,1.98E-03,586.34977,636.59873
2.52E+03,1.98E-03,586.41355,636.60853
2.52E+03,1.98E-03,586.47734,636.61834
2.52E+03,1.98E-03,586.54118,636.62814
2.52E+03,1.98E-03,586.60503,636.63794
2.53E+03,1.98E-03,586.6689,636.64775
2.53E+03,1.98E-03,586.7328,636.65756
2.53E+03,1.98E-03,586.7967,636.66737
2.53E+03,1.98E-03,586.86058,636.67718
2.53E+03,1.98E-03,586.92448,636.687
2.53E+03,1.98E-03,586.98838,636.69681
2.53E+03,1.98E-03,587.05226,636.70663
2.53E+03,1.97E-03,587.11616,636.71645
2.53E+03,1.97E-03,587.18005,636.72627
2.53E+03,1.97E-03,587.24395,636.7361
2.54E+03,1.97E-03,587.30787,636.74593
2.54E+03,1.97E-03,587.37182,636.75576
2.54E+03,1.97E-03,587.43579,636.7656
2.54E+03,1.97E-03,587.49977,636.77543
2.54E+03,1.97E-03,587.5638,636.78527
2.54E+03,1.97E-03,587.62783,636.7951
2.54E+03,1.97E-03,587.6919,636.80494
2.54E+03,1.97E-03,587.75597,636.81478
2.54E+03,1.97E-03,587.82004,636.82462
2.54E+03,1.97E-03,587.8841,636.83447
2.55E+03,1.97E-03,587.94817,636.84431
2.55E+03,1.97E-03,588.01223,636.85417
2.55E+03,1.97E-03,588.07628,636.86403
2.55E+03,1.97E-03,588.14034,636.8739
2.55E+03,1.97E-03,588.2044,636.88377
2.55E+03,1.97E-03,588.26847,636.89364
2.55E+03,1.96E-03,588.33256,636.90352
2.55E+03,1.96E-03,588.39667,636.9134
2.55E+03,1.96E-03,588.46079,636.92329
2.55E+03,1.96E-03,588.52495,636.93318
2.56E+03,1.96E-03,588.58913,636.94307
2.56E+03,1.96E-03,588.65331,636.95297
2.56E+03,1.96E-03,588.71752,636.96287
2.56E+03,1.96E-03,588.78174,636.97277
2.56E+03,1.96E-03,588.84593,636.98268
2.56E+03,1.96E-03,588.91013,636.99259
2.56E+03,1.96E-03,588.97432,637.00251
2.56E+03,1.96E-03,589.0385,637.01242
2.56E+03,1.96E-03,589.10268,637.02233
2.56E+03,1.96E-03,589.16685,637.03225
2.57E+03,1.96E-03,589.23103,637.04217
2.57E+03,1.96E-03,589.29521,637.05209
2.57E+03,1.96E-03,589.35942,637.06201
2.57E+03,1.96E-03,589.42365,637.07194
2.57E+03,1.96E-03,589.48788,637.08186
2.57E+03,1.96E-03,589.55215,637.09179
2.57E+03,1.95E-03,589.61643,637.10173
2.57E+03,1.95E-03,589.68072,637.11166
2.57E+03,1.95E-03,589.74503,637.12159
2.57E+03,1.95E-03,589.80933,637.13153
2.58E+03,1.95E-03,589.87361,637.14147
2.58E+03,1.95E-03,589.93789,637.15141
2.58E+03,1.95E-03,590.00216,637.16135
2.58E+03,1.95E-03,590.06642,637.17129
2.58E+03,1.95E-03,590.13068,637.18124
2.58E+03,1.95E-03,590.19493,637.19119
2.58E+03,1.95E-03,590.25918,637.20115
2.58E+03,1.95E-03,590.32344,637.21111
2.58E+03,1.95E-03,590.38773,637.22107
2.58E+03,1.95E-03,590.45202,637.23103
2.59E+03,1.95E-03,590.51633,637.24099
2.59E+03,1.95E-03,590.58066,637.25096
2.59E+03,1.95E-03,590.645,637.26093
2.59E+03,1.95E-03,590.70935,637.2709
2.59E+03,1.95E-03,590.7737,637.28087
2.59E+03,1.94E-03,590.83803,637.29085
2.59E+03,1.94E-03,590.90235,637.30082
2.59E+03,1.94E-03,590.96667,637.3108
2.59E+03,1.94E-03,591.03095,637.32079
2.59E+03,1.94E-03,591.09524,637.33078
2.60E+03,1.94E-03,591.15951,637.34078
2.60E+03,1.94E-03,591.22378,637.35079
2.60E+03,1.94E-03,591.28804,637.3608
2.60E+03,1.94E-03,591.35233,637.37081
2.60E+03,1.94E-03,591.41663,637.38082
2.60E+03,1.94E-03,591.48092,637.39084
2.60E+03,1.94E-03,591.54525,637.40087
2.60E+03,1.94E-03,591.60958,637.41089
2.60E+03,1.94E-03,591.67392,637.42093
2.60E+03,1.94E-03,591.73826,637.43096
2.61E+03,1.94E-03,591.80259,637.441
2.61E+03,1.94E-03,591.8669,637.45104
2.61E+03,1.94E-03,591.9312,637.46109
2.61E+03,1.94E-03,591.99549,637.47114
2.61E+03,1.94E-03,592.05974,637.48119
2.61E+03,1.93E-03,592.124,637.49124
2.61E+03,1.93E-03,592.18824,637.5013
2.61E+03,1.93E-03,592.25247,637.51135
2.61E+03,1.93E-03,592.31671,637.52141
2.61E+03,1.93E-03,592.38096,637.53147
2.62E+03,1.93E-03,592.44521,637.54154
2.62E+03,1.93E-03,592.50947,637.55161
2.62E+03,1.93E-03,592.57375,637.56167
2.62E+03,1.93E-03,592.63802,637.57174
2.62E+03,1.93E-03,592.7023,637.58181
2.62E+03,1.93E-03,592.76657,637.59189
2.62E+03,1.93E-03,592.83082,637.60196
2.62E+03,1.93E-03,592.89505,637.61204
2.62E+03,1.93E-03,592.95926,637.62212
2.62E+03,1.93E-03,593.02345,637.6322
2.63E+03,1.93E-03,593.08762,637.64229
2.63E+03,1.93E-03,593.15177,637.65238
2.63E+03,1.93E-03,593.2159,637.66247
2.63E+03,1.93E-03,593.28003,637.67256
2.63E+03,1.93E-03,593.34416,637.68266
2.63E+03,1.92E-03,593.4083,637.69277
2.63E+03,1.92E-03,593.47243,637.70287
2.63E+03,1.92E-03,593.53659,637.71298
2.63E+03,1.92E-03,593.60073,637.72309
2.63E+03,1.92E-03,593.66488,637.7332
2.64E+03,1.92E-03,593.72903,637.74331
2.64E+03,1.92E-03,593.79317,637.75343
2.64E+03,1.92E-03,593.85727,637.76355
2.64E+03,1.92E-03,593.92135,637.77368
2.64E+03,1.92E-03,593.98541,637.78382
2.64E+03,1.92E-03,594.04943,637.79395
2.64E+03,1.92E-03,594.11345,637.8041
2.64E+03,1.92E-03,594.17743,637.81425
2.64E+03,1.92E-03,594.2414,637.8244
2.64E+03,1.92E-03,594.30536,637.83456
2.65E+03,1.92E-03,594.36933,637.84472
2.65E+03,1.92E-03,594.4333,637.85488
2.65E+03,1.92E-03,594.49725,637.86505
2.65E+03,1.92E-03,594.56123,637.87522
2.65E+03,1.92E-03,594.62518,637.8854
2.65E+03,1.91E-03,594.68914,637.89558
2.65E+03,1.91E-03,594.75308,637.90576
2.65E+03,1.91E-03,594.817,637.91595
2.65E+03,1.91E-03,594.88089,637.92613
2.65E+03,1.91E-03,594.94475,637.93633
2.66E+03,1.91E-03,595.00857,637.94652
2.66E+03,1.91E-03,595.07236,637.95672
2.66E+03,1.91E-03,595.13614,637.96692
2.66E+03,1.91E-03,595.19988,637.97712
2.66E+03,1.91E-03,595.26361,637.98732
2.66E+03,1.91E-03,595.32733,637.99753
2.66E+03,1.91E-03,595.39105,638.00774
2.66E+03,1.91E-03,595.45475,638.01795
2.66E+03,1.91E-03,595.51846,638.02816
2.66E+03,1.91E-03,595.58217,638.03837
2.67E+03,1.91E-03,595.64586,638.04858
2.67E+03,1.91E-03,595.70954,638.0588
2.67E+03,1.91E-03,595.77321,638.06902
2.67E+03,1.91E-03,595.83683,638.07924
2.67E+03,1.91E-03,595.90043,638.08947
2.67E+03,1.91E-03,595.96399,638.0997
2.67E+03,1.91E-03,596.02751,638.10993
2.67E+03,1.90E-03,596.09101,638.12016
2.67E+03,1.90E-03,596.15448,638.1304
2.67E+03,1.90E-03,596.21792,638.14065
2.68E+03,1.90E-03,596.28133,638.15089
2.68E+03,1.90E-03,596.34474,638.16114
2.68E+03,1.90E-03,596.40814,638.17139
2.68E+03,1.90E-03,596.47151,638.18164
2.68E+03,1.90E-03,596.5349,638.1919
2.68E+03,1.90E-03,596.59826,638.20216
2.68E+03,1.90E-03,596.66161,638.21243
2.68E+03,1.90E-03,596.72495,638.22271
2.68E+03,1.90E-03,596.78826,638.23299
2.68E+03,1.90E-03,596.85152,638.24327
2.69E+03,1.90E-03,596.91475,638.25356
2.69E+03,1.90E-03,596.97794,638.26385
2.69E+03,1.90E-03,597.04108,638.27415
2.69E+03,1.90E-03,597.1042,638.28445
2.69E+03,1.90E-03,597.16728,638.29475
2.69E+03,1.90E-03,597.23032,638.30506
2.69E+03,1.90E-03,597.29334,638.31537
2.69E+03,1.90E-03,597.35635,638.32569
2.69E+03,1.90E-03,597.41934,638.33601
2.69E+03,1.89E-03,597.48231,638.34633
2.70E+03,1.89E-03,597.54528,638.35665
2.70E+03,1.89E-03,597.60822,638.36698
2.70E+03,1.89E-03,597.67115,638.37731
2.70E+03,1.89E-03,597.73406,638.38764
2.70E+03,1.89E-03,597.79693,638.39798
2.70E+03,1.89E-03,597.85975,638.40832
2.70E+03,1.89E-03,597.92254,638.41866
2.70E+03,1.89E-03,597.98528,638.429
2.70E+03,1.89E-03,598.04797,638.43934
2.70E+03,1.89E-03,598.11063,638.44969
2.71E+03,1.89E-03,598.17325,638.46004
2.71E+03,1.89E-03,598.23584,638.47039
2.71E+03,1.89E-03,598.29839,638.48074
2.71E+03,1.89E-03,598.36093,638.4911
2.71E+03,1.89E-03,598.42344,638.50145
2.71E+03,1.89E-03,598.48593,638.51181
2.71E+03,1.89E-03,598.54842,638.52217
2.71E+03,1.89E-03,598.61087,638.53253
2.71E+03,1.89E-03,598.6733,638.5429
2.71E+03,1.89E-03,598.7357,638.55328
2.72E+03,1.89E-03,598.79806,638.56365
2.72E+03,1.89E-03,598.86037,638.57403
2.72E+03,1.89E-03,598.92263,638.58441
2.72E+03,1.89E-03,598.98485,638.5948
2.72E+03,1.88E-03,599.04701,638.60519
2.72E+03,1.88E-03,599.10913,638.61559
2.72E+03,1.88E-03,599.17121,638.62599
2.72E+03,1.88E-03,599.23325,638.63639
2.72E+03,1.88E-03,599.29525,638.6468
2.72E+03,1.88E-03,599.35724,638.65721
2.73E+03,1.88E-03,599.41919,638.66764
2.73E+03,1.88E-03,599.48111,638.67806
2.73E+03,1.88E-03,599.54304,638.68849
2.73E+03,1.88E-03,599.60491,638.69892
2.73E+03,1.88E-03,599.66676,638.70935
2.73E+03,1.88E-03,599.72858,638.71979
2.73E+03,1.88E-03,599.79036,638.73023
2.73E+03,1.88E-03,599.85208,638.74068
2.73E+03,1.88E-03,599.91375,638.75113
2.73E+03,1.88E-03,599.97538,638.76158
2.74E+03,1.88E-03,600.03694,638.77204
2.74E+03,1.88E-03,600.09846,638.7825
2.74E+03,1.88E-03,600.15993,638.79296
2.74E+03,1.88E-03,600.22136,638.80342
2.74E+03,1.88E-03,600.28275,638.81389
2.74E+03,1.88E-03,600.34411,638.82436
2.74E+03,1.88E-03,600.40544,638.83483
2.74E+03,1.88E-03,600.46673,638.8453
2.74E+03,1.88E-03,600.52801,638.85578
2.74E+03,1.88E-03,600.58925,638.86626
2.75E+03,1.87E-03,600.65045,638.87674
2.75E+03,1.87E-03,600.71162,638.88722
2.75E+03,1.87E-03,600.77275,638.8977
2.75E+03,1.87E-03,600.83382,638.90819
2.75E+03,1.87E-03,600.89483,638.91868
2.75E+03,1.87E-03,600.95579,638.92916
2.75E+03,1.87E-03,601.01669,638.93966
2.75E+03,1.87E-03,601.07752,638.95015
2.75E+03,1.87E-03,601.13832,638.96065
2.75E+03,1.87E-03,601.19906,638.97115
2.76E+03,1.87E-03,601.25976,638.98166
2.76E+03,1.87E-03,601.32042,638.99217
2.76E+03,1.87E-03,601.38105,639.00269
2.76E+03,1.87E-03,601.44164,639.01321
2.76E+03,1.87E-03,601.5022,639.02373
2.76E+03,1.87E-03,601.56274,639.03426
2.76E+03,1.87E-03,601.62323,639.0448
2.76E+03,1.87E-03,601.68368,639.05534
2.76E+03,1.87E-03,601.74409,639.06588
2.76E+03,1.87E-03,601.80444,639.07642
2.77E+03,1.87E-03,601.86473,639.08698
2.77E+03,1.87E-03,601.92497,639.09753
2.77E+03,1.87E-03,601.98515,639.10809
2.77E+03,1.87E-03,602.04525,639.11865
2.77E+03,1.87E-03,602.10531,639.12922
2.77E+03,1.87E-03,602.16532,639.13979
2.77E+03,1.87E-03,602.22528,639.15036
2.77E+03,1.87E-03,602.28518,639.16094
2.77E+03,1.87E-03,602.34506,639.17153
2.77E+03,1.87E-03,602.40489,639.18211
2.78E+03,1.87E-03,602.46468,639.1927
2.78E+03,1.86E-03,602.52445,639.20328
2.78E+03,1.86E-03,602.58418,639.21387
2.78E+03,1.86E-03,602.64385,639.22446
2.78E+03,1.86E-03,602.70349,639.23506
2.78E+03,1.86E-03,602.76307,639.24566
2.78E+03,1.86E-03,602.82259,639.25626
2.78E+03,1.86E-03,602.88205,639.26686
2.78E+03,1.86E-03,602.94145,639.27747
2.78E+03,1.86E-03,603.00078,639.28807
2.79E+03,1.86E-03,603.06004,639.29868
2.79E+03,1.86E-03,603.11926,639.30929
2.79E+03,1.86E-03,603.17842,639.3199
2.79E+03,1.86E-03,603.23752,639.33052
2.79E+03,1.86E-03,603.29657,639.34113
2.79E+03,1.86E-03,603.35559,639.35175
2.79E+03,1.86E-03,603.41457,639.36237
2.79E+03,1.86E-03,603.4735,639.373
2.79E+03,1.86E-03,603.53241,639.38364
2.79E+03,1.86E-03,603.59126,639.39428
2.80E+03,1.86E-03,603.65008,639.40492
2.80E+03,1.86E-03,603.70884,639.41558
2.80E+03,1.86E-03,603.76755,639.42623
2.80E+03,1.86E-03,603.82619,639.43689
2.80E+03,1.86E-03,603.88477,639.44755
2.80E+03,1.86E-03,603.94329,639.45822
2.80E+03,1.86E-03,604.00174,639.46889
2.80E+03,1.86E-03,604.06011,639.47956
2.80E+03,1.86E-03,604.11844,639.49024
2.80E+03,1.86E-03,604.17671,639.50092
2.81E+03,1.86E-03,604.23493,639.5116
2.81E+03,1.86E-03,604.29309,639.52229
2.81E+03,1.86E-03,604.35121,639.53298
2.81E+03,1.86E-03,604.40929,639.54368
2.81E+03,1.86E-03,604.46732,639.55438
2.81E+03,1.86E-03,604.52532,639.56509
2.81E+03,1.86E-03,604.58328,639.57579
2.81E+03,1.86E-03,604.64118,639.58651
2.81E+03,1.85E-03,604.69904,639.59722
2.81E+03,1.85E-03,604.75683,639.60793
2.82E+03,1.85E-03,604.81457,639.61864
2.82E+03,1.85E-03,604.87223,639.62936
2.82E+03,1.85E-03,604.92983,639.64009
2.82E+03,1.85E-03,604.98737,639.65081
2.82E+03,1.85E-03,605.04483,639.66154
2.82E+03,1.85E-03,605.10224,639.67227
2.82E+03,1.85E-03,605.15958,639.683
2.82E+03,1.85E-03,605.21687,639.69373
2.82E+03,1.85E-03,605.2741,639.70447
2.82E+03,1.85E-03,605.33128,639.7152
2.83E+03,1.85E-03,605.38843,639.72594
2.83E+03,1.85E-03,605.44553,639.73669
2.83E+03,1.85E-03,605.50258,639.74744
2.83E+03,1.85E-03,605.55961,639.75819
2.83E+03,1.85E-03,605.61657,639.76895
2.83E+03,1.85E-03,605.6735,639.77972
2.83E+03,1.85E-03,605.73036,639.79049
2.83E+03,1.85E-03,605.78716,639.80127
2.83E+03,1.85E-03,605.8439,639.81205
2.83E+03,1.85E-03,605.90057,639.82283
2.84E+03,1.85E-03,605.95718,639.83362
2.84E+03,1.85E-03,606.01371,639.84442
2.84E+03,1.85E-03,606.07018,639.85521
