Temp,time ,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity,Heat Capacity,Heat Capacity
583.0,821.7,3.7354,1.20199,0.935,0.358,3.14,3.15,3.200
583.1,822.0,3.7354,1.20246,0.937,0.358,3.15,3.14,3.209
583.2,822.2,3.7349,1.20138,0.940,0.358,3.16,3.13,3.210
583.3,822.5,3.7342,1.20028,0.940,0.357,3.16,3.15,3.207
583.4,822.8,3.7338,1.20124,0.940,0.356,3.18,3.16,3.215
583.5,823.1,3.7336,1.20343,0.943,0.355,3.19,3.16,3.238
583.6,823.4,3.7332,1.20446,0.943,0.355,3.20,3.16,3.249
583.7,823.6,3.7325,1.20397,0.941,0.355,3.19,3.17,3.231
583.8,823.9,3.7321,1.20328,0.940,0.356,3.17,3.18,3.218
583.9,824.2,3.7319,1.20311,0.939,0.356,3.17,3.17,3.219
584.0,824.5,3.7315,1.20355,0.939,0.355,3.18,3.16,3.224
584.1,824.8,3.7309,1.2044,0.943,0.355,3.20,3.16,3.237
584.2,825.1,3.7303,1.20518,0.946,0.356,3.20,3.17,3.250
584.3,825.3,3.7299,1.20561,0.944,0.357,3.19,3.19,3.241
584.4,825.6,3.7294,1.20604,0.941,0.357,3.18,3.21,3.232
584.5,825.9,3.7283,1.20676,0.942,0.356,3.19,3.19,3.241
584.6,826.2,3.7272,1.20749,0.945,0.356,3.21,3.18,3.262
584.7,826.5,3.7267,1.2079,0.945,0.356,3.21,3.18,3.265
584.8,826.7,3.7264,1.20796,0.939,0.355,3.19,3.20,3.246
584.9,827.0,3.7259,1.20774,0.932,0.355,3.17,3.21,3.244
585.0,827.3,3.7252,1.20764,0.934,0.355,3.18,3.17,3.272
585.1,827.6,3.7248,1.20813,0.941,0.356,3.20,3.14,3.291
585.2,827.9,3.7245,1.20911,0.945,0.356,3.21,3.16,3.274
585.3,828.1,3.7244,1.21013,0.946,0.355,3.22,3.19,3.271
585.4,828.4,3.7241,1.21076,0.944,0.355,3.22,3.21,3.283
585.5,828.7,3.7236,1.21063,0.943,0.356,3.21,3.21,3.286
585.6,829.0,3.7232,1.21004,0.944,0.357,3.20,3.21,3.278
585.7,829.3,3.7229,1.21018,0.945,0.357,3.21,3.21,3.269
585.8,829.5,3.7228,1.21153,0.943,0.357,3.21,3.21,3.261
585.9,829.8,3.7226,1.21299,0.941,0.357,3.20,3.22,3.262
586.0,830.1,3.7219,1.21366,0.941,0.356,3.21,3.21,3.270
586.1,830.4,3.7215,1.21383,0.944,0.356,3.22,3.19,3.278
586.2,830.7,3.7219,1.21394,0.945,0.355,3.23,3.20,3.286
586.3,831.0,3.7225,1.21402,0.946,0.356,3.23,3.23,3.285
586.4,831.2,3.7222,1.21404,0.944,0.356,3.22,3.24,3.280
586.5,831.5,3.7214,1.21425,0.941,0.357,3.21,3.24,3.271
586.6,831.8,3.7209,1.21493,0.940,0.357,3.20,3.23,3.266
586.7,832.1,3.7208,1.21565,0.941,0.357,3.21,3.22,3.269
586.8,832.4,3.7203,1.21556,0.944,0.356,3.22,3.22,3.284
586.9,832.6,3.7196,1.21486,0.945,0.356,3.22,3.23,3.294
587.0,832.9,3.7190,1.21462,0.942,0.356,3.21,3.25,3.294
587.1,833.2,3.7186,1.21524,0.941,0.356,3.21,3.25,3.287
587.2,833.5,3.7180,1.2162,0.943,0.356,3.22,3.23,3.287
587.3,833.8,3.7172,1.21695,0.946,0.357,3.23,3.22,3.299
587.4,834.0,3.7165,1.21703,0.949,0.357,3.24,3.23,3.317
587.5,834.3,3.7161,1.21646,0.949,0.357,3.24,3.24,3.330
587.6,834.6,3.7157,1.2165,0.947,0.357,3.23,3.26,3.329
587.7,834.9,3.7151,1.21813,0.947,0.357,3.23,3.26,3.310
587.8,835.2,3.7144,1.22011,0.945,0.356,3.24,3.25,3.297
587.9,835.4,3.7136,1.22097,0.944,0.356,3.24,3.25,3.307
588.0,835.7,3.7131,1.22105,0.943,0.357,3.23,3.23,3.320
588.1,836.0,3.7128,1.22134,0.942,0.357,3.23,3.21,3.324
588.2,836.3,3.7125,1.22187,0.946,0.356,3.25,3.20,3.331
588.3,836.6,3.7119,1.22218,0.950,0.356,3.26,3.20,3.338
588.4,836.8,3.7110,1.22251,0.948,0.356,3.26,3.22,3.341
588.5,837.1,3.7103,1.22363,0.946,0.356,3.25,3.23,3.339
588.6,837.4,3.7098,1.22542,0.945,0.356,3.25,3.24,3.336
588.7,837.7,3.7092,1.2267,0.946,0.357,3.26,3.25,3.341
588.8,838.0,3.7083,1.22699,0.946,0.357,3.25,3.26,3.340
588.9,838.2,3.7076,1.22702,0.946,0.357,3.25,3.26,3.346
589.0,838.5,3.7072,1.22727,0.947,0.356,3.26,3.26,3.369
589.1,838.8,3.7069,1.22738,0.947,0.356,3.27,3.25,3.375
589.2,839.1,3.7064,1.2271,0.946,0.356,3.26,3.26,3.353
589.3,839.4,3.7058,1.22713,0.943,0.356,3.25,3.27,3.333
589.4,839.7,3.7050,1.22813,0.943,0.356,3.25,3.27,3.347
589.5,839.9,3.7041,1.22943,0.947,0.356,3.27,3.27,3.377
589.6,840.2,3.7034,1.23007,0.948,0.356,3.28,3.28,3.375
589.7,840.5,3.7027,1.23018,0.945,0.355,3.27,3.31,3.355
589.8,840.8,3.7023,1.23047,0.941,0.354,3.27,3.32,3.354
589.9,841.1,3.7019,1.23114,0.941,0.354,3.27,3.30,3.375
590.0,841.3,3.7015,1.23205,0.945,0.355,3.28,3.27,3.389
590.1,841.6,3.7011,1.23299,0.948,0.356,3.29,3.26,3.388
590.2,841.9,3.7006,1.2337,0.951,0.357,3.29,3.28,3.391
590.3,842.2,3.7003,1.23418,0.952,0.356,3.30,3.32,3.402
590.4,842.5,3.6999,1.2348,0.951,0.355,3.31,3.37,3.403
590.5,842.7,3.6993,1.23574,0.948,0.355,3.30,3.39,3.388
590.6,843.0,3.6987,1.23661,0.946,0.356,3.29,3.38,3.381
590.7,843.3,3.6983,1.23715,0.946,0.357,3.27,3.37,3.379
590.8,843.6,3.6978,1.23765,0.948,0.358,3.28,3.37,3.394
590.9,843.9,3.6972,1.23841,0.950,0.357,3.29,3.37,3.423
591.0,844.1,3.6965,1.23925,0.948,0.356,3.30,3.36,3.432
591.1,844.4,3.6960,1.23995,0.949,0.355,3.32,3.36,3.431
591.2,844.7,3.6956,1.24065,0.951,0.355,3.33,3.35,3.421
591.3,845.0,3.6949,1.24165,0.952,0.355,3.33,3.36,3.419
591.4,845.3,3.6942,1.24287,0.950,0.355,3.32,3.36,3.413
591.5,845.6,3.6937,1.24398,0.949,0.355,3.32,3.36,3.417
591.6,845.8,3.6933,1.24466,0.955,0.356,3.34,3.36,3.447
591.7,846.1,3.6927,1.24461,0.959,0.357,3.35,3.36,3.465
591.8,846.4,3.6920,1.24415,0.954,0.357,3.33,3.38,3.448
591.9,846.7,3.6914,1.24434,0.948,0.356,3.32,3.39,3.423
592.0,847.0,3.6910,1.24562,0.950,0.356,3.33,3.37,3.434
592.1,847.2,3.6905,1.24725,0.955,0.357,3.34,3.35,3.455
592.2,847.5,3.6899,1.24855,0.957,0.357,3.34,3.37,3.455
592.3,847.8,3.6892,1.24931,0.954,0.357,3.34,3.41,3.447
592.4,848.1,3.6888,1.24949,0.950,0.355,3.35,3.43,3.455
592.5,848.4,3.6883,1.24919,0.947,0.354,3.34,3.42,3.458
592.6,848.6,3.6877,1.24864,0.947,0.354,3.34,3.39,3.458
592.7,848.9,3.6870,1.24858,0.951,0.355,3.34,3.37,3.464
592.8,849.2,3.6863,1.24976,0.953,0.357,3.34,3.37,3.479
592.9,849.5,3.6857,1.25177,0.955,0.356,3.36,3.39,3.498
593.0,849.8,3.6853,1.25362,0.954,0.355,3.37,3.42,3.500
593.1,850.1,3.6849,1.25492,0.951,0.355,3.37,3.43,3.494
593.2,850.3,3.6841,1.25579,0.949,0.355,3.35,3.43,3.482
593.3,850.6,3.6832,1.25652,0.950,0.356,3.35,3.42,3.470
593.4,850.9,3.6825,1.25756,0.953,0.357,3.36,3.41,3.478
593.5,851.2,3.6821,1.25906,0.952,0.357,3.36,3.41,3.500
593.6,851.5,3.6818,1.26072,0.950,0.355,3.37,3.43,3.512
593.7,851.7,3.6812,1.26218,0.949,0.355,3.38,3.44,3.517
593.8,852.0,3.6807,1.26309,0.949,0.355,3.38,3.44,3.514
593.9,852.3,3.6803,1.26325,0.950,0.355,3.38,3.44,3.519
594.0,852.6,3.6798,1.26306,0.951,0.354,3.39,3.44,3.528
594.1,852.9,3.6792,1.26298,0.950,0.354,3.39,3.44,3.519
594.2,853.2,3.6786,1.26331,0.950,0.355,3.38,3.45,3.518
594.3,853.4,3.6781,1.26425,0.950,0.355,3.38,3.46,3.535
594.4,853.7,3.6777,1.26552,0.950,0.355,3.39,3.46,3.549
594.5,854.0,3.6770,1.26671,0.949,0.353,3.40,3.47,3.556
594.6,854.3,3.6762,1.26766,0.949,0.355,3.39,3.46,3.556
594.7,854.6,3.6754,1.26844,0.949,0.358,3.36,3.44,3.549
594.8,854.8,3.6747,1.2694,0.950,0.359,3.36,3.45,3.547
594.9,855.1,3.6741,1.27117,0.951,0.358,3.37,3.47,3.554
595.0,855.4,3.6736,1.27352,0.950,0.357,3.39,3.50,3.565
595.1,855.7,3.6729,1.2752,0.949,0.355,3.40,3.51,3.566
595.2,856.0,3.6719,1.27576,0.950,0.355,3.42,3.51,3.577
595.3,856.2,3.6711,1.27634,0.955,0.356,3.42,3.48,3.593
595.4,856.5,3.6706,1.27766,0.955,0.357,3.42,3.48,3.589
595.5,856.8,3.6703,1.27889,0.952,0.356,3.42,3.50,3.574
595.6,857.1,3.6697,1.27933,0.951,0.355,3.42,3.52,3.577
595.7,857.4,3.6689,1.27989,0.952,0.355,3.43,3.53,3.590
595.8,857.6,3.6682,1.2815,0.952,0.355,3.44,3.54,3.598
595.9,857.9,3.6677,1.28345,0.952,0.355,3.44,3.53,3.598
596.0,858.2,3.6672,1.28459,0.952,0.356,3.44,3.53,3.600
596.1,858.5,3.6668,1.28551,0.954,0.357,3.44,3.54,3.614
596.2,858.8,3.6661,1.28758,0.954,0.357,3.45,3.56,3.625
596.3,859.1,3.6652,1.29042,0.954,0.356,3.46,3.57,3.631
596.4,859.3,3.6645,1.29239,0.954,0.356,3.46,3.57,3.644
596.5,859.6,3.6642,1.29328,0.954,0.355,3.48,3.57,3.658
596.6,859.9,3.6637,1.29447,0.954,0.354,3.49,3.57,3.659
596.7,860.2,3.6630,1.29651,0.952,0.356,3.47,3.57,3.653
596.8,860.5,3.6622,1.29852,0.950,0.358,3.45,3.57,3.644
596.9,860.7,3.6615,1.29994,0.951,0.358,3.46,3.57,3.643
597.0,861.0,3.6609,1.30107,0.955,0.355,3.50,3.58,3.661
597.1,861.3,3.6605,1.30226,0.955,0.352,3.53,3.60,3.676
597.2,861.6,3.6599,1.3036,0.952,0.352,3.53,3.60,3.679
597.3,861.9,3.6589,1.30518,0.952,0.352,3.53,3.59,3.688
597.4,862.2,3.6580,1.30712,0.955,0.354,3.53,3.59,3.697
597.5,862.4,3.6575,1.30949,0.954,0.355,3.52,3.61,3.694
597.6,862.7,3.6572,1.31173,0.949,0.356,3.50,3.63,3.674
597.7,863.0,3.6568,1.31315,0.946,0.355,3.50,3.64,3.669
597.8,863.3,3.6560,1.31434,0.949,0.355,3.52,3.63,3.686
597.9,863.6,3.6552,1.31657,0.954,0.355,3.54,3.61,3.715
598.0,863.8,3.6544,1.31979,0.955,0.355,3.55,3.62,3.730
598.1,864.1,3.6538,1.32291,0.952,0.355,3.55,3.63,3.728
598.2,864.4,3.6532,1.32542,0.952,0.355,3.55,3.64,3.740
598.3,864.7,3.6524,1.32761,0.953,0.356,3.55,3.65,3.755
598.4,865.0,3.6513,1.32985,0.954,0.356,3.56,3.65,3.762
598.5,865.2,3.6504,1.33264,0.955,0.356,3.58,3.65,3.767
598.6,865.5,3.6499,1.33605,0.953,0.355,3.59,3.64,3.768
598.7,865.8,3.6494,1.33907,0.950,0.355,3.58,3.64,3.756
598.8,866.1,3.6486,1.34102,0.949,0.356,3.57,3.63,3.753
598.9,866.4,3.6476,1.34294,0.950,0.356,3.59,3.62,3.765
599.0,866.7,3.6465,1.34589,0.953,0.355,3.61,3.63,3.777
599.1,866.9,3.6457,1.34931,0.956,0.355,3.64,3.67,3.791
599.2,867.2,3.6450,1.35221,0.958,0.353,3.66,3.72,3.821
599.3,867.5,3.6442,1.35458,0.957,0.354,3.66,3.75,3.842
599.4,867.8,3.6426,1.35689,0.955,0.355,3.65,3.76,3.839
599.5,868.1,3.6408,1.35932,0.956,0.355,3.66,3.75,3.848
599.6,868.3,3.6396,1.36186,0.958,0.357,3.66,3.75,3.856
599.7,868.6,3.6392,1.36459,0.956,0.357,3.65,3.76,3.848
599.8,868.9,3.6388,1.36766,0.952,0.356,3.66,3.79,3.843
599.9,869.2,3.6379,1.37101,0.953,0.355,3.68,3.77,3.856
600.0,869.5,3.6369,1.37428,0.958,0.355,3.71,3.75,3.885
600.1,869.8,3.6360,1.37727,0.960,0.355,3.73,3.76,3.912
600.2,870.0,3.6353,1.38014,0.959,0.355,3.73,3.79,3.922
600.3,870.3,3.6348,1.38315,0.957,0.356,3.72,3.82,3.922
600.4,870.6,3.6341,1.3868,0.955,0.356,3.72,3.83,3.921
600.5,870.9,3.6330,1.39134,0.957,0.356,3.74,3.83,3.929
600.6,871.2,3.6319,1.39581,0.959,0.355,3.77,3.83,3.945
600.7,871.4,3.6313,1.39922,0.961,0.353,3.80,3.84,3.963
600.8,871.7,3.6309,1.40207,0.960,0.354,3.80,3.86,3.978
600.9,872.0,3.6303,1.40531,0.958,0.355,3.79,3.89,3.979
601.0,872.3,3.6295,1.40881,0.958,0.355,3.81,3.91,3.978
601.1,872.6,3.6286,1.41191,0.960,0.353,3.83,3.92,3.979
601.2,872.9,3.6277,1.41462,0.959,0.353,3.84,3.94,3.976
601.3,873.1,3.6270,1.41744,0.957,0.354,3.83,3.95,3.979
601.4,873.4,3.6264,1.42077,0.953,0.355,3.81,3.93,3.983
601.5,873.7,3.6254,1.4248,0.952,0.355,3.82,3.89,3.987
601.6,874.0,3.6241,1.42921,0.954,0.355,3.84,3.86,3.996
601.7,874.3,3.6229,1.43298,0.957,0.356,3.85,3.87,4.015
601.8,874.5,3.6223,1.43566,0.958,0.356,3.87,3.89,4.031
601.9,874.8,3.6217,1.43821,0.956,0.355,3.87,3.92,4.034
602.0,875.1,3.6208,1.44148,0.956,0.353,3.90,3.94,4.044
602.1,875.4,3.6198,1.44546,0.956,0.352,3.92,3.93,4.058
602.2,875.7,3.6187,1.44995,0.955,0.352,3.93,3.93,4.063
602.3,876.0,3.6178,1.4545,0.954,0.353,3.93,3.96,4.067
602.4,876.2,3.6172,1.45869,0.953,0.353,3.93,3.97,4.075
602.5,876.5,3.6166,1.46253,0.951,0.353,3.94,3.97,4.079
602.6,876.8,3.6155,1.46624,0.952,0.353,3.95,3.97,4.085
602.7,877.1,3.6143,1.47011,0.953,0.354,3.96,3.97,4.099
602.8,877.4,3.6135,1.47444,0.954,0.355,3.97,3.98,4.115
602.9,877.7,3.6131,1.47893,0.954,0.355,3.97,3.99,4.119
603.0,877.9,3.6125,1.48288,0.954,0.355,3.99,3.99,4.126
603.1,878.2,3.6116,1.48622,0.954,0.355,4.00,4.01,4.135
603.2,878.5,3.6104,1.48953,0.954,0.355,4.00,4.03,4.144
603.3,878.8,3.6091,1.49315,0.955,0.355,4.01,4.05,4.161
603.4,879.1,3.6081,1.49703,0.956,0.355,4.03,4.05,4.178
603.5,879.3,3.6074,1.50117,0.957,0.354,4.06,4.06,4.199
603.6,879.6,3.6063,1.50579,0.960,0.355,4.08,4.07,4.222
603.7,879.9,3.6047,1.51086,0.962,0.355,4.10,4.09,4.237
603.8,880.2,3.6032,1.51566,0.961,0.354,4.11,4.12,4.239
603.9,880.5,3.6024,1.51963,0.960,0.353,4.13,4.14,4.251
604.0,880.8,3.6019,1.52338,0.961,0.353,4.14,4.15,4.268
604.1,881.0,3.6011,1.52771,0.960,0.353,4.16,4.16,4.278
604.2,881.3,3.6000,1.53232,0.959,0.354,4.15,4.16,4.279
604.3,881.6,3.5988,1.5366,0.958,0.355,4.14,4.16,4.277
604.4,881.9,3.5978,1.54054,0.958,0.356,4.14,4.16,4.291
604.5,882.2,3.5970,1.54447,0.956,0.357,4.14,4.16,4.293
604.6,882.4,3.5963,1.54858,0.957,0.356,4.17,4.17,4.303
604.7,882.7,3.5952,1.5529,0.960,0.354,4.21,4.17,4.329
604.8,883.0,3.5937,1.55734,0.961,0.354,4.23,4.19,4.343
604.9,883.3,3.5925,1.56165,0.958,0.354,4.23,4.22,4.349
605.0,883.6,3.5919,1.56589,0.957,0.354,4.23,4.23,4.366
605.1,883.9,3.5913,1.57066,0.959,0.354,4.25,4.22,4.385
605.2,884.1,3.5902,1.57605,0.959,0.354,4.27,4.23,4.390
605.3,884.4,3.5890,1.58103,0.956,0.353,4.28,4.25,4.394
605.4,884.7,3.5877,1.58492,0.956,0.353,4.29,4.25,4.416
605.5,885.0,3.5865,1.58853,0.960,0.353,4.32,4.24,4.445
605.6,885.3,3.5854,1.59274,0.961,0.353,4.34,4.24,4.449
605.7,885.6,3.5843,1.59746,0.960,0.353,4.34,4.27,4.446
605.8,885.8,3.5833,1.60236,0.960,0.355,4.33,4.29,4.460
605.9,886.1,3.5822,1.60718,0.960,0.355,4.34,4.29,4.488
606.0,886.4,3.5809,1.61175,0.961,0.355,4.36,4.30,4.518
606.1,886.7,3.5794,1.61609,0.963,0.355,4.39,4.32,4.533
606.2,887.0,3.5782,1.62035,0.964,0.355,4.40,4.34,4.537
606.3,887.2,3.5773,1.62464,0.963,0.355,4.40,4.35,4.533
606.4,887.5,3.5762,1.62903,0.959,0.355,4.40,4.36,4.528
606.5,887.8,3.5750,1.6338,0.957,0.355,4.40,4.37,4.545
606.6,888.1,3.5738,1.63949,0.957,0.355,4.42,4.39,4.574
606.7,888.4,3.5725,1.64576,0.959,0.354,4.45,4.40,4.598
606.8,888.7,3.5710,1.65097,0.962,0.353,4.49,4.41,4.616
606.9,888.9,3.5695,1.65455,0.962,0.353,4.51,4.43,4.624
607.0,889.2,3.5680,1.65849,0.960,0.354,4.50,4.45,4.633
607.1,889.5,3.5670,1.6642,0.961,0.354,4.51,4.46,4.660
607.2,889.8,3.5660,1.67026,0.964,0.354,4.55,4.47,4.697
607.3,890.1,3.5648,1.67513,0.965,0.353,4.57,4.49,4.706
607.4,890.4,3.5635,1.67933,0.963,0.353,4.58,4.51,4.689
607.5,890.6,3.5622,1.68381,0.963,0.352,4.61,4.52,4.695
607.6,890.9,3.5608,1.68873,0.965,0.352,4.62,4.53,4.725
607.7,891.2,3.5592,1.69393,0.965,0.353,4.63,4.56,4.741
607.8,891.5,3.5576,1.69927,0.963,0.353,4.63,4.59,4.747
607.9,891.8,3.5564,1.70462,0.961,0.354,4.62,4.62,4.755
608.0,892.1,3.5554,1.70984,0.960,0.355,4.63,4.60,4.773
608.1,892.3,3.5544,1.71477,0.961,0.354,4.65,4.58,4.797
608.2,892.6,3.5532,1.71949,0.962,0.353,4.68,4.60,4.810
608.3,892.9,3.5519,1.7243,0.962,0.353,4.70,4.65,4.814
608.4,893.2,3.5506,1.72932,0.959,0.352,4.71,4.68,4.814
608.5,893.5,3.5493,1.73451,0.956,0.352,4.70,4.68,4.820
608.6,893.8,3.5478,1.73992,0.956,0.353,4.71,4.67,4.844
608.7,894.0,3.5465,1.74587,0.959,0.353,4.74,4.68,4.880
608.8,894.3,3.5454,1.75243,0.961,0.353,4.77,4.70,4.896
608.9,894.6,3.5445,1.75885,0.960,0.353,4.79,4.71,4.890
609.0,894.9,3.5434,1.76452,0.958,0.352,4.80,4.73,4.895
609.1,895.2,3.5422,1.76986,0.961,0.352,4.83,4.75,4.922
609.2,895.5,3.5409,1.77532,0.965,0.352,4.86,4.77,4.964
609.3,895.7,3.5394,1.78034,0.969,0.352,4.90,4.79,5.006
609.4,896.0,3.5377,1.78424,0.970,0.353,4.91,4.82,5.014
609.5,896.3,3.5360,1.78819,0.966,0.354,4.88,4.84,4.991
609.6,896.6,3.5346,1.79399,0.962,0.355,4.86,4.85,4.988
609.7,896.9,3.5334,1.80122,0.961,0.356,4.87,4.86,5.006
609.8,897.2,3.5322,1.80804,0.962,0.355,4.90,4.89,5.043
609.9,897.4,3.5308,1.81382,0.963,0.354,4.94,4.92,5.070
610.0,897.7,3.5293,1.81902,0.961,0.353,4.95,4.94,5.071
610.1,898.0,3.5277,1.82425,0.962,0.353,4.97,4.93,5.089
610.2,898.3,3.5260,1.83023,0.965,0.352,5.01,4.93,5.123
610.3,898.6,3.5241,1.83703,0.965,0.352,5.04,4.96,5.146
610.4,898.8,3.5225,1.84358,0.963,0.353,5.04,5.02,5.150
610.5,899.1,3.5212,1.84923,0.964,0.353,5.05,5.04,5.158
610.6,899.4,3.5199,1.85465,0.964,0.353,5.06,5.03,5.168
610.7,899.7,3.5186,1.86053,0.963,0.354,5.06,5.03,5.171
610.8,900.0,3.5171,1.86704,0.963,0.353,5.09,5.05,5.186
610.9,900.3,3.5157,1.87408,0.964,0.352,5.13,5.07,5.213
611.0,900.5,3.5141,1.88074,0.965,0.352,5.16,5.08,5.229
611.1,900.8,3.5122,1.88614,0.966,0.352,5.18,5.11,5.248
611.2,901.1,3.5104,1.89098,0.967,0.353,5.19,5.14,5.275
611.3,901.4,3.5089,1.8965,0.967,0.354,5.19,5.17,5.300
611.4,901.7,3.5076,1.9024,0.967,0.355,5.19,5.18,5.327
611.5,902.0,3.5063,1.90762,0.965,0.355,5.19,5.18,5.335
611.6,902.2,3.5049,1.91272,0.961,0.355,5.19,5.19,5.334
611.7,902.5,3.5034,1.91954,0.959,0.354,5.20,5.21,5.336
611.8,902.8,3.5018,1.92767,0.959,0.353,5.24,5.23,5.360
611.9,903.1,3.4999,1.9342,0.961,0.352,5.28,5.26,5.401
612.0,903.4,3.4978,1.93851,0.964,0.352,5.32,5.27,5.442
612.1,903.7,3.4959,1.94367,0.969,0.352,5.36,5.28,5.484
612.2,903.9,3.4945,1.95118,0.971,0.352,5.38,5.29,5.496
612.3,904.2,3.4931,1.95867,0.969,0.353,5.38,5.32,5.486
612.4,904.5,3.4915,1.96447,0.967,0.353,5.37,5.36,5.481
612.5,904.8,3.4898,1.97025,0.966,0.354,5.38,5.39,5.494
612.6,905.1,3.4880,1.97763,0.966,0.353,5.40,5.42,5.508
612.7,905.4,3.4861,1.98555,0.966,0.353,5.43,5.42,5.531
612.8,905.6,3.4839,1.9926,0.966,0.353,5.46,5.41,5.566
612.9,905.9,3.4818,1.99917,0.965,0.352,5.48,5.44,5.585
613.0,906.2,3.4802,2.00617,0.965,0.352,5.50,5.48,5.599
613.1,906.5,3.4789,2.0135,0.967,0.352,5.53,5.49,5.636
613.2,906.8,3.4775,2.0206,0.968,0.353,5.55,5.51,5.664
613.3,907.1,3.4759,2.02739,0.966,0.353,5.55,5.53,5.673
613.4,907.3,3.4741,2.03414,0.964,0.353,5.55,5.56,5.690
613.5,907.6,3.4723,2.04085,0.964,0.353,5.56,5.57,5.708
613.6,907.9,3.4702,2.04722,0.966,0.352,5.61,5.57,5.736
613.7,908.2,3.4681,2.05336,0.968,0.351,5.67,5.59,5.760
613.8,908.5,3.4662,2.05985,0.968,0.350,5.69,5.64,5.764
613.9,908.8,3.4646,2.06702,0.968,0.350,5.72,5.68,5.779
614.0,909.1,3.4631,2.07464,0.971,0.351,5.75,5.69,5.823
614.1,909.3,3.4614,2.08249,0.973,0.351,5.77,5.72,5.873
614.2,909.6,3.4594,2.09042,0.973,0.351,5.79,5.76,5.901
614.3,909.9,3.4571,2.09828,0.969,0.351,5.80,5.78,5.881
614.4,910.2,3.4545,2.10582,0.964,0.351,5.79,5.77,5.846
614.5,910.5,3.4516,2.11279,0.961,0.351,5.78,5.77,5.853
614.6,910.8,3.4490,2.11911,0.963,0.352,5.79,5.80,5.903
614.7,911.0,3.4471,2.12488,0.966,0.353,5.82,5.82,5.963
614.8,911.3,3.4455,2.13087,0.968,0.352,5.86,5.83,6.016
614.9,911.6,3.4437,2.13796,0.968,0.352,5.88,5.84,6.061
615.0,911.9,3.4417,2.14607,0.967,0.352,5.90,5.88,6.086
615.1,912.2,3.4397,2.15459,0.966,0.352,5.91,5.91,6.090
615.2,912.5,3.4377,2.16286,0.967,0.352,5.95,5.94,6.088
615.3,912.8,3.4355,2.17019,0.968,0.351,5.99,5.96,6.099
615.4,913.0,3.4333,2.17698,0.968,0.351,6.01,5.98,6.114
615.5,913.3,3.4314,2.18452,0.969,0.351,6.04,6.01,6.135
615.6,913.6,3.4299,2.19295,0.969,0.351,6.06,6.03,6.141
615.7,913.9,3.4283,2.20098,0.968,0.351,6.08,6.06,6.155
615.8,914.2,3.4264,2.20815,0.968,0.351,6.09,6.08,6.198
615.9,914.5,3.4245,2.21539,0.966,0.351,6.10,6.11,6.232
616.0,914.7,3.4224,2.22328,0.966,0.352,6.11,6.15,6.258
616.1,915.0,3.4201,2.23145,0.967,0.351,6.14,6.18,6.285
616.2,915.3,3.4175,2.23955,0.967,0.351,6.17,6.20,6.302
616.3,915.6,3.4151,2.24754,0.965,0.351,6.18,6.22,6.309
616.4,915.9,3.4132,2.2555,0.965,0.352,6.18,6.23,6.319
616.5,916.2,3.4115,2.26361,0.967,0.352,6.22,6.24,6.350
616.6,916.5,3.4096,2.27202,0.970,0.351,6.27,6.28,6.393
616.7,916.7,3.4075,2.28045,0.968,0.351,6.29,6.33,6.429
616.8,917.0,3.4053,2.2886,0.966,0.351,6.30,6.38,6.453
616.9,917.3,3.4030,2.29694,0.966,0.351,6.32,6.39,6.473
617.0,917.6,3.4004,2.30616,0.967,0.352,6.35,6.38,6.494
617.1,917.9,3.3978,2.31581,0.970,0.351,6.40,6.40,6.519
617.2,918.2,3.3956,2.3248,0.970,0.350,6.45,6.44,6.527
617.3,918.5,3.3938,2.33297,0.969,0.349,6.47,6.50,6.540
617.4,918.7,3.3923,2.34093,0.968,0.350,6.48,6.53,6.571
617.5,919.0,3.3908,2.34894,0.969,0.351,6.49,6.54,6.629
617.6,919.3,3.3889,2.35685,0.972,0.352,6.51,6.53,6.690
617.7,919.6,3.3866,2.36477,0.974,0.352,6.55,6.57,6.725
617.8,919.9,3.3838,2.37315,0.972,0.352,6.56,6.62,6.724
617.9,920.2,3.3809,2.38204,0.970,0.352,6.57,6.65,6.728
618.0,920.4,3.3783,2.39066,0.971,0.352,6.60,6.65,6.765
618.1,920.7,3.3762,2.39868,0.975,0.352,6.64,6.64,6.824
618.2,921.0,3.3743,2.40712,0.977,0.351,6.69,6.68,6.861
618.3,921.3,3.3721,2.41665,0.974,0.351,6.71,6.73,6.844
618.4,921.6,3.3698,2.4262,0.973,0.352,6.71,6.73,6.858
618.5,921.9,3.3673,2.43463,0.974,0.352,6.73,6.73,6.911
618.6,922.2,3.3647,2.4425,0.975,0.352,6.77,6.78,6.961
618.7,922.4,3.3616,2.45079,0.975,0.351,6.81,6.84,6.952
618.8,922.7,3.3585,2.45978,0.973,0.350,6.85,6.88,6.928
618.9,923.0,3.3561,2.46945,0.973,0.349,6.88,6.89,6.964
619.0,923.3,3.3541,2.47955,0.975,0.351,6.90,6.89,7.033
619.1,923.6,3.3519,2.48972,0.977,0.352,6.91,6.90,7.084
619.2,923.9,3.3495,2.49967,0.979,0.351,6.98,6.96,7.120
619.3,924.1,3.3471,2.50919,0.977,0.349,7.03,7.03,7.131
619.4,924.4,3.3444,2.51822,0.973,0.348,7.04,7.05,7.117
619.5,924.7,3.3414,2.5269,0.970,0.350,7.01,7.03,7.126
619.6,925.0,3.3381,2.53546,0.969,0.351,7.00,7.04,7.155
