Temp,time,DSC,Heat Capacity,Heating Rate,Sensitivity
755.6,1316.8,0.36125,1.1693,0.3412,1.104
755.7,1317.1,0.3612,1.1693,0.3422,1.108
755.8,1317.4,0.36137,1.1693,0.3436,1.112
755.9,1317.7,0.36133,1.1694,0.344,1.113
756,1318,0.36095,1.1694,0.3429,1.111
756.1,1318.3,0.36077,1.1694,0.3415,1.107
756.2,1318.6,0.36101,1.1695,0.3408,1.104
756.3,1318.9,0.36122,1.1695,0.3415,1.106
756.4,1319.1,0.3611,1.1695,0.3422,1.108
756.5,1319.4,0.36089,1.1696,0.3422,1.109
756.6,1319.7,0.36082,1.1696,0.3422,1.109
756.7,1320,0.36093,1.1696,0.3415,1.107
756.8,1320.3,0.36113,1.1697,0.3408,1.104
756.9,1320.6,0.36121,1.1697,0.3408,1.104
757,1320.9,0.36098,1.1697,0.3412,1.106
757.1,1321.2,0.36073,1.1698,0.3412,1.106
757.2,1321.5,0.36069,1.1698,0.3415,1.108
757.3,1321.8,0.36073,1.1698,0.3426,1.111
757.4,1322.1,0.36067,1.1699,0.3433,1.113
757.5,1322.4,0.36062,1.1699,0.3433,1.114
757.6,1322.7,0.36067,1.1699,0.3429,1.112
757.7,1323,0.3607,1.17,0.3429,1.112
757.8,1323.2,0.36054,1.17,0.3436,1.115
757.9,1323.5,0.36027,1.17,0.344,1.117
758,1323.8,0.36006,1.1701,0.3433,1.116
758.1,1324.1,0.36001,1.1701,0.3429,1.115
758.2,1324.4,0.36011,1.1701,0.3429,1.114
758.3,1324.7,0.36023,1.1702,0.3429,1.114
758.4,1325,0.36019,1.1702,0.3426,1.113
758.5,1325.3,0.36007,1.1702,0.3426,1.113
758.6,1325.6,0.36012,1.1703,0.3426,1.113
758.7,1325.9,0.36026,1.1703,0.3422,1.112
758.8,1326.2,0.36012,1.1703,0.3422,1.112
758.9,1326.5,0.35971,1.1704,0.3429,1.116
759,1326.7,0.35935,1.1704,0.3436,1.119
759.1,1327,0.35923,1.1704,0.3436,1.12
759.2,1327.3,0.35945,1.1705,0.3433,1.118
759.3,1327.6,0.3599,1.1705,0.3433,1.116
759.4,1327.9,0.36021,1.1705,0.3444,1.119
759.5,1328.2,0.36022,1.1705,0.3451,1.121
759.6,1328.5,0.36003,1.1706,0.3444,1.12
759.7,1328.8,0.35979,1.1706,0.3429,1.116
759.8,1329.1,0.35968,1.1706,0.3422,1.114
759.9,1329.4,0.35977,1.1707,0.3426,1.115
760,1329.7,0.35989,1.1707,0.3436,1.118
760.1,1329.9,0.35988,1.1707,0.3436,1.118
760.2,1330.2,0.35974,1.1708,0.3422,1.114
760.3,1330.5,0.3595,1.1708,0.3408,1.11
760.4,1330.8,0.35939,1.1708,0.3405,1.109
760.5,1331.1,0.35957,1.1709,0.3412,1.111
760.6,1331.4,0.35976,1.1709,0.3419,1.113
760.7,1331.7,0.35975,1.1709,0.3426,1.115
760.8,1332,0.35965,1.171,0.3426,1.115
760.9,1332.3,0.3596,1.171,0.3419,1.113
761,1332.6,0.35948,1.171,0.3415,1.113
761.1,1332.9,0.35918,1.1711,0.3412,1.112
761.2,1333.2,0.35895,1.1711,0.3412,1.113
761.3,1333.5,0.35909,1.1711,0.3412,1.113
761.4,1333.7,0.35939,1.1712,0.3412,1.112
761.5,1334,0.3595,1.1712,0.3415,1.113
761.6,1334.3,0.35939,1.1712,0.3422,1.115
761.7,1334.6,0.35919,1.1713,0.3433,1.119
761.8,1334.9,0.35895,1.1713,0.3444,1.124
761.9,1335.2,0.35868,1.1713,0.3454,1.128
762,1335.5,0.35849,1.1714,0.3454,1.129
762.1,1335.8,0.3585,1.1714,0.3451,1.127
762.2,1336.1,0.35862,1.1714,0.3458,1.129
762.3,1336.4,0.35863,1.1715,0.3461,1.131
762.4,1336.7,0.35857,1.1715,0.3458,1.13
762.5,1336.9,0.35864,1.1715,0.3444,1.125
762.6,1337.2,0.35881,1.1715,0.3422,1.117
762.7,1337.5,0.35879,1.1716,0.3415,1.115
762.8,1337.8,0.35856,1.1716,0.3415,1.116
762.9,1338.1,0.35846,1.1716,0.3415,1.116
763,1338.4,0.3586,1.1717,0.3422,1.118
763.1,1338.7,0.35884,1.1717,0.3433,1.121
763.2,1339,0.35899,1.1717,0.3436,1.122
763.3,1339.3,0.35894,1.1718,0.3433,1.121
763.4,1339.6,0.35866,1.1718,0.3433,1.122
763.5,1339.9,0.35838,1.1718,0.3436,1.124
763.6,1340.2,0.35823,1.1719,0.3436,1.124
763.7,1340.4,0.35821,1.1719,0.3433,1.123
763.8,1340.7,0.35826,1.1719,0.3422,1.119
763.9,1341,0.35832,1.172,0.3412,1.116
764,1341.3,0.35831,1.172,0.3405,1.114
764.1,1341.6,0.35824,1.172,0.3394,1.111
764.2,1341.9,0.35812,1.1721,0.3384,1.108
764.3,1342.2,0.35802,1.1721,0.3381,1.107
764.4,1342.5,0.35799,1.1721,0.3381,1.107
764.5,1342.8,0.35802,1.1722,0.3374,1.105
764.6,1343.1,0.35806,1.1722,0.3367,1.102
764.7,1343.4,0.35806,1.1722,0.3384,1.108
764.8,1343.7,0.35796,1.1723,0.3412,1.117
764.9,1344,0.35784,1.1723,0.3426,1.122
765,1344.3,0.35776,1.1723,0.3433,1.125
765.1,1344.6,0.3577,1.1723,0.3436,1.126
765.2,1344.9,0.35759,1.1724,0.3433,1.125
765.3,1345.1,0.35753,1.1724,0.3422,1.122
765.4,1345.4,0.35764,1.1724,0.3412,1.118
765.5,1345.7,0.35783,1.1725,0.3419,1.12
765.6,1346,0.35791,1.1725,0.3429,1.123
765.7,1346.3,0.3578,1.1725,0.3415,1.119
765.8,1346.6,0.35747,1.1726,0.3398,1.115
765.9,1346.9,0.35714,1.1726,0.3405,1.118
766,1347.2,0.35711,1.1726,0.3429,1.126
766.1,1347.5,0.35726,1.1727,0.3433,1.127
766.2,1347.8,0.35721,1.1727,0.3412,1.12
766.3,1348.1,0.35704,1.1727,0.3408,1.119
766.4,1348.4,0.35709,1.1728,0.3419,1.123
766.5,1348.7,0.35737,1.1728,0.3426,1.124
766.6,1348.9,0.35757,1.1728,0.3429,1.125
766.7,1349.2,0.35753,1.1729,0.3426,1.124
766.8,1349.5,0.35731,1.1729,0.3419,1.122
766.9,1349.8,0.35705,1.1729,0.3412,1.121
767,1350.1,0.35699,1.173,0.3408,1.12
767.1,1350.4,0.35714,1.173,0.3412,1.121
767.2,1350.7,0.35726,1.173,0.3415,1.121
767.3,1351,0.35721,1.173,0.3412,1.12
767.4,1351.3,0.35708,1.1731,0.3401,1.117
767.5,1351.6,0.35693,1.1731,0.3394,1.116
767.6,1351.9,0.35674,1.1731,0.3408,1.121
767.7,1352.2,0.35656,1.1732,0.3422,1.126
767.8,1352.5,0.35656,1.1732,0.3412,1.123
767.9,1352.8,0.35673,1.1732,0.3401,1.119
768,1353.1,0.35672,1.1733,0.3408,1.121
768.1,1353.3,0.35637,1.1733,0.3415,1.124
768.2,1353.6,0.35607,1.1733,0.3419,1.127
768.3,1353.9,0.35615,1.1734,0.3419,1.126
768.4,1354.2,0.35636,1.1734,0.3412,1.123
768.5,1354.5,0.35646,1.1734,0.3408,1.122
768.6,1354.8,0.35646,1.1735,0.3408,1.122
768.7,1355.1,0.35643,1.1735,0.3408,1.122
768.8,1355.4,0.35639,1.1735,0.3408,1.122
768.9,1355.7,0.35634,1.1736,0.3412,1.124
769,1356,0.35628,1.1736,0.3415,1.125
769.1,1356.3,0.3562,1.1736,0.3419,1.126
769.2,1356.6,0.3561,1.1736,0.3426,1.129
769.3,1356.9,0.356,1.1737,0.3426,1.129
769.4,1357.2,0.35594,1.1737,0.3419,1.127
769.5,1357.4,0.35599,1.1737,0.3419,1.127
769.6,1357.7,0.35613,1.1738,0.3429,1.13
769.7,1358,0.35628,1.1738,0.3433,1.131
769.8,1358.3,0.35633,1.1738,0.3419,1.126
769.9,1358.6,0.35618,1.1739,0.3401,1.121
770,1358.9,0.35591,1.1739,0.3401,1.122
770.1,1359.2,0.35572,1.1739,0.3426,1.131
770.2,1359.5,0.35567,1.174,0.3447,1.138
770.3,1359.8,0.35573,1.174,0.3451,1.139
770.4,1360.1,0.3558,1.174,0.344,1.135
770.5,1360.4,0.35573,1.1741,0.3415,1.127
770.6,1360.7,0.35555,1.1741,0.3412,1.127
770.7,1360.9,0.35548,1.1741,0.3429,1.133
770.8,1361.2,0.35552,1.1742,0.3429,1.133
770.9,1361.5,0.35552,1.1742,0.3419,1.129
771,1361.8,0.35544,1.1742,0.3415,1.128
771.1,1362.1,0.35543,1.1742,0.3419,1.129
771.2,1362.4,0.35552,1.1743,0.3419,1.129
771.3,1362.7,0.35565,1.1743,0.3412,1.127
771.4,1363,0.35572,1.1743,0.3412,1.126
771.5,1363.3,0.35563,1.1744,0.3419,1.129
771.6,1363.6,0.35538,1.1744,0.3426,1.132
771.7,1363.9,0.35527,1.1744,0.3422,1.131
771.8,1364.2,0.3554,1.1745,0.3412,1.127
771.9,1364.5,0.3555,1.1745,0.3415,1.128
772,1364.7,0.35541,1.1745,0.3426,1.132
772.1,1365,0.35535,1.1746,0.3429,1.134
772.2,1365.3,0.35543,1.1746,0.3429,1.133
772.3,1365.6,0.35554,1.1746,0.3419,1.129
772.4,1365.9,0.35554,1.1747,0.3398,1.123
772.5,1366.2,0.35549,1.1747,0.3384,1.118
772.6,1366.5,0.35548,1.1747,0.3388,1.119
772.7,1366.8,0.35546,1.1748,0.3412,1.128
772.8,1367.1,0.35541,1.1748,0.3429,1.134
772.9,1367.4,0.35535,1.1748,0.3419,1.13
773,1367.7,0.35532,1.1748,0.3408,1.127
773.1,1368,0.35531,1.1749,0.3412,1.128
773.2,1368.3,0.3553,1.1749,0.3415,1.129
773.3,1368.6,0.35525,1.1749,0.3408,1.127
773.4,1368.9,0.35512,1.175,0.3401,1.125
773.5,1369.1,0.35499,1.175,0.3408,1.128
773.6,1369.4,0.35494,1.175,0.3422,1.133
773.7,1369.7,0.35489,1.1751,0.3422,1.133
773.8,1370,0.35471,1.1751,0.3405,1.128
773.9,1370.3,0.35456,1.1751,0.3391,1.124
774,1370.6,0.35471,1.1752,0.3391,1.123
774.1,1370.9,0.35495,1.1752,0.3398,1.125
774.2,1371.2,0.35486,1.1752,0.3408,1.129
774.3,1371.5,0.35446,1.1753,0.3412,1.131
774.4,1371.8,0.35407,1.1753,0.3401,1.129
774.5,1372.1,0.35391,1.1753,0.3401,1.13
774.6,1372.4,0.3541,1.1753,0.3408,1.131
774.7,1372.7,0.35448,1.1754,0.3415,1.132
774.8,1373,0.35467,1.1754,0.3422,1.134
774.9,1373.3,0.35461,1.1754,0.3415,1.132
775,1373.5,0.35454,1.1755,0.3408,1.13
775.1,1373.8,0.35451,1.1755,0.3412,1.131
775.2,1374.1,0.35446,1.1755,0.3422,1.135
775.3,1374.4,0.35436,1.1756,0.3426,1.136
775.4,1374.7,0.35428,1.1756,0.3422,1.136
775.5,1375,0.35424,1.1756,0.3426,1.137
775.6,1375.3,0.35416,1.1757,0.3426,1.137
775.7,1375.6,0.35405,1.1757,0.3422,1.136
775.8,1375.9,0.35401,1.1757,0.3412,1.133
775.9,1376.2,0.35409,1.1757,0.3405,1.131
776,1376.5,0.35423,1.1758,0.3412,1.132
776.1,1376.8,0.35433,1.1758,0.3419,1.134
776.2,1377.1,0.35422,1.1758,0.3426,1.137
776.3,1377.3,0.35391,1.1759,0.3426,1.138
776.4,1377.6,0.3538,1.1759,0.3419,1.136
776.5,1377.9,0.35408,1.1759,0.3419,1.135
776.6,1378.2,0.35427,1.176,0.3426,1.137
776.7,1378.5,0.35402,1.176,0.3433,1.14
776.8,1378.8,0.35371,1.176,0.3429,1.14
776.9,1379.1,0.35369,1.1761,0.3419,1.137
777,1379.4,0.35375,1.1761,0.3419,1.137
777.1,1379.7,0.35367,1.1761,0.3426,1.139
777.2,1380,0.35363,1.1762,0.3426,1.139
777.3,1380.3,0.35385,1.1762,0.3419,1.136
777.4,1380.6,0.35407,1.1762,0.3408,1.132
777.5,1380.9,0.354,1.1762,0.3401,1.13
777.6,1381.2,0.35384,1.1763,0.3412,1.134
777.7,1381.4,0.35387,1.1763,0.3422,1.138
777.8,1381.7,0.35395,1.1763,0.3415,1.135
777.9,1382,0.35377,1.1764,0.3408,1.133
778,1382.3,0.35354,1.1764,0.3415,1.136
778.1,1382.6,0.35365,1.1764,0.3429,1.141
778.2,1382.9,0.3539,1.1765,0.3436,1.142
778.3,1383.2,0.35387,1.1765,0.3429,1.14
778.4,1383.5,0.35362,1.1765,0.3422,1.139
778.5,1383.8,0.35356,1.1766,0.3422,1.139
778.6,1384.1,0.35364,1.1766,0.3415,1.136
778.7,1384.4,0.35355,1.1766,0.3408,1.134
778.8,1384.7,0.35332,1.1766,0.3408,1.135
778.9,1385,0.3533,1.1767,0.3408,1.135
779,1385.2,0.35345,1.1767,0.3408,1.135
779.1,1385.5,0.35345,1.1767,0.3405,1.134
779.2,1385.8,0.35326,1.1768,0.3401,1.133
779.3,1386.1,0.3532,1.1768,0.3405,1.134
779.4,1386.4,0.35335,1.1768,0.3405,1.134
779.5,1386.7,0.3535,1.1769,0.3401,1.132
779.6,1387,0.35351,1.1769,0.3412,1.136
779.7,1387.3,0.35333,1.1769,0.3433,1.143
779.8,1387.6,0.35305,1.177,0.3447,1.149
779.9,1387.9,0.35299,1.177,0.344,1.147
780,1388.2,0.35323,1.177,0.3436,1.145
780.1,1388.5,0.35344,1.177,0.3451,1.149
780.2,1388.8,0.35338,1.1771,0.3444,1.147
780.3,1389,0.35311,1.1771,0.3405,1.135
780.4,1389.3,0.35276,1.1771,0.3377,1.127
780.5,1389.6,0.35255,1.1772,0.3384,1.13
780.6,1389.9,0.35261,1.1772,0.3398,1.134
780.7,1390.2,0.35276,1.1772,0.3401,1.135
780.8,1390.5,0.35281,1.1773,0.3405,1.136
780.9,1390.8,0.35274,1.1773,0.3412,1.139
781,1391.1,0.35258,1.1773,0.3419,1.142
781.1,1391.4,0.35249,1.1774,0.3419,1.142
781.2,1391.7,0.35259,1.1774,0.3415,1.14
781.3,1392,0.35261,1.1774,0.3422,1.143
781.4,1392.3,0.35231,1.1774,0.3426,1.145
781.5,1392.6,0.35199,1.1775,0.3422,1.145
781.6,1392.9,0.35201,1.1775,0.3422,1.145
781.7,1393.2,0.35221,1.1775,0.3415,1.142
781.8,1393.4,0.35225,1.1776,0.3401,1.137
781.9,1393.7,0.35219,1.1776,0.3394,1.135
782,1394,0.35223,1.1776,0.3388,1.133
782.1,1394.3,0.35225,1.1777,0.3377,1.129
782.2,1394.6,0.35209,1.1777,0.337,1.127
782.3,1394.9,0.35193,1.1777,0.3374,1.129
782.4,1395.2,0.35208,1.1778,0.3391,1.134
782.5,1395.5,0.35232,1.1778,0.3412,1.141
782.6,1395.8,0.35224,1.1778,0.3429,1.147
782.7,1396.1,0.35196,1.1778,0.3436,1.15
782.8,1396.4,0.35189,1.1779,0.3426,1.147
782.9,1396.7,0.352,1.1779,0.3419,1.144
783,1397,0.35193,1.1779,0.3422,1.145
783.1,1397.3,0.35168,1.178,0.3422,1.146
783.2,1397.6,0.35146,1.178,0.3415,1.145
783.3,1397.9,0.35139,1.178,0.3405,1.141
783.4,1398.1,0.35147,1.1781,0.3394,1.138
783.5,1398.4,0.35161,1.1781,0.3391,1.136
783.6,1398.7,0.35169,1.1781,0.3398,1.138
783.7,1399,0.35164,1.1782,0.3401,1.14
783.8,1399.3,0.35148,1.1782,0.3401,1.14
783.9,1399.6,0.35129,1.1782,0.3405,1.142
784,1399.9,0.35123,1.1782,0.3412,1.145
784.1,1400.2,0.35133,1.1783,0.3412,1.144
784.2,1400.5,0.35144,1.1783,0.3405,1.142
784.3,1400.8,0.35147,1.1783,0.3401,1.14
784.4,1401.1,0.3515,1.1784,0.3405,1.141
784.5,1401.4,0.35153,1.1784,0.3405,1.141
784.6,1401.7,0.35151,1.1784,0.3394,1.138
784.7,1402,0.35139,1.1785,0.3384,1.135
784.8,1402.3,0.35123,1.1785,0.3391,1.138
784.9,1402.6,0.35107,1.1785,0.3405,1.143
785,1402.8,0.351,1.1785,0.3405,1.143
785.1,1403.1,0.35107,1.1786,0.3405,1.143
785.2,1403.4,0.35112,1.1786,0.3412,1.145
785.3,1403.7,0.35105,1.1786,0.3412,1.146
785.4,1404,0.35092,1.1787,0.3408,1.145
785.5,1404.3,0.35081,1.1787,0.3412,1.146
785.6,1404.6,0.35074,1.1787,0.3419,1.149
785.7,1404.9,0.35075,1.1788,0.3422,1.15
785.8,1405.2,0.35085,1.1788,0.3419,1.149
785.9,1405.5,0.35105,1.1788,0.3412,1.146
786,1405.8,0.35109,1.1789,0.3412,1.146
786.1,1406.1,0.35078,1.1789,0.3419,1.149
786.2,1406.4,0.35043,1.1789,0.3419,1.15
786.3,1406.7,0.35041,1.1789,0.3419,1.15
786.4,1407,0.3506,1.179,0.3422,1.151
786.5,1407.2,0.35075,1.179,0.3419,1.149
786.6,1407.5,0.35081,1.179,0.3419,1.149
786.7,1407.8,0.35081,1.1791,0.3426,1.151
786.8,1408.1,0.35072,1.1791,0.3429,1.153
786.9,1408.4,0.3505,1.1791,0.3433,1.155
787,1408.7,0.35029,1.1792,0.3429,1.154
787.1,1409,0.35031,1.1792,0.3419,1.151
787.2,1409.3,0.35048,1.1792,0.3412,1.148
787.3,1409.6,0.35052,1.1792,0.3408,1.147
787.4,1409.9,0.35037,1.1793,0.3405,1.146
787.5,1410.2,0.35011,1.1793,0.3405,1.147
787.6,1410.5,0.3499,1.1793,0.3412,1.15
787.7,1410.8,0.34997,1.1794,0.3415,1.151
787.8,1411,0.35026,1.1794,0.3412,1.149
787.9,1411.3,0.35041,1.1794,0.3405,1.146
788,1411.6,0.35035,1.1795,0.3401,1.145
788.1,1411.9,0.3502,1.1795,0.3405,1.147
788.2,1412.2,0.35005,1.1795,0.3408,1.148
788.3,1412.5,0.34991,1.1795,0.3408,1.149
788.4,1412.8,0.3498,1.1796,0.3408,1.149
788.5,1413.1,0.3498,1.1796,0.3401,1.147
788.6,1413.4,0.34987,1.1796,0.3401,1.147
788.7,1413.7,0.34981,1.1797,0.3408,1.149
788.8,1414,0.34956,1.1797,0.3412,1.151
788.9,1414.3,0.34938,1.1797,0.3415,1.153
789,1414.6,0.34939,1.1798,0.3412,1.152
789.1,1414.9,0.3494,1.1798,0.3408,1.151
789.2,1415.2,0.34931,1.1798,0.3412,1.152
789.3,1415.4,0.34921,1.1798,0.3415,1.154
789.4,1415.7,0.3492,1.1799,0.3412,1.153
789.5,1416,0.34932,1.1799,0.3405,1.15
789.6,1416.3,0.34951,1.1799,0.3398,1.147
789.7,1416.6,0.34955,1.18,0.3398,1.147
789.8,1416.9,0.34931,1.18,0.3401,1.149
789.9,1417.2,0.34907,1.18,0.3401,1.15
790,1417.5,0.34906,1.1801,0.3408,1.152
790.1,1417.8,0.34915,1.1801,0.3415,1.154
790.2,1418.1,0.34914,1.1801,0.3419,1.156
790.3,1418.4,0.34908,1.1801,0.3422,1.157
790.4,1418.7,0.34903,1.1802,0.3422,1.157
790.5,1419,0.34903,1.1802,0.3415,1.155
790.6,1419.3,0.34908,1.1802,0.3412,1.154
790.7,1419.6,0.34914,1.1803,0.3419,1.156
790.8,1419.8,0.34919,1.1803,0.3422,1.157
790.9,1420.1,0.34922,1.1803,0.3415,1.154
791,1420.4,0.34924,1.1804,0.3405,1.151
791.1,1420.7,0.34921,1.1804,0.3408,1.152
791.2,1421,0.34909,1.1804,0.3426,1.158
791.3,1421.3,0.34896,1.1804,0.344,1.164
791.4,1421.6,0.3489,1.1805,0.3444,1.165
791.5,1421.9,0.3489,1.1805,0.3429,1.16
791.6,1422.2,0.34885,1.1805,0.3408,1.153
791.7,1422.5,0.34873,1.1806,0.3405,1.153
791.8,1422.8,0.34858,1.1806,0.3419,1.158
791.9,1423.1,0.34847,1.1806,0.3429,1.162
792,1423.4,0.34845,1.1807,0.3429,1.162
792.1,1423.6,0.34853,1.1807,0.3429,1.162
792.2,1423.9,0.34866,1.1807,0.3426,1.16
792.3,1424.2,0.34877,1.1807,0.3415,1.156
792.4,1424.5,0.34875,1.1808,0.3408,1.154
792.5,1424.8,0.34861,1.1808,0.3408,1.154
792.6,1425.1,0.34848,1.1808,0.3412,1.156
792.7,1425.4,0.34839,1.1809,0.3422,1.16
792.8,1425.7,0.3483,1.1809,0.3429,1.163
792.9,1426,0.34817,1.1809,0.3426,1.162
793,1426.3,0.34804,1.181,0.3408,1.156
793.1,1426.6,0.34796,1.181,0.3401,1.154
793.2,1426.9,0.34787,1.181,0.3415,1.159
793.3,1427.2,0.34779,1.181,0.3419,1.161
793.4,1427.4,0.34788,1.1811,0.3401,1.155
793.5,1427.7,0.34817,1.1811,0.3381,1.147
793.6,1428,0.34834,1.1811,0.3374,1.144
793.7,1428.3,0.34821,1.1812,0.3381,1.147
793.8,1428.6,0.34807,1.1812,0.3398,1.153
793.9,1428.9,0.34814,1.1812,0.3412,1.158
794,1429.2,0.34822,1.1813,0.3415,1.159
794.1,1429.5,0.34813,1.1813,0.3408,1.157
794.2,1429.8,0.34792,1.1813,0.3391,1.151
794.3,1430.1,0.3477,1.1813,0.3388,1.151
794.4,1430.4,0.34763,1.1814,0.3408,1.158
794.5,1430.7,0.34778,1.1814,0.3429,1.165
794.6,1431,0.34802,1.1814,0.3429,1.164
794.7,1431.3,0.34815,1.1815,0.3415,1.159
794.8,1431.6,0.34806,1.1815,0.3405,1.156
794.9,1431.9,0.34774,1.1815,0.3398,1.155
795,1432.2,0.34746,1.1816,0.3391,1.153
795.1,1432.4,0.34753,1.1816,0.3388,1.152
795.2,1432.7,0.34772,1.1816,0.3394,1.153
795.3,1433,0.34767,1.1816,0.3405,1.157
795.4,1433.3,0.34747,1.1817,0.3405,1.158
795.5,1433.6,0.34743,1.1817,0.3398,1.156
795.6,1433.9,0.3475,1.1817,0.3394,1.154
795.7,1434.2,0.34752,1.1818,0.3394,1.154
795.8,1434.5,0.34748,1.1818,0.3394,1.154
795.9,1434.8,0.34749,1.1818,0.3394,1.154
796,1435.1,0.3475,1.1818,0.3398,1.156
796.1,1435.4,0.34741,1.1819,0.3401,1.157
796.2,1435.7,0.34728,1.1819,0.3405,1.159
796.3,1436,0.34726,1.1819,0.3408,1.16
796.4,1436.3,0.34734,1.182,0.3419,1.163
796.5,1436.6,0.34739,1.182,0.3429,1.167
796.6,1436.9,0.34735,1.182,0.3415,1.162
796.7,1437.2,0.3472,1.1821,0.3384,1.152
796.8,1437.4,0.34701,1.1821,0.337,1.148
796.9,1437.7,0.34696,1.1821,0.3384,1.153
797,1438,0.34707,1.1821,0.3398,1.157
797.1,1438.3,0.3472,1.1822,0.3405,1.159
797.2,1438.6,0.34725,1.1822,0.3405,1.159
797.3,1438.9,0.34717,1.1822,0.3394,1.156
797.4,1439.2,0.34702,1.1823,0.3391,1.155
797.5,1439.5,0.34696,1.1823,0.3394,1.157
797.6,1439.8,0.34701,1.1823,0.3398,1.158
797.7,1440.1,0.34696,1.1824,0.3405,1.16
797.8,1440.4,0.34675,1.1824,0.3412,1.163
797.9,1440.7,0.3466,1.1824,0.3412,1.164
798,1441,0.34663,1.1824,0.3412,1.164
798.1,1441.3,0.34672,1.1825,0.3412,1.164
798.2,1441.6,0.34677,1.1825,0.3405,1.161
798.3,1441.9,0.34672,1.1825,0.3398,1.159
798.4,1442.2,0.34658,1.1826,0.3394,1.158
798.5,1442.4,0.34647,1.1826,0.3394,1.159
798.6,1442.7,0.34644,1.1826,0.3394,1.159
798.7,1443,0.34634,1.1826,0.3388,1.157
798.8,1443.3,0.34611,1.1827,0.3381,1.155
798.9,1443.6,0.34609,1.1827,0.3388,1.158
799,1443.9,0.34647,1.1827,0.3398,1.16
799.1,1444.2,0.34678,1.1828,0.3408,1.162
799.2,1444.5,0.34663,1.1828,0.3412,1.164
799.3,1444.8,0.34633,1.1828,0.3398,1.16
799.4,1445.1,0.34622,1.1829,0.3391,1.159
799.5,1445.4,0.34622,1.1829,0.3401,1.162
799.6,1445.7,0.34613,1.1829,0.3412,1.166
799.7,1446,0.34594,1.1829,0.3415,1.168
799.8,1446.3,0.34569,1.183,0.3415,1.169
799.9,1446.6,0.34558,1.183,0.3412,1.168
800,1446.9,0.34579,1.183,0.3408,1.166
800.1,1447.2,0.34608,1.1831,0.3405,1.164
800.2,1447.4,0.34612,1.1831,0.3401,1.163
800.3,1447.7,0.34598,1.1831,0.3401,1.163
800.4,1448,0.3459,1.1831,0.3405,1.165
800.5,1448.3,0.34584,1.1832,0.3412,1.167
800.6,1448.6,0.34569,1.1832,0.3412,1.168
800.7,1448.9,0.34553,1.1832,0.3412,1.168
800.8,1449.2,0.34552,1.1833,0.3412,1.168
800.9,1449.5,0.34552,1.1833,0.3405,1.166
801,1449.8,0.34529,1.1833,0.3401,1.166
801.1,1450.1,0.34498,1.1833,0.3401,1.167
801.2,1450.4,0.34494,1.1834,0.3401,1.167
801.3,1450.7,0.34509,1.1834,0.3401,1.166
801.4,1451,0.34503,1.1834,0.3401,1.167
801.5,1451.3,0.34483,1.1835,0.3408,1.17
801.6,1451.6,0.3449,1.1835,0.3419,1.173
801.7,1451.8,0.34519,1.1835,0.3415,1.171
801.8,1452.1,0.34519,1.1836,0.3398,1.165
801.9,1452.4,0.34484,1.1836,0.3391,1.164
802,1452.7,0.34449,1.1836,0.3405,1.17
802.1,1453,0.34434,1.1836,0.3412,1.173
802.2,1453.3,0.34441,1.1837,0.3401,1.169
802.3,1453.6,0.34459,1.1837,0.3391,1.165
802.4,1453.9,0.34466,1.1837,0.3394,1.166
802.5,1454.2,0.34458,1.1838,0.3401,1.168
802.6,1454.5,0.34456,1.1838,0.3401,1.169
802.7,1454.8,0.34463,1.1838,0.3401,1.168
802.8,1455.1,0.34458,1.1838,0.3394,1.166
802.9,1455.4,0.34435,1.1839,0.3391,1.166
803,1455.7,0.34426,1.1839,0.3394,1.167
803.1,1456,0.34442,1.1839,0.3394,1.167
803.2,1456.3,0.3445,1.184,0.3394,1.167
803.3,1456.6,0.34435,1.184,0.3394,1.167
803.4,1456.9,0.3442,1.184,0.3398,1.169
803.5,1457.1,0.34428,1.1841,0.3401,1.17
803.6,1457.4,0.34446,1.1841,0.3398,1.168
803.7,1457.7,0.34461,1.1841,0.3394,1.166
803.8,1458,0.34452,1.1841,0.3391,1.166
803.9,1458.3,0.34415,1.1842,0.3388,1.166
804,1458.6,0.34396,1.1842,0.3394,1.169
804.1,1458.9,0.34422,1.1842,0.3398,1.169
804.2,1459.2,0.3444,1.1843,0.3388,1.165
804.3,1459.5,0.34404,1.1843,0.3381,1.164
804.4,1459.8,0.34366,1.1843,0.3384,1.166
804.5,1460.1,0.34378,1.1843,0.3391,1.168
804.6,1460.4,0.34402,1.1844,0.3391,1.167
804.7,1460.7,0.34392,1.1844,0.3388,1.167
804.8,1461,0.3437,1.1844,0.3384,1.166
804.9,1461.3,0.3437,1.1845,0.3381,1.165
805,1461.6,0.34383,1.1845,0.3391,1.168
805.1,1461.9,0.34391,1.1845,0.3401,1.172
805.2,1462.2,0.3438,1.1845,0.3391,1.168
805.3,1462.5,0.34347,1.1846,0.3381,1.166
805.4,1462.8,0.34321,1.1846,0.3388,1.169
805.5,1463,0.34339,1.1846,0.3405,1.175
805.6,1463.3,0.34367,1.1847,0.3426,1.181
805.7,1463.6,0.34358,1.1847,0.3433,1.184
805.8,1463.9,0.34327,1.1847,0.3419,1.18
805.9,1464.2,0.34317,1.1847,0.3398,1.173
806,1464.5,0.3432,1.1848,0.3394,1.172
806.1,1464.8,0.34301,1.1848,0.3405,1.176
806.2,1465.1,0.34276,1.1848,0.3408,1.178
806.3,1465.4,0.34281,1.1849,0.3408,1.178
