Time (s),Mass (g),T Top (K),T Back (K)
2859,24.9,642.8,600.3
2860,24.8,642.8,600.3
2861,24.8,642.8,600.3
2862,24.8,642.8,600.4
2863,24.8,642.8,600.4
2864,24.8,642.8,600.5
2865,24.8,642.8,600.5
2866,24.7,642.8,600.5
2867,24.7,642.8,600.6
2868,24.7,642.8,600.6
2869,24.7,642.8,600.6
2870,24.7,642.8,600.7
2871,24.7,642.8,600.7
2872,24.6,642.8,600.7
2873,24.6,642.9,600.8
2874,24.6,642.9,600.8
2875,24.6,642.9,600.9
2876,24.6,642.9,600.9
2877,24.6,642.9,600.9
2878,24.5,642.9,601.0
2879,24.5,642.9,601.0
2880,24.5,642.9,601.0
2881,24.5,642.9,601.1
2882,24.5,642.9,601.1
2883,24.5,642.9,601.2
2884,24.5,642.9,601.2
2885,24.4,642.9,601.2
2886,24.4,643.0,601.3
2887,24.4,643.0,601.3
2888,24.4,643.0,601.3
2889,24.4,643.0,601.4
2890,24.4,643.0,601.4
2891,24.3,643.0,601.4
2892,24.3,643.0,601.5
2893,24.3,643.0,601.5
2894,24.3,643.0,601.6
2895,24.3,643.0,601.6
2896,24.3,643.0,601.6
2897,24.2,643.0,601.7
2898,24.2,643.0,601.7
2899,24.2,643.0,601.7
2900,24.2,643.1,601.8
2901,24.2,643.1,601.8
2902,24.2,643.1,601.9
2903,24.2,643.1,601.9
2904,24.1,643.1,601.9
2905,24.1,643.1,602.0
2906,24.1,643.1,602.0
2907,24.1,643.1,602.1
2908,24.1,643.1,602.1
2909,24.1,643.1,602.1
2910,24.0,643.1,602.2
2911,24.0,643.1,602.2
2912,24.0,643.1,602.2
2913,24.0,643.2,602.3
2914,24.0,643.2,602.3
2915,24.0,643.2,602.4
2916,23.9,643.2,602.4
2917,23.9,643.2,602.4
2918,23.9,643.2,602.5
2919,23.9,643.2,602.5
2920,23.9,643.2,602.5
2921,23.9,643.2,602.6
2922,23.9,643.2,602.6
2923,23.8,643.2,602.7
2924,23.8,643.2,602.7
2925,23.8,643.2,602.7
2926,23.8,643.3,602.8
2927,23.8,643.3,602.8
2928,23.8,643.3,602.9
2929,23.7,643.3,602.9
2930,23.7,643.3,602.9
2931,23.7,643.3,603.0
2932,23.7,643.3,603.0
2933,23.7,643.3,603.0
2934,23.7,643.3,603.1
2935,23.6,643.3,603.1
2936,23.6,643.3,603.2
2937,23.6,643.3,603.2
2938,23.6,643.3,603.2
2939,23.6,643.4,603.3
2940,23.6,643.4,603.3
2941,23.6,643.4,603.4
2942,23.5,643.4,603.4
2943,23.5,643.4,603.4
2944,23.5,643.4,603.5
2945,23.5,643.4,603.5
2946,23.5,643.4,603.5
2947,23.5,643.4,603.6
2948,23.4,643.4,603.6
2949,23.4,643.4,603.7
2950,23.4,643.4,603.7
2951,23.4,643.4,603.7
2952,23.4,643.5,603.8
2953,23.4,643.5,603.8
2954,23.3,643.5,603.9
2955,23.3,643.5,603.9
2956,23.3,643.5,603.9
2957,23.3,643.5,604.0
2958,23.3,643.5,604.0
2959,23.3,643.5,604.1
2960,23.3,643.5,604.1
2961,23.2,643.5,604.1
2962,23.2,643.5,604.2
2963,23.2,643.5,604.2
2964,23.2,643.5,604.3
2965,23.2,643.6,604.3
2966,23.2,643.6,604.3
2967,23.1,643.6,604.4
2968,23.1,643.6,604.4
2969,23.1,643.6,604.5
2970,23.1,643.6,604.5
2971,23.1,643.6,604.5
2972,23.1,643.6,604.6
2973,23.1,643.6,604.6
2974,23.0,643.6,604.7
2975,23.0,643.6,604.7
2976,23.0,643.6,604.7
2977,23.0,643.7,604.8
2978,23.0,643.7,604.8
2979,23.0,643.7,604.9
2980,22.9,643.7,604.9
2981,22.9,643.7,604.9
2982,22.9,643.7,605.0
2983,22.9,643.7,605.0
2984,22.9,643.7,605.1
2985,22.9,643.7,605.1
2986,22.8,643.7,605.1
2987,22.8,643.7,605.2
2988,22.8,643.7,605.2
2989,22.8,643.7,605.3
2990,22.8,643.8,605.3
2991,22.8,643.8,605.3
2992,22.8,643.8,605.4
2993,22.7,643.8,605.4
2994,22.7,643.8,605.5
2995,22.7,643.8,605.5
2996,22.7,643.8,605.5
2997,22.7,643.8,605.6
2998,22.7,643.8,605.6
2999,22.6,643.8,605.7
3000,22.6,643.8,605.7
3001,22.6,643.8,605.7
3002,22.6,643.9,605.8
3003,22.6,643.9,605.8
3004,22.6,643.9,605.9
3005,22.6,643.9,605.9
3006,22.5,643.9,606.0
3007,22.5,643.9,606.0
3008,22.5,643.9,606.0
3009,22.5,643.9,606.1
3010,22.5,643.9,606.1
3011,22.5,643.9,606.2
3012,22.4,643.9,606.2
3013,22.4,643.9,606.2
3014,22.4,644.0,606.3
3015,22.4,644.0,606.3
3016,22.4,644.0,606.4
3017,22.4,644.0,606.4
3018,22.4,644.0,606.5
3019,22.3,644.0,606.5
3020,22.3,644.0,606.5
3021,22.3,644.0,606.6
3022,22.3,644.0,606.6
3023,22.3,644.0,606.7
3024,22.3,644.0,606.7
3025,22.2,644.0,606.7
3026,22.2,644.1,606.8
3027,22.2,644.1,606.8
3028,22.2,644.1,606.9
3029,22.2,644.1,606.9
3030,22.2,644.1,607.0
3031,22.2,644.1,607.0
3032,22.1,644.1,607.0
3033,22.1,644.1,607.1
3034,22.1,644.1,607.1
3035,22.1,644.1,607.2
3036,22.1,644.1,607.2
3037,22.1,644.1,607.3
3038,22.0,644.2,607.3
3039,22.0,644.2,607.3
3040,22.0,644.2,607.4
3041,22.0,644.2,607.4
3042,22.0,644.2,607.5
3043,22.0,644.2,607.5
3044,22.0,644.2,607.6
3045,21.9,644.2,607.6
3046,21.9,644.2,607.6
3047,21.9,644.2,607.7
3048,21.9,644.2,607.7
3049,21.9,644.3,607.8
3050,21.9,644.3,607.8
3051,21.8,644.3,607.9
3052,21.8,644.3,607.9
3053,21.8,644.3,607.9
3054,21.8,644.3,608.0
3055,21.8,644.3,608.0
3056,21.8,644.3,608.1
3057,21.8,644.3,608.1
3058,21.7,644.3,608.2
3059,21.7,644.3,608.2
3060,21.7,644.3,608.2
3061,21.7,644.4,608.3
3062,21.7,644.4,608.3
3063,21.7,644.4,608.4
3064,21.6,644.4,608.4
3065,21.6,644.4,608.5
3066,21.6,644.4,608.5
3067,21.6,644.4,608.6
3068,21.6,644.4,608.6
3069,21.6,644.4,608.6
3070,21.6,644.4,608.7
3071,21.5,644.4,608.7
3072,21.5,644.5,608.8
3073,21.5,644.5,608.8
3074,21.5,644.5,608.9
3075,21.5,644.5,608.9
3076,21.5,644.5,609.0
3077,21.5,644.5,609.0
3078,21.4,644.5,609.0
3079,21.4,644.5,609.1
3080,21.4,644.5,609.1
3081,21.4,644.5,609.2
3082,21.4,644.5,609.2
3083,21.4,644.6,609.3
3084,21.3,644.6,609.3
3085,21.3,644.6,609.4
3086,21.3,644.6,609.4
3087,21.3,644.6,609.4
3088,21.3,644.6,609.5
3089,21.3,644.6,609.5
3090,21.3,644.6,609.6
3091,21.2,644.6,609.6
3092,21.2,644.6,609.7
3093,21.2,644.6,609.7
3094,21.2,644.7,609.8
3095,21.2,644.7,609.8
3096,21.2,644.7,609.9
3097,21.2,644.7,609.9
3098,21.1,644.7,609.9
3099,21.1,644.7,610.0
3100,21.1,644.7,610.0
3101,21.1,644.7,610.1
3102,21.1,644.7,610.1
3103,21.1,644.7,610.2
3104,21.0,644.7,610.2
3105,21.0,644.8,610.3
3106,21.0,644.8,610.3
3107,21.0,644.8,610.4
3108,21.0,644.8,610.4
3109,21.0,644.8,610.4
3110,21.0,644.8,610.5
3111,20.9,644.8,610.5
3112,20.9,644.8,610.6
3113,20.9,644.8,610.6
3114,20.9,644.8,610.7
3115,20.9,644.9,610.7
3116,20.9,644.9,610.8
3117,20.9,644.9,610.8
3118,20.8,644.9,610.9
3119,20.8,644.9,610.9
3120,20.8,644.9,611.0
3121,20.8,644.9,611.0
3122,20.8,644.9,611.1
3123,20.8,644.9,611.1
3124,20.8,644.9,611.1
3125,20.7,644.9,611.2
3126,20.7,645.0,611.2
3127,20.7,645.0,611.3
3128,20.7,645.0,611.3
3129,20.7,645.0,611.4
3130,20.7,645.0,611.4
3131,20.6,645.0,611.5
3132,20.6,645.0,611.5
3133,20.6,645.0,611.6
3134,20.6,645.0,611.6
3135,20.6,645.0,611.7
3136,20.6,645.1,611.7
3137,20.6,645.1,611.8
3138,20.5,645.1,611.8
3139,20.5,645.1,611.9
3140,20.5,645.1,611.9
3141,20.5,645.1,612.0
3142,20.5,645.1,612.0
3143,20.5,645.1,612.1
3144,20.5,645.1,612.1
3145,20.4,645.1,612.1
3146,20.4,645.2,612.2
3147,20.4,645.2,612.2
3148,20.4,645.2,612.3
3149,20.4,645.2,612.3
3150,20.4,645.2,612.4
3151,20.4,645.2,612.4
3152,20.3,645.2,612.5
3153,20.3,645.2,612.5
3154,20.3,645.2,612.6
3155,20.3,645.2,612.6
3156,20.3,645.3,612.7
3157,20.3,645.3,612.7
3158,20.3,645.3,612.8
3159,20.2,645.3,612.8
3160,20.2,645.3,612.9
3161,20.2,645.3,612.9
3162,20.2,645.3,613.0
3163,20.2,645.3,613.0
3164,20.2,645.3,613.1
3165,20.2,645.3,613.1
3166,20.1,645.4,613.2
3167,20.1,645.4,613.2
3168,20.1,645.4,613.3
3169,20.1,645.4,613.3
3170,20.1,645.4,613.4
3171,20.1,645.4,613.4
3172,20.1,645.4,613.5
3173,20.0,645.4,613.5
3174,20.0,645.4,613.6
3175,20.0,645.4,613.6
3176,20.0,645.5,613.7
3177,20.0,645.5,613.7
3178,20.0,645.5,613.8
3179,19.9,645.5,613.8
3180,19.9,645.5,613.9
3181,19.9,645.5,613.9
3182,19.9,645.5,614.0
3183,19.9,645.5,614.0
3184,19.9,645.5,614.1
3185,19.9,645.6,614.1
3186,19.8,645.6,614.2
3187,19.8,645.6,614.2
3188,19.8,645.6,614.3
3189,19.8,645.6,614.3
3190,19.8,645.6,614.4
3191,19.8,645.6,614.4
3192,19.8,645.6,614.5
3193,19.7,645.6,614.5
3194,19.7,645.6,614.6
3195,19.7,645.7,614.6
3196,19.7,645.7,614.7
3197,19.7,645.7,614.8
3198,19.7,645.7,614.8
3199,19.7,645.7,614.9
3200,19.6,645.7,614.9
3201,19.6,645.7,615.0
3202,19.6,645.7,615.0
3203,19.6,645.7,615.1
3204,19.6,645.8,615.1
3205,19.6,645.8,615.2
3206,19.6,645.8,615.2
3207,19.6,645.8,615.3
3208,19.5,645.8,615.3
3209,19.5,645.8,615.4
3210,19.5,645.8,615.4
3211,19.5,645.8,615.5
3212,19.5,645.8,615.5
3213,19.5,645.9,615.6
3214,19.5,645.9,615.6
3215,19.4,645.9,615.7
3216,19.4,645.9,615.8
3217,19.4,645.9,615.8
3218,19.4,645.9,615.9
3219,19.4,645.9,615.9
3220,19.4,645.9,616.0
3221,19.4,645.9,616.0
3222,19.3,646.0,616.1
3223,19.3,646.0,616.1
3224,19.3,646.0,616.2
3225,19.3,646.0,616.2
3226,19.3,646.0,616.3
3227,19.3,646.0,616.3
3228,19.3,646.0,616.4
3229,19.2,646.0,616.5
3230,19.2,646.0,616.5
3231,19.2,646.1,616.6
3232,19.2,646.1,616.6
3233,19.2,646.1,616.7
3234,19.2,646.1,616.7
3235,19.2,646.1,616.8
3236,19.1,646.1,616.8
3237,19.1,646.1,616.9
3238,19.1,646.1,616.9
3239,19.1,646.2,617.0
3240,19.1,646.2,617.1
3241,19.1,646.2,617.1
3242,19.1,646.2,617.2
3243,19.0,646.2,617.2
3244,19.0,646.2,617.3
3245,19.0,646.2,617.3
3246,19.0,646.2,617.4
3247,19.0,646.2,617.4
3248,19.0,646.3,617.5
3249,19.0,646.3,617.6
3250,19.0,646.3,617.6
3251,18.9,646.3,617.7
3252,18.9,646.3,617.7
3253,18.9,646.3,617.8
3254,18.9,646.3,617.8
3255,18.9,646.3,617.9
3256,18.9,646.4,618.0
3257,18.9,646.4,618.0
3258,18.8,646.4,618.1
3259,18.8,646.4,618.1
3260,18.8,646.4,618.2
3261,18.8,646.4,618.2
3262,18.8,646.4,618.3
3263,18.8,646.4,618.4
3264,18.8,646.4,618.4
3265,18.7,646.5,618.5
3266,18.7,646.5,618.5
3267,18.7,646.5,618.6
3268,18.7,646.5,618.6
3269,18.7,646.5,618.7
3270,18.7,646.5,618.8
3271,18.7,646.5,618.8
3272,18.7,646.5,618.9
3273,18.6,646.6,618.9
3274,18.6,646.6,619.0
3275,18.6,646.6,619.0
3276,18.6,646.6,619.1
3277,18.6,646.6,619.2
3278,18.6,646.6,619.2
3279,18.6,646.6,619.3
3280,18.5,646.6,619.3
3281,18.5,646.7,619.4
3282,18.5,646.7,619.5
3283,18.5,646.7,619.5
3284,18.5,646.7,619.6
3285,18.5,646.7,619.6
3286,18.5,646.7,619.7
3287,18.5,646.7,619.8
3288,18.4,646.7,619.8
3289,18.4,646.8,619.9
3290,18.4,646.8,619.9
3291,18.4,646.8,620.0
3292,18.4,646.8,620.1
3293,18.4,646.8,620.1
3294,18.4,646.8,620.2
3295,18.3,646.8,620.2
3296,18.3,646.9,620.3
3297,18.3,646.9,620.4
3298,18.3,646.9,620.4
3299,18.3,646.9,620.5
3300,18.3,646.9,620.5
3301,18.3,646.9,620.6
3302,18.3,646.9,620.7
3303,18.2,646.9,620.7
3304,18.2,647.0,620.8
3305,18.2,647.0,620.8
3306,18.2,647.0,620.9
3307,18.2,647.0,621.0
3308,18.2,647.0,621.0
3309,18.2,647.0,621.1
3310,18.1,647.0,621.2
3311,18.1,647.0,621.2
3312,18.1,647.1,621.3
3313,18.1,647.1,621.3
3314,18.1,647.1,621.4
3315,18.1,647.1,621.5
3316,18.1,647.1,621.5
3317,18.1,647.1,621.6
3318,18.0,647.1,621.7
3319,18.0,647.2,621.7
3320,18.0,647.2,621.8
3321,18.0,647.2,621.8
3322,18.0,647.2,621.9
3323,18.0,647.2,622.0
3324,18.0,647.2,622.0
3325,18.0,647.2,622.1
3326,17.9,647.3,622.2
3327,17.9,647.3,622.2
3328,17.9,647.3,622.3
3329,17.9,647.3,622.4
3330,17.9,647.3,622.4
3331,17.9,647.3,622.5
3332,17.9,647.3,622.5
3333,17.9,647.4,622.6
3334,17.8,647.4,622.7
3335,17.8,647.4,622.7
3336,17.8,647.4,622.8
3337,17.8,647.4,622.9
3338,17.8,647.4,622.9
3339,17.8,647.4,623.0
3340,17.8,647.4,623.1
3341,17.8,647.5,623.1
3342,17.7,647.5,623.2
3343,17.7,647.5,623.3
3344,17.7,647.5,623.3
3345,17.7,647.5,623.4
3346,17.7,647.5,623.5
3347,17.7,647.5,623.5
3348,17.7,647.6,623.6
3349,17.6,647.6,623.7
3350,17.6,647.6,623.7
3351,17.6,647.6,623.8
3352,17.6,647.6,623.9
3353,17.6,647.6,623.9
3354,17.6,647.7,624.0
3355,17.6,647.7,624.1
3356,17.6,647.7,624.1
3357,17.6,647.7,624.2
3358,17.5,647.7,624.3
3359,17.5,647.7,624.3
3360,17.5,647.7,624.4
3361,17.5,647.8,624.5
3362,17.5,647.8,624.5
3363,17.5,647.8,624.6
3364,17.5,647.8,624.7
3365,17.5,647.8,624.7
3366,17.4,647.8,624.8
3367,17.4,647.8,624.9
3368,17.4,647.9,624.9
3369,17.4,647.9,625.0
3370,17.4,647.9,625.1
3371,17.4,647.9,625.2
3372,17.4,647.9,625.2
3373,17.4,647.9,625.3
3374,17.3,648.0,625.4
3375,17.3,648.0,625.4
3376,17.3,648.0,625.5
3377,17.3,648.0,625.6
3378,17.3,648.0,625.6
3379,17.3,648.0,625.7
3380,17.3,648.0,625.8
3381,17.3,648.1,625.9
3382,17.2,648.1,625.9
3383,17.2,648.1,626.0
3384,17.2,648.1,626.1
3385,17.2,648.1,626.1
3386,17.2,648.1,626.2
3387,17.2,648.2,626.3
3388,17.2,648.2,626.4
3389,17.2,648.2,626.4
3390,17.2,648.2,626.5
3391,17.1,648.2,626.6
3392,17.1,648.2,626.6
3393,17.1,648.2,626.7
3394,17.1,648.3,626.8
3395,17.1,648.3,626.9
3396,17.1,648.3,626.9
3397,17.1,648.3,627.0
3398,17.1,648.3,627.1
3399,17.0,648.3,627.2
3400,17.0,648.4,627.2
3401,17.0,648.4,627.3
3402,17.0,648.4,627.4
3403,17.0,648.4,627.4
3404,17.0,648.4,627.5
3405,17.0,648.4,627.6
3406,17.0,648.5,627.7
3407,17.0,648.5,627.7
3408,16.9,648.5,627.8
3409,16.9,648.5,627.9
3410,16.9,648.5,628.0
3411,16.9,648.5,628.0
3412,16.9,648.6,628.1
3413,16.9,648.6,628.2
3414,16.9,648.6,628.3
3415,16.9,648.6,628.3
3416,16.8,648.6,628.4
3417,16.8,648.6,628.5
3418,16.8,648.7,628.6
3419,16.8,648.7,628.6
3420,16.8,648.7,628.7
3421,16.8,648.7,628.8
3422,16.8,648.7,628.9
3423,16.8,648.7,629.0
3424,16.8,648.8,629.0
3425,16.7,648.8,629.1
3426,16.7,648.8,629.2
3427,16.7,648.8,629.3
3428,16.7,648.8,629.3
3429,16.7,648.8,629.4
3430,16.7,648.9,629.5
3431,16.7,648.9,629.6
3432,16.7,648.9,629.7
3433,16.7,648.9,629.7
3434,16.6,648.9,629.8
3435,16.6,649.0,629.9
3436,16.6,649.0,630.0
3437,16.6,649.0,630.0
3438,16.6,649.0,630.1
3439,16.6,649.0,630.2
3440,16.6,649.0,630.3
3441,16.6,649.1,630.4
3442,16.6,649.1,630.4
3443,16.5,649.1,630.5
3444,16.5,649.1,630.6
3445,16.5,649.1,630.7
3446,16.5,649.1,630.8
3447,16.5,649.2,630.8
3448,16.5,649.2,630.9
3449,16.5,649.2,631.0
3450,16.5,649.2,631.1
3451,16.5,649.2,631.2
3452,16.4,649.3,631.2
3453,16.4,649.3,631.3
3454,16.4,649.3,631.4
3455,16.4,649.3,631.5
3456,16.4,649.3,631.6
3457,16.4,649.3,631.7
3458,16.4,649.4,631.7
3459,16.4,649.4,631.8
3460,16.4,649.4,631.9
3461,16.4,649.4,632.0
3462,16.3,649.4,632.1
3463,16.3,649.5,632.2
3464,16.3,649.5,632.2
3465,16.3,649.5,632.3
3466,16.3,649.5,632.4
3467,16.3,649.5,632.5
3468,16.3,649.6,632.6
3469,16.3,649.6,632.7
3470,16.3,649.6,632.7
3471,16.3,649.6,632.8
3472,16.2,649.6,632.9
3473,16.2,649.6,633.0
3474,16.2,649.7,633.1
3475,16.2,649.7,633.2
3476,16.2,649.7,633.3
3477,16.2,649.7,633.3
3478,16.2,649.7,633.4
3479,16.2,649.8,633.5
3480,16.2,649.8,633.6
3481,16.1,649.8,633.7
3482,16.1,649.8,633.8
3483,16.1,649.8,633.9
3484,16.1,649.9,633.9
3485,16.1,649.9,634.0
3486,16.1,649.9,634.1
3487,16.1,649.9,634.2
3488,16.1,649.9,634.3
3489,16.1,650.0,634.4
3490,16.1,650.0,634.5
3491,16.0,650.0,634.6
3492,16.0,650.0,634.6
3493,16.0,650.0,634.7
3494,16.0,650.1,634.8
3495,16.0,650.1,634.9
3496,16.0,650.1,635.0
3497,16.0,650.1,635.1
3498,16.0,650.1,635.2
3499,16.0,650.2,635.3
3500,16.0,650.2,635.4
3501,16.0,650.2,635.4
3502,15.9,650.2,635.5
3503,15.9,650.2,635.6
3504,15.9,650.3,635.7
3505,15.9,650.3,635.8
3506,15.9,650.3,635.9
3507,15.9,650.3,636.0
3508,15.9,650.3,636.1
3509,15.9,650.4,636.2
3510,15.9,650.4,636.3
3511,15.9,650.4,636.3
3512,15.8,650.4,636.4
3513,15.8,650.4,636.5
3514,15.8,650.5,636.6
3515,15.8,650.5,636.7
3516,15.8,650.5,636.8
3517,15.8,650.5,636.9
3518,15.8,650.6,637.0
3519,15.8,650.6,637.1
3520,15.8,650.6,637.2
3521,15.8,650.6,637.3
3522,15.8,650.6,637.4
3523,15.7,650.7,637.5
3524,15.7,650.7,637.6
3525,15.7,650.7,637.6
3526,15.7,650.7,637.7
3527,15.7,650.7,637.8
3528,15.7,650.8,637.9
3529,15.7,650.8,638.0
3530,15.7,650.8,638.1
3531,15.7,650.8,638.2
3532,15.7,650.9,638.3
3533,15.7,650.9,638.4
3534,15.6,650.9,638.5
3535,15.6,650.9,638.6
3536,15.6,650.9,638.7
3537,15.6,651.0,638.8
3538,15.6,651.0,638.9
3539,15.6,651.0,639.0
3540,15.6,651.0,639.1
3541,15.6,651.1,639.2
3542,15.6,651.1,639.3
3543,15.6,651.1,639.4
3544,15.6,651.1,639.5
3545,15.6,651.1,639.6
3546,15.5,651.2,639.7
3547,15.5,651.2,639.8
3548,15.5,651.2,639.8
3549,15.5,651.2,639.9
3550,15.5,651.3,640.0
3551,15.5,651.3,640.1
3552,15.5,651.3,640.2
3553,15.5,651.3,640.3
3554,15.5,651.3,640.4
3555,15.5,651.4,640.5
3556,15.5,651.4,640.6
3557,15.5,651.4,640.7
3558,15.4,651.4,640.8
3559,15.4,651.5,640.9
3560,15.4,651.5,641.0
3561,15.4,651.5,641.1
3562,15.4,651.5,641.2
3563,15.4,651.6,641.3
3564,15.4,651.6,641.4
3565,15.4,651.6,641.5
3566,15.4,651.6,641.6
3567,15.4,651.6,641.7
3568,15.4,651.7,641.8
3569,15.4,651.7,641.9
3570,15.3,651.7,642.0
3571,15.3,651.7,642.1
3572,15.3,651.8,642.2
3573,15.3,651.8,642.3
3574,15.3,651.8,642.4
3575,15.3,651.8,642.5
3576,15.3,651.9,642.6
3577,15.3,651.9,642.7
3578,15.3,651.9,642.8
3579,15.3,651.9,642.9
3580,15.3,651.9,643.0
3581,15.3,652.0,643.1
3582,15.3,652.0,643.2
3583,15.3,652.0,643.3
3584,15.2,652.0,643.5
3585,15.2,652.1,643.6
3586,15.2,652.1,643.7
3587,15.2,652.1,643.8
3588,15.2,652.1,643.9
3589,15.2,652.2,644.0
3590,15.2,652.2,644.1
3591,15.2,652.2,644.2
3592,15.2,652.2,644.3
3593,15.2,652.3,644.4
3594,15.2,652.3,644.5
3595,15.2,652.3,644.6
3596,15.2,652.3,644.7
3597,15.1,652.4,644.8
3598,15.1,652.4,644.9
3599,15.1,652.4,645.0
3600,15.1,652.4,645.1
3601,15.1,652.5,645.2
3602,15.1,652.5,645.3
3603,15.1,652.5,645.4
3604,15.1,652.5,645.5
3605,15.1,652.6,645.6
3606,15.1,652.6,645.7
3607,15.1,652.6,645.8
3608,15.1,652.6,645.9
3609,15.1,652.7,646.0
3610,15.1,652.7,646.1
3611,15.1,652.7,646.2
3612,15.0,652.7,646.3
3613,15.0,652.8,646.5
3614,15.0,652.8,646.6
3615,15.0,652.8,646.7
3616,15.0,652.8,646.8
3617,15.0,652.8,646.9
3618,15.0,652.9,647.0
3619,15.0,652.9,647.1
3620,15.0,652.9,647.2
3621,15.0,652.9,647.3
3622,15.0,653.0,647.4
3623,15.0,653.0,647.5
3624,15.0,653.0,647.6
3625,15.0,653.0,647.7
3626,15.0,653.1,647.8
3627,15.0,653.1,647.9
3628,14.9,653.1,648.0
3629,14.9,653.1,648.1
3630,14.9,653.2,648.2
3631,14.9,653.2,648.3
3632,14.9,653.2,648.4
3633,14.9,653.2,648.5
3634,14.9,653.3,648.6
3635,14.9,653.3,648.7
3636,14.9,653.3,648.8
3637,14.9,653.4,648.9
3638,14.9,653.4,649.1
3639,14.9,653.4,649.2
3640,14.9,653.4,649.3
3641,14.9,653.5,649.4
3642,14.9,653.5,649.5
3643,14.9,653.5,649.6
3644,14.9,653.5,649.7
3645,14.8,653.6,649.8
3646,14.8,653.6,649.9
3647,14.8,653.6,650.0
3648,14.8,653.6,650.1
3649,14.8,653.7,650.2
3650,14.8,653.7,650.3
3651,14.8,653.7,650.4
3652,14.8,653.7,650.5
3653,14.8,653.8,650.6
3654,14.8,653.8,650.7
3655,14.8,653.8,650.8
3656,14.8,653.8,650.9
3657,14.8,653.9,651.0
3658,14.8,653.9,651.1
3659,14.8,653.9,651.2
3660,14.8,653.9,651.3
3661,14.8,654.0,651.4
3662,14.8,654.0,651.5
3663,14.7,654.0,651.6
3664,14.7,654.0,651.7
3665,14.7,654.1,651.8
3666,14.7,654.1,651.9
3667,14.7,654.1,652.0
3668,14.7,654.1,652.1
3669,14.7,654.2,652.2
3670,14.7,654.2,652.3
3671,14.7,654.2,652.4
3672,14.7,654.2,652.5
3673,14.7,654.3,652.6
3674,14.7,654.3,652.7
3675,14.7,654.3,652.8
3676,14.7,654.3,652.9
3677,14.7,654.4,653.0
3678,14.7,654.4,653.1
3679,14.7,654.4,653.2
3680,14.7,654.4,653.3
3681,14.7,654.4,653.4
3682,14.7,654.5,653.5
3683,14.6,654.5,653.6
3684,14.6,654.5,653.7
3685,14.6,654.5,653.8
3686,14.6,654.6,653.9
3687,14.6,654.6,654.0
3688,14.6,654.6,654.1
3689,14.6,654.6,654.2
3690,14.6,654.7,654.3
3691,14.6,654.7,654.4
3692,14.6,654.7,654.4
3693,14.6,654.7,654.5
3694,14.6,654.8,654.6
3695,14.6,654.8,654.7
3696,14.6,654.8,654.8
3697,14.6,654.8,654.9
3698,14.6,654.9,655.0
3699,14.6,654.9,655.1
3700,14.6,654.9,655.2
3701,14.6,654.9,655.3
3702,14.6,655.0,655.4
3703,14.6,655.0,655.5
3704,14.6,655.0,655.5
3705,14.5,655.0,655.6
3706,14.5,655.0,655.7
3707,14.5,655.1,655.8
3708,14.5,655.1,655.9
3709,14.5,655.1,656.0
3710,14.5,655.1,656.1
3711,14.5,655.2,656.2
3712,14.5,655.2,656.2
3713,14.5,655.2,656.3
3714,14.5,655.2,656.4
3715,14.5,655.3,656.5
3716,14.5,655.3,656.6
3717,14.5,655.3,656.7
3718,14.5,655.3,656.8
3719,14.5,655.3,656.8
3720,14.5,655.4,656.9
3721,14.5,655.4,657.0
3722,14.5,655.4,657.1
3723,14.5,655.4,657.2
3724,14.5,655.5,657.3
3725,14.5,655.5,657.3
3726,14.5,655.5,657.4
3727,14.5,655.5,657.5
3728,14.5,655.5,657.6
3729,14.5,655.6,657.7
3730,14.4,655.6,657.7
3731,14.4,655.6,657.8
3732,14.4,655.6,657.9
3733,14.4,655.7,658.0
3734,14.4,655.7,658.1
3735,14.4,655.7,658.1
3736,14.4,655.7,658.2
3737,14.4,655.7,658.3
3738,14.4,655.8,658.4
3739,14.4,655.8,658.4
3740,14.4,655.8,658.5
3741,14.4,655.8,658.6
3742,14.4,655.8,658.7
3743,14.4,655.9,658.7
3744,14.4,655.9,658.8
3745,14.4,655.9,658.9
3746,14.4,655.9,659.0
3747,14.4,655.9,659.0
3748,14.4,656.0,659.1
3749,14.4,656.0,659.2
3750,14.4,656.0,659.3
3751,14.4,656.0,659.3
3752,14.4,656.0,659.4
3753,14.4,656.1,659.5
3754,14.4,656.1,659.5
3755,14.4,656.1,659.6
3756,14.4,656.1,659.7
3757,14.4,656.1,659.8
3758,14.3,656.2,659.8
3759,14.3,656.2,659.9
3760,14.3,656.2,660.0
3761,14.3,656.2,660.0
3762,14.3,656.2,660.1
3763,14.3,656.2,660.1
3764,14.3,656.3,660.2
3765,14.3,656.3,660.3
3766,14.3,656.3,660.3
3767,14.3,656.3,660.4
3768,14.3,656.3,660.5
3769,14.3,656.4,660.5
3770,14.3,656.4,660.6
3771,14.3,656.4,660.6
3772,14.3,656.4,660.7
3773,14.3,656.4,660.7
3774,14.3,656.4,660.8
3775,14.3,656.5,660.9
3776,14.3,656.5,660.9
3777,14.3,656.5,661.0
3778,14.3,656.5,661.0
3779,14.3,656.5,661.1
3780,14.3,656.5,661.1
3781,14.3,656.6,661.2
3782,14.3,656.6,661.2
3783,14.3,656.6,661.3
3784,14.3,656.6,661.3
3785,14.3,656.6,661.4
3786,14.3,656.6,661.4
3787,14.3,656.7,661.5
3788,14.3,656.7,661.5
3789,14.2,656.7,661.6
