Relative Time [s],"Temp_avg, all4 [K]",Error [K]
598.817,510.6630775,1.657401656
598.95,510.6626047,1.658304931
599.083,510.675581,1.660555861
599.216,510.6810947,1.658388805
599.349,510.6924474,1.653553171
599.482,510.6908389,1.645293551
599.615,510.7119776,1.637033015
599.748,510.7274572,1.629904895
599.881,510.7363213,1.626177619
600.014,510.7997947,1.633071698
600.147,510.8176562,1.625467932
600.28,510.8318527,1.623066423
600.413,510.8528174,1.624457819
600.546,510.8828246,1.629306158
600.679,510.9191142,1.640103669
600.812,510.9790762,1.654455443
600.945,511.0309062,1.660647273
601.078,511.0783548,1.663089536
601.211,511.1298542,1.663598047
601.344,511.1622256,1.674678173
601.477,511.1730448,1.680454245
601.611,511.1790725,1.685406007
601.743,511.2073396,1.690752019
601.877,511.239295,1.697821425
602.01,511.2593422,1.701633673
602.143,511.2990818,1.706681935
602.276,511.3281244,1.702805855
602.409,511.3381421,1.698645683
602.542,511.3489515,1.695925614
602.675,511.3541916,1.681952388
602.808,511.3527177,1.674687536
602.941,511.3561418,1.669541948
603.074,511.3739962,1.669920286
603.207,511.38976,1.665146839
603.34,511.4148669,1.661872268
603.473,511.4194593,1.661503641
603.606,511.4366771,1.664937161
603.739,511.448268,1.664044025
603.872,511.4626199,1.665083442
604.005,511.4686835,1.660172869
604.138,511.4681008,1.652058557
604.271,511.4539336,1.659528113
604.404,511.4605939,1.659548635
604.537,511.483964,1.661961706
604.67,511.5158818,1.665046563
604.803,511.5426008,1.66672869
604.936,511.5652718,1.671583592
605.069,511.559338,1.666771133
605.202,511.5393932,1.65158318
605.335,511.5652804,1.64337996
605.468,511.5959716,1.639969063
605.601,511.6489073,1.643815414
605.734,511.7030815,1.653647964
605.867,511.7701387,1.656992706
606,511.7954444,1.658108275
606.133,511.8087678,1.649987784
606.266,511.8078665,1.644623786
606.399,511.8217382,1.64319235
606.532,511.8453353,1.64679667
606.665,511.8552332,1.647844699
606.798,511.8416856,1.657473773
606.931,511.8647639,1.676423522
607.064,511.8953306,1.689773894
607.197,511.9097353,1.698649001
607.33,511.9094287,1.702107956
607.463,511.8993199,1.702043918
607.596,511.9124473,1.700061898
607.729,511.901293,1.699885088
607.862,511.9102494,1.6963377
607.995,511.9187101,1.694434122
608.128,511.9744098,1.701842376
608.261,512.0155863,1.710872277
608.394,512.0541523,1.715625716
608.527,512.0881316,1.71779635
608.66,512.0994412,1.71691436
608.793,512.092782,1.709742231
608.926,512.0850858,1.70502734
609.059,512.0897321,1.699385658
609.193,512.1051081,1.694869686
609.325,512.0947349,1.699047532
609.458,512.0757516,1.706093435
609.591,512.0921198,1.714289764
609.724,512.1294158,1.732559756
609.857,512.1767757,1.749698464
609.99,512.2242016,1.766577376
610.123,512.2504237,1.779371331
610.256,512.2593407,1.781276022
610.389,512.2818313,1.775655044
610.522,512.2713189,1.765258278
610.655,512.2615455,1.753449642
610.788,512.2616097,1.741447267
610.921,512.2338953,1.723896363
611.054,512.2523883,1.7242732
611.187,512.287433,1.71511158
611.32,512.2818302,1.706283702
611.453,512.3162713,1.711969264
611.586,512.3742344,1.728653542
611.719,512.4339271,1.744410251
611.852,512.4559602,1.752517455
611.985,512.4504818,1.754230335
612.118,512.4747853,1.768725605
612.251,512.4926691,1.779109531
612.384,512.5120945,1.791626959
612.517,512.5437389,1.800180114
612.65,512.5916659,1.807922089
612.783,512.6387025,1.803738574
612.916,512.6718687,1.802103941
613.049,512.6861931,1.792430558
613.182,512.6863611,1.778075286
613.315,512.7016857,1.767734419
613.448,512.7222308,1.756887957
613.581,512.7716461,1.749343957
613.715,512.7884937,1.747287451
613.847,512.8134933,1.741773272
613.981,512.8051136,1.743063145
614.114,512.8163474,1.7350047
614.247,512.8113082,1.739206491
614.38,512.8264425,1.746340793
614.513,512.810074,1.761289364
614.646,512.7779534,1.776497937
614.779,512.7652687,1.777663004
614.912,512.7490355,1.786850217
615.045,512.7684939,1.792457832
615.178,512.7829238,1.7893831
615.311,512.815373,1.781138961
615.444,512.8409074,1.777749198
615.577,512.8741744,1.778655733
615.71,512.8945175,1.783974402
615.843,512.9206223,1.791289878
615.976,512.9420858,1.79806543
616.116,512.9692901,1.803735997
616.375,512.9942632,1.810036169
616.508,513.0120698,1.81218591
616.643,513.0395308,1.8155993
616.776,513.175857,1.800973319
616.909,513.223135,1.808663184
617.042,513.2781654,1.81124331
617.175,513.3133947,1.809675563
617.308,513.3237377,1.81246668
617.441,513.3317888,1.809309807
617.572,513.327677,1.804933533
617.705,513.3311549,1.798807007
617.838,513.3376259,1.791830789
617.971,513.3340206,1.798621198
618.104,513.3363401,1.796502557
618.237,513.3464418,1.804742145
618.37,513.3594487,1.804698267
618.503,513.3756516,1.809439887
618.636,513.4334568,1.815850632
618.769,513.461307,1.820615243
618.902,513.4982268,1.830635575
619.035,513.5441115,1.82787219
619.168,513.5650687,1.820745743
619.301,513.5828571,1.810869005
619.434,513.5823297,1.803917258
619.567,513.5557381,1.80709212
619.7,513.5530191,1.807068555
619.833,513.5541471,1.808828437
619.966,513.5695832,1.808908642
620.099,513.5887064,1.805878628
620.232,513.6396121,1.803006715
620.365,513.6965425,1.807886241
620.498,513.7654964,1.806248608
620.631,513.8129766,1.799940287
620.764,513.8407388,1.792755004
620.897,513.861403,1.786877717
621.03,513.8840896,1.783872944
621.163,513.8981867,1.788118041
621.296,513.9164438,1.793629095
621.429,513.9207252,1.80025813
621.562,513.9339976,1.800858126
621.695,513.9377956,1.807567102
621.828,513.9519823,1.813725418
621.961,513.9859211,1.82429598
622.094,514.0185074,1.824944306
622.227,514.0167136,1.827374986
622.36,514.0160407,1.82514653
622.493,514.0268457,1.820534679
622.626,514.022491,1.816603495
622.759,514.0400564,1.813438203
622.892,514.0685629,1.814584793
623.025,514.0994802,1.81574148
623.158,514.1341767,1.822780886
623.291,514.1479157,1.815663649
623.424,514.1618453,1.802642839
623.557,514.2038283,1.795544739
623.69,514.2660064,1.801543089
623.823,514.3282754,1.807318656
623.956,514.3684583,1.813525259
624.089,514.3987924,1.82175655
624.222,514.4197676,1.830064443
624.355,514.4388821,1.842423436
624.488,514.4667426,1.839397976
624.623,514.4977975,1.842382283
624.756,514.5409458,1.848247104
624.889,514.5984237,1.861065854
625.022,514.6955136,1.883628053
625.155,514.7821136,1.904472262
625.288,514.8245781,1.914394627
625.421,514.7900542,1.902163658
625.554,514.775874,1.881082723
625.687,514.7489584,1.864758058
625.82,514.756742,1.859901153
625.953,514.8017627,1.871854566
626.086,514.833429,1.87774654
626.22,514.8446469,1.8750877
626.353,514.8691914,1.883734878
626.486,514.8831659,1.887465791
626.618,514.9193636,1.884426005
626.752,514.9056669,1.880581077
626.885,514.9223232,1.876230864
627.018,514.9207244,1.866424271
627.151,514.9179604,1.854511642
627.284,514.9386256,1.856210788
627.417,514.9463365,1.854515074
627.55,514.9605547,1.85638814
627.683,514.9787835,1.849345942
627.816,514.9878584,1.848931788
627.949,515.0027891,1.846444302
628.082,515.0134568,1.839367882
628.215,514.9947283,1.83559272
628.348,514.9904726,1.827235225
628.481,514.9852153,1.822672076
628.614,514.9933765,1.818940165
628.747,515.0143172,1.817214579
628.88,515.0365668,1.816951587
629.013,515.0422972,1.818116619
629.146,515.0531545,1.816826594
629.279,515.0663218,1.822129159
629.412,515.0885333,1.827248657
629.544,515.1247978,1.836781123
629.677,515.1595426,1.841718016
629.81,515.1701581,1.847831249
629.943,515.1707666,1.853193399
630.076,515.1937729,1.847507289
630.209,515.1969985,1.848623373
630.342,515.2018469,1.851276134
630.475,515.2354139,1.850596676
630.608,515.2866145,1.8530903
630.741,515.3371002,1.857546759
630.874,515.3720192,1.853734788
631.007,515.381501,1.846566615
631.14,515.3995393,1.836283604
631.273,515.4217481,1.822354992
631.406,515.4561251,1.816464615
631.539,515.4813445,1.813424695
631.672,515.5008276,1.8058114
631.805,515.5014226,1.795334187
631.938,515.5134876,1.782338531
632.071,515.5120724,1.77629468
632.204,515.5356306,1.783653637
632.337,515.5581826,1.792807266
632.47,515.5654369,1.802574181
632.602,515.5530906,1.80847022
632.735,515.5596571,1.812533413
632.868,515.5796144,1.817291829
633.001,515.6090097,1.822424822
633.134,515.6535403,1.827590009
633.267,515.6968317,1.823786408
633.4,515.7317306,1.81827944
633.533,515.7572199,1.812567315
633.666,515.8179627,1.818241587
633.799,515.8773101,1.832303522
633.932,515.9270602,1.842368837
634.065,515.9645566,1.848160067
634.198,515.9812017,1.849863472
634.331,515.9793571,1.840465949
634.464,515.9611996,1.824377347
634.597,515.9427108,1.814694968
634.73,515.9402884,1.814402887
634.863,515.9788361,1.817641843
634.996,516.0497327,1.829128518
635.129,516.0861418,1.835143557
635.262,516.1200801,1.839459553
635.395,516.1458478,1.844914256
635.528,516.165925,1.845015977
635.661,516.1724864,1.843317962
635.794,516.1948611,1.831532607
635.927,516.1904703,1.820224197
636.06,516.1660735,1.801790795
636.193,516.1618499,1.790749933
636.327,516.1599442,1.79114509
636.46,516.1894641,1.806913386
636.592,516.2258723,1.81695845
636.726,516.2576415,1.828452209
636.858,516.266395,1.837925864
636.991,516.2838962,1.844844195
637.125,516.302994,1.851016686
637.257,516.3485729,1.871461416
637.391,516.3455335,1.876584617
637.524,516.3588932,1.87666542
637.657,516.3623893,1.880418785
637.79,516.3809162,1.877568624
637.923,516.3902027,1.872884507
638.055,516.4097391,1.869344114
638.189,516.4177076,1.866583774
638.322,516.4327442,1.848009174
638.455,516.4590393,1.841626302
638.588,516.4895765,1.841305469
638.721,516.5388552,1.84131481
638.854,516.5630246,1.838511547
638.987,516.6013457,1.833774833
639.12,516.6111943,1.829481079
639.253,516.6064278,1.830526028
639.386,516.6205374,1.837630952
639.519,516.6186973,1.837590397
639.652,516.6204192,1.844418825
639.785,516.6387371,1.847027478
639.918,516.6319223,1.844214343
640.051,516.6412212,1.839094606
640.184,516.6580226,1.840368663
640.317,516.6863554,1.840148812
640.45,516.7265313,1.838106166
640.583,516.7661552,1.843667591
640.716,516.8180009,1.847298154
640.849,516.8400317,1.845793201
640.982,516.8508698,1.850009361
641.115,516.8678016,1.855823503
641.248,516.9097597,1.851336614
641.381,516.931741,1.846855653
641.514,516.92984,1.846787453
641.647,516.9282465,1.84217337
641.78,516.9144068,1.838262262
641.913,516.8954931,1.83310336
642.046,516.8891821,1.832249444
642.179,516.8757631,1.832154868
642.312,516.9161132,1.835691937
642.445,516.9673853,1.833965879
642.578,517.0077624,1.834630554
642.711,517.0497069,1.837603252
642.844,517.0644187,1.834185283
642.977,517.0925517,1.827611581
643.11,517.1226816,1.819660895
643.243,517.1191259,1.812861374
643.376,517.1204457,1.812866021
643.509,517.119493,1.809592645
643.642,517.1049817,1.814467106
643.775,517.1137673,1.825075489
643.908,517.1353753,1.834506959
644.041,517.1671231,1.844188392
644.174,517.2006059,1.854997292
644.307,517.2224147,1.865115639
644.44,517.2450678,1.86689241
644.573,517.2559515,1.867054377
644.706,517.2714223,1.85587354
644.839,517.29798,1.845827887
644.972,517.3305957,1.837004025
645.105,517.3542274,1.829179478
645.238,517.3949516,1.833834377
645.371,517.4360471,1.841097434
645.504,517.4456865,1.845420129
645.637,517.468726,1.840871427
645.77,517.4776701,1.83915312
645.903,517.4867493,1.842938941
646.036,517.5141447,1.838117328
646.169,517.5714353,1.844502249
646.302,517.6210699,1.844102175
646.435,517.66755,1.844887197
646.568,517.6794567,1.844707971
646.701,517.7076834,1.840454672
646.834,517.7779134,1.845262196
646.967,517.8044148,1.858420179
647.1,517.85269,1.865333324
647.233,517.8622055,1.864018131
647.366,517.8818031,1.862579038
647.499,517.8744363,1.854393793
647.632,517.8781487,1.845179544
647.765,517.8843464,1.844301509
647.898,517.9116853,1.847585357
648.031,517.9590354,1.84919663
648.164,518.0042037,1.849052407
648.297,518.0301813,1.848830081
648.43,518.0344847,1.852374879
648.563,518.0476517,1.854240682
648.696,518.0472896,1.848500424
648.829,518.0248214,1.836737617
648.962,517.9944622,1.822429531
649.095,517.9856503,1.814449294
649.229,518.0198322,1.816023177
649.362,518.0480381,1.827632903
649.495,518.0937278,1.842203998
649.628,518.1314779,1.855662238
649.761,518.1300867,1.857931745
649.894,518.1340234,1.86076626
650.027,518.1579454,1.873125248
650.16,518.189537,1.881708826
650.293,518.1844518,1.878719252
650.426,518.1783572,1.869404694
650.559,518.1619127,1.853074617
650.692,518.1283009,1.843046589
650.824,518.1248949,1.832372107
650.958,518.1280645,1.830944481
651.091,518.149061,1.82717152
651.224,518.1837176,1.823062305
651.357,518.2054346,1.824420669
651.49,518.2405624,1.838319191
651.623,518.2722128,1.836418696
651.756,518.3110765,1.840280365
651.889,518.3212213,1.83492785
652.022,518.3190438,1.829951681
652.155,518.3067954,1.823931932
652.288,518.3237862,1.822857779
652.421,518.3329646,1.825056151
652.554,518.3273858,1.83165027
652.687,518.3398278,1.842167583
652.82,518.3277671,1.850461113
652.953,518.3283968,1.860372782
653.086,518.3297386,1.862044023
653.219,518.3240182,1.8687211
653.352,518.3410177,1.862148632
653.485,518.3806536,1.862926359
653.618,518.458283,1.875435029
653.751,518.5389758,1.893031031
653.884,518.5996168,1.915729646
654.017,518.6377871,1.917985827
654.15,518.6656853,1.918216236
654.283,518.6763904,1.90933138
654.416,518.6655449,1.890915482
654.549,518.6540524,1.87265312
654.682,518.6813873,1.864038543
654.815,518.7142559,1.863309635
654.948,518.7840335,1.865852058
655.081,518.8475772,1.878134454
655.214,518.88463,1.883554577
655.347,518.8914197,1.887034419
655.48,518.8908864,1.880743884
655.613,518.8882816,1.873443632
655.746,518.8854933,1.866747302
655.879,518.8736044,1.86692889
656.012,518.8584968,1.870674292
656.145,518.8661265,1.868994817
656.278,518.855993,1.874646009
656.411,518.833823,1.874072479
656.544,518.8244593,1.871876588
656.677,518.8355109,1.870883987
656.81,518.8604982,1.872777723
656.943,518.8954119,1.875495543
657.076,518.9539345,1.877545864
657.209,519.0007789,1.883792739
657.342,519.0316688,1.894484556
657.475,519.0882301,1.899862222
657.608,519.1380892,1.909138916
657.741,519.1692921,1.909687385
657.874,519.2004834,1.914163893
658.007,519.2324322,1.910740828
658.14,519.2615976,1.9171963
658.273,519.287866,1.92267925
658.406,519.3148813,1.93049534
658.539,519.3376841,1.931324649
658.672,519.3642897,1.935508987
658.805,519.3778909,1.935008281
658.938,519.412475,1.941484183
659.071,519.4156394,1.950785585
659.204,519.4109654,1.9548263
659.337,519.4078857,1.948418934
659.47,519.3797586,1.947616918
659.604,519.3254222,1.940548832
659.737,519.2977752,1.93450157
659.869,519.2881871,1.925951818
660.002,519.2734788,1.923828759
660.135,519.2899621,1.923400449
660.268,519.325347,1.933795258
660.401,519.3685922,1.942126388
660.535,519.3883874,1.945946665
660.667,519.4036579,1.947977821
660.8,519.3989897,1.937963887
660.934,519.4057909,1.926520719
661.067,519.4094636,1.918269883
661.2,519.4377969,1.915224337
661.333,519.4591448,1.915934789
661.465,519.4917806,1.917570428
661.599,519.501085,1.920760616
661.732,519.5241217,1.919676667
661.865,519.5495498,1.918464326
661.998,519.5964922,1.912095262
662.131,519.6346166,1.908249834
662.264,519.6817582,1.908869204
662.397,519.7375533,1.920590257
662.53,519.7780456,1.93101067
662.663,519.8310914,1.931890359
662.796,519.8687669,1.933518432
662.929,519.8808441,1.932709259
663.062,519.8753766,1.92959972
663.195,519.8933577,1.922502523
663.328,519.9059498,1.920783081
663.461,519.9363134,1.935772031
663.594,519.9738709,1.957172457
663.727,520.0243454,1.980693564
663.86,520.0639642,1.988769381
663.993,520.0578417,1.980624109
664.126,520.0458845,1.971928546
664.259,520.0434094,1.978898398
664.392,520.0600696,1.991897746
664.525,520.0907905,2.01672787
664.658,520.1246468,2.021299399
664.791,520.1510057,2.021088818
664.924,520.1839989,2.018866369
665.057,520.1887657,2.01656771
665.19,520.2005175,2.014565092
665.323,520.2241046,2.020800167
665.456,520.2667692,2.023812385
665.589,520.3046638,2.026104014
665.722,520.3336991,2.028394485
665.855,520.3591313,2.030074759
665.988,520.4125501,2.033625696
666.121,520.4532603,2.038375671
666.254,520.4890954,2.037575794
666.387,520.5058077,2.031901915
666.52,520.5776966,2.043332738
666.653,520.6354631,2.046308304
666.786,520.6654374,2.046279162
666.919,520.6787743,2.044264902
667.052,520.676703,2.041270914
667.185,520.6489791,2.035197714
667.318,520.6566134,2.015597703
667.451,520.6843165,2.011538508
667.584,520.7137839,2.012469345
667.717,520.7193842,2.015780205
667.85,520.7580732,2.026398327
667.983,520.7817773,2.022305027
668.116,520.8233483,2.025023662
668.249,520.824494,2.023682466
668.382,520.8259174,2.014822379
668.515,520.846521,2.011840916
668.648,520.8904694,2.010256738
668.781,520.9145246,2.006916341
668.914,520.9072062,1.992105953
669.047,520.9233757,1.990381932
669.18,520.950775,1.994866863
669.313,520.9589911,2.005199784
669.446,520.9872948,2.029425811
669.579,521.0408037,2.041662602
669.712,521.082517,2.051654339
669.845,521.1149788,2.065918661
669.978,521.1091021,2.060499978
670.112,521.1135119,2.05912162
670.245,521.1208496,2.061293872
670.377,521.0876575,2.054224487
670.511,521.0655576,2.051740803
670.643,521.0798961,2.053867098
670.776,521.1182522,2.056186012
670.909,521.1569344,2.05712352
671.043,521.1811764,2.063364254
