Time (s),Temperature (K),Weight (mg)
18770,1008.49,-0.006
18771,1008.52,-0.006
18772,1008.56,-0.006
18773,1008.59,-0.006
18774,1008.62,-0.006
18775,1008.66,-0.006
18776,1008.69,-0.006
18777,1008.72,-0.006
18778,1008.76,-0.006
18779,1008.79,-0.006
18780,1008.82,-0.006
18781,1008.86,-0.006
18782,1008.89,-0.006
18783,1008.92,-0.006
18784,1008.95,-0.006
18785,1008.99,-0.006
18786,1009.03,-0.006
18787,1009.05,-0.006
18788,1009.09,-0.006
18789,1009.12,-0.006
18790,1009.16,-0.006
18791,1009.19,-0.006
18792,1009.22,-0.006
18793,1009.26,-0.006
18794,1009.29,-0.006
18795,1009.32,-0.006
18796,1009.36,-0.006
18797,1009.39,-0.006
18798,1009.43,-0.006
18799,1009.46,-0.006
18800,1009.49,-0.006
18801,1009.53,-0.006
18802,1009.56,-0.006
18803,1009.59,-0.006
18804,1009.62,-0.006
18805,1009.65,-0.006
18806,1009.68,-0.006
18807,1009.72,-0.006
18808,1009.76,-0.006
18809,1009.79,-0.006
18810,1009.82,-0.006
18811,1009.85,-0.006
18812,1009.89,-0.006
18813,1009.92,-0.006
18814,1009.96,-0.006
18815,1009.99,-0.006
18816,1010.02,-0.006
18817,1010.05,-0.006
18818,1010.09,-0.006
18819,1010.13,-0.006
18820,1010.16,-0.006
18821,1010.19,-0.006
18822,1010.22,-0.006
18823,1010.26,-0.006
18824,1010.29,-0.006
18825,1010.32,-0.006
18826,1010.36,-0.006
18827,1010.39,-0.006
18828,1010.42,-0.006
18829,1010.46,-0.006
18830,1010.49,-0.006
18831,1010.52,-0.006
18832,1010.56,-0.006
18833,1010.59,-0.006
18834,1010.62,-0.006
18835,1010.66,-0.006
18836,1010.69,-0.006
18837,1010.72,-0.006
18838,1010.75,-0.006
18839,1010.79,-0.006
18840,1010.83,-0.006
18841,1010.85,-0.006
18842,1010.89,-0.006
18843,1010.93,-0.006
18844,1010.95,-0.006
18845,1010.99,-0.006
18846,1011.02,-0.006
18847,1011.06,-0.006
18848,1011.09,-0.006
18849,1011.13,-0.006
18850,1011.15,-0.006
18851,1011.19,-0.006
18852,1011.23,-0.006
18853,1011.26,-0.006
18854,1011.29,-0.006
18855,1011.32,-0.006
18856,1011.36,-0.006
18857,1011.39,-0.006
18858,1011.42,-0.006
18859,1011.46,-0.006
18860,1011.49,-0.006
18861,1011.52,-0.006
18862,1011.55,-0.006
18863,1011.59,-0.006
18864,1011.63,-0.006
18865,1011.66,-0.006
18866,1011.69,-0.006
18867,1011.73,-0.006
18868,1011.75,-0.006
18869,1011.79,-0.006
18870,1011.82,-0.006
18871,1011.86,-0.006
18872,1011.89,-0.006
18873,1011.92,-0.006
18874,1011.95,-0.006
18875,1011.99,-0.006
18876,1012.02,-0.006
18877,1012.05,-0.006
18878,1012.09,-0.006
18879,1012.12,-0.006
18880,1012.15,-0.006
18881,1012.19,-0.006
18882,1012.22,-0.006
18883,1012.25,-0.006
18884,1012.29,-0.006
18885,1012.33,-0.006
18886,1012.36,-0.006
18887,1012.38,-0.006
18888,1012.42,-0.006
18889,1012.46,-0.006
18890,1012.49,-0.006
18891,1012.52,-0.006
18892,1012.56,-0.006
18893,1012.59,-0.006
18894,1012.63,-0.006
18895,1012.66,-0.006
18896,1012.69,-0.006
18897,1012.72,-0.006
18898,1012.76,-0.006
18899,1012.79,-0.006
18900,1012.82,-0.006
18901,1012.85,-0.006
18902,1012.89,-0.006
18903,1012.92,-0.006
18904,1012.95,-0.006
18905,1012.99,-0.006
18906,1013.02,-0.006
18907,1013.06,-0.006
18908,1013.09,-0.006
18909,1013.12,-0.006
18910,1013.15,-0.006
18911,1013.19,-0.006
18912,1013.22,-0.006
18913,1013.26,-0.006
18914,1013.29,-0.006
18915,1013.32,-0.006
18916,1013.36,-0.006
18917,1013.39,-0.006
18918,1013.42,-0.006
18919,1013.46,-0.006
18920,1013.49,-0.006
18921,1013.52,-0.006
18922,1013.56,-0.006
18923,1013.59,-0.006
18924,1013.62,-0.006
18925,1013.66,-0.006
18926,1013.69,-0.006
18927,1013.72,-0.006
18928,1013.75,-0.006
18929,1013.79,-0.006
18930,1013.83,-0.006
18931,1013.86,-0.006
18932,1013.89,-0.006
18933,1013.92,-0.006
18934,1013.95,-0.006
18935,1013.99,-0.006
18936,1014.03,-0.006
18937,1014.06,-0.006
18938,1014.09,-0.006
18939,1014.13,-0.006
18940,1014.15,-0.006
18941,1014.18,-0.006
18942,1014.22,-0.006
18943,1014.26,-0.006
18944,1014.29,-0.006
18945,1014.32,-0.006
18946,1014.36,-0.006
18947,1014.39,-0.006
18948,1014.42,-0.006
18949,1014.46,-0.006
18950,1014.49,-0.006
18951,1014.52,-0.006
18952,1014.55,-0.006
18953,1014.58,-0.006
18954,1014.62,-0.006
18955,1014.66,-0.006
18956,1014.69,-0.006
18957,1014.73,-0.006
18958,1014.76,-0.006
18959,1014.79,-0.006
18960,1014.82,-0.006
18961,1014.85,-0.006
18962,1014.89,-0.006
18963,1014.92,-0.006
18964,1014.95,-0.006
18965,1014.99,-0.006
18966,1015.02,-0.006
18967,1015.06,-0.006
18968,1015.09,-0.006
18969,1015.12,-0.006
18970,1015.15,-0.006
18971,1015.19,-0.006
18972,1015.22,-0.006
18973,1015.25,-0.006
18974,1015.29,-0.006
18975,1015.32,-0.006
18976,1015.35,-0.006
18977,1015.39,-0.006
18978,1015.42,-0.006
18979,1015.45,-0.006
18980,1015.49,-0.006
18981,1015.52,-0.006
18982,1015.56,-0.006
18983,1015.59,-0.006
18984,1015.62,-0.006
18985,1015.65,-0.006
18986,1015.69,-0.006
18987,1015.72,-0.006
18988,1015.76,-0.006
18989,1015.79,-0.006
18990,1015.82,-0.006
18991,1015.86,-0.006
18992,1015.89,-0.006
18993,1015.92,-0.006
18994,1015.95,-0.006
18995,1015.99,-0.006
18996,1016.03,-0.006
18997,1016.05,-0.006
18998,1016.09,-0.006
18999,1016.13,-0.006
19000,1016.15,-0.006
19001,1016.19,-0.006
19002,1016.22,-0.006
19003,1016.26,-0.006
19004,1016.29,-0.006
19005,1016.33,-0.006
19006,1016.36,-0.006
19007,1016.39,-0.006
19008,1016.42,-0.006
19009,1016.46,-0.006
19010,1016.49,-0.006
19011,1016.52,-0.006
19012,1016.56,-0.006
19013,1016.59,-0.006
19014,1016.63,-0.006
19015,1016.66,-0.006
19016,1016.69,-0.006
19017,1016.72,-0.006
19018,1016.76,-0.006
19019,1016.79,-0.006
19020,1016.82,-0.006
19021,1016.86,-0.006
19022,1016.89,-0.006
19023,1016.92,-0.006
19024,1016.95,-0.006
19025,1016.98,-0.006
19026,1017.02,-0.006
19027,1017.05,-0.006
19028,1017.09,-0.006
19029,1017.12,-0.006
19030,1017.15,-0.006
19031,1017.19,-0.006
19032,1017.22,-0.006
19033,1017.25,-0.006
19034,1017.29,-0.006
19035,1017.32,-0.006
19036,1017.35,-0.006
19037,1017.39,-0.006
19038,1017.43,-0.006
19039,1017.45,-0.006
19040,1017.49,-0.006
19041,1017.52,-0.006
19042,1017.55,-0.006
19043,1017.59,-0.006
19044,1017.62,-0.006
19045,1017.65,-0.006
19046,1017.69,-0.006
19047,1017.72,-0.006
19048,1017.76,-0.006
19049,1017.79,-0.006
19050,1017.82,-0.006
19051,1017.86,-0.006
19052,1017.89,-0.006
19053,1017.92,-0.006
19054,1017.95,-0.006
19055,1017.99,-0.006
19056,1018.03,-0.006
19057,1018.05,-0.006
19058,1018.09,-0.006
19059,1018.12,-0.006
19060,1018.15,-0.006
19061,1018.19,-0.006
19062,1018.22,-0.006
19063,1018.26,-0.006
19064,1018.29,-0.006
19065,1018.32,-0.006
19066,1018.36,-0.006
19067,1018.39,-0.006
19068,1018.42,-0.006
19069,1018.46,-0.006
19070,1018.49,-0.006
19071,1018.52,-0.006
19072,1018.55,-0.006
19073,1018.59,-0.006
19074,1018.62,-0.006
19075,1018.66,-0.006
19076,1018.69,-0.006
19077,1018.73,-0.006
19078,1018.75,-0.006
19079,1018.79,-0.006
19080,1018.82,-0.006
19081,1018.86,-0.006
19082,1018.89,-0.006
19083,1018.93,-0.006
19084,1018.96,-0.006
19085,1018.99,-0.006
19086,1019.02,-0.006
19087,1019.06,-0.006
19088,1019.09,-0.006
19089,1019.12,-0.006
19090,1019.16,-0.006
19091,1019.19,-0.006
19092,1019.22,-0.006
19093,1019.25,-0.006
19094,1019.28,-0.006
19095,1019.32,-0.006
19096,1019.35,-0.006
19097,1019.38,-0.006
19098,1019.42,-0.006
19099,1019.45,-0.006
19100,1019.48,-0.006
19101,1019.52,-0.006
19102,1019.56,-0.006
19103,1019.59,-0.006
19104,1019.62,-0.006
19105,1019.66,-0.006
19106,1019.69,-0.006
19107,1019.72,-0.006
19108,1019.75,-0.006
19109,1019.79,-0.006
19110,1019.82,-0.006
19111,1019.85,-0.006
19112,1019.89,-0.006
19113,1019.92,-0.006
19114,1019.95,-0.007
19115,1019.99,-0.007
19116,1020.02,-0.007
19117,1020.06,-0.007
19118,1020.09,-0.007
19119,1020.13,-0.007
19120,1020.16,-0.007
19121,1020.19,-0.007
19122,1020.22,-0.007
19123,1020.26,-0.007
19124,1020.29,-0.007
19125,1020.32,-0.007
19126,1020.36,-0.007
19127,1020.39,-0.007
19128,1020.43,-0.007
19129,1020.46,-0.007
19130,1020.49,-0.007
19131,1020.53,-0.007
19132,1020.56,-0.007
19133,1020.59,-0.007
19134,1020.63,-0.007
19135,1020.66,-0.007
19136,1020.69,-0.007
19137,1020.72,-0.007
19138,1020.76,-0.007
19139,1020.79,-0.007
19140,1020.82,-0.007
19141,1020.85,-0.007
19142,1020.89,-0.006
19143,1020.92,-0.006
19144,1020.95,-0.006
19145,1020.99,-0.006
19146,1021.03,-0.006
19147,1021.06,-0.006
19148,1021.09,-0.006
19149,1021.13,-0.006
19150,1021.15,-0.006
19151,1021.19,-0.006
19152,1021.23,-0.007
19153,1021.26,-0.007
19154,1021.29,-0.007
19155,1021.32,-0.007
19156,1021.36,-0.007
19157,1021.39,-0.007
19158,1021.43,-0.007
19159,1021.46,-0.007
19160,1021.49,-0.007
19161,1021.52,-0.007
19162,1021.55,-0.007
19163,1021.59,-0.007
19164,1021.62,-0.007
19165,1021.65,-0.007
19166,1021.69,-0.007
19167,1021.72,-0.007
19168,1021.75,-0.007
19169,1021.78,-0.007
19170,1021.82,-0.007
19171,1021.86,-0.007
19172,1021.89,-0.007
19173,1021.92,-0.007
19174,1021.96,-0.007
19175,1021.99,-0.007
19176,1022.02,-0.007
19177,1022.05,-0.007
19178,1022.09,-0.007
19179,1022.13,-0.007
19180,1022.15,-0.007
19181,1022.19,-0.007
19182,1022.23,-0.007
19183,1022.26,-0.007
19184,1022.28,-0.007
19185,1022.33,-0.007
19186,1022.36,-0.007
19187,1022.38,-0.007
19188,1022.43,-0.007
19189,1022.46,-0.007
19190,1022.48,-0.007
19191,1022.52,-0.007
19192,1022.56,-0.007
19193,1022.58,-0.007
19194,1022.63,-0.007
19195,1022.66,-0.007
19196,1022.69,-0.007
19197,1022.72,-0.007
19198,1022.76,-0.007
19199,1022.79,-0.007
19200,1022.82,-0.007
19201,1022.86,-0.007
19202,1022.89,-0.007
19203,1022.92,-0.007
19204,1022.96,-0.007
19205,1022.99,-0.007
19206,1023.02,-0.007
19207,1023.06,-0.007
19208,1023.09,-0.007
19209,1023.12,-0.007
19210,1023.16,-0.007
19211,1023.19,-0.007
19212,1023.22,-0.007
19213,1023.26,-0.007
19214,1023.29,-0.006
19215,1023.32,-0.006
19216,1023.36,-0.006
19217,1023.39,-0.006
19218,1023.42,-0.006
19219,1023.45,-0.006
19220,1023.49,-0.006
19221,1023.52,-0.006
19222,1023.55,-0.006
19223,1023.59,-0.006
19224,1023.62,-0.006
19225,1023.66,-0.007
19226,1023.69,-0.007
19227,1023.72,-0.007
19228,1023.76,-0.007
19229,1023.79,-0.007
19230,1023.83,-0.007
19231,1023.86,-0.007
19232,1023.89,-0.007
19233,1023.92,-0.007
19234,1023.96,-0.007
19235,1023.99,-0.007
19236,1024.02,-0.007
19237,1024.06,-0.007
19238,1024.09,-0.007
19239,1024.12,-0.007
19240,1024.15,-0.007
19241,1024.19,-0.007
19242,1024.22,-0.007
19243,1024.25,-0.007
19244,1024.29,-0.007
19245,1024.32,-0.007
19246,1024.35,-0.007
19247,1024.39,-0.007
19248,1024.42,-0.007
19249,1024.45,-0.007
19250,1024.49,-0.007
19251,1024.52,-0.007
19252,1024.55,-0.007
19253,1024.59,-0.007
19254,1024.62,-0.007
19255,1024.66,-0.007
19256,1024.69,-0.007
19257,1024.73,-0.007
19258,1024.76,-0.007
19259,1024.79,-0.007
19260,1024.83,-0.007
19261,1024.85,-0.007
19262,1024.89,-0.007
19263,1024.92,-0.007
19264,1024.96,-0.007
19265,1024.99,-0.007
19266,1025.03,-0.007
19267,1025.05,-0.007
19268,1025.09,-0.007
19269,1025.13,-0.007
19270,1025.16,-0.007
19271,1025.19,-0.007
19272,1025.22,-0.007
19273,1025.26,-0.007
19274,1025.29,-0.007
19275,1025.32,-0.007
19276,1025.35,-0.007
19277,1025.39,-0.007
19278,1025.42,-0.007
19279,1025.46,-0.007
19280,1025.49,-0.007
19281,1025.52,-0.007
19282,1025.55,-0.007
19283,1025.59,-0.007
19284,1025.62,-0.007
19285,1025.66,-0.007
19286,1025.69,-0.007
19287,1025.72,-0.007
19288,1025.76,-0.007
19289,1025.79,-0.007
19290,1025.82,-0.007
19291,1025.86,-0.007
19292,1025.90,-0.007
19293,1025.92,-0.007
19294,1025.96,-0.007
19295,1025.99,-0.007
19296,1026.02,-0.007
19297,1026.06,-0.007
19298,1026.09,-0.007
19299,1026.12,-0.007
19300,1026.16,-0.007
19301,1026.19,-0.007
19302,1026.23,-0.007
19303,1026.26,-0.007
19304,1026.29,-0.007
19305,1026.32,-0.007
19306,1026.35,-0.007
19307,1026.39,-0.007
19308,1026.42,-0.007
19309,1026.45,-0.007
19310,1026.49,-0.007
19311,1026.52,-0.007
19312,1026.55,-0.007
19313,1026.58,-0.007
19314,1026.62,-0.007
19315,1026.65,-0.007
19316,1026.68,-0.007
19317,1026.72,-0.007
19318,1026.76,-0.007
19319,1026.79,-0.007
19320,1026.82,-0.007
19321,1026.85,-0.007
19322,1026.89,-0.007
19323,1026.92,-0.007
19324,1026.96,-0.007
19325,1026.99,-0.007
19326,1027.02,-0.007
19327,1027.06,-0.007
19328,1027.09,-0.007
19329,1027.13,-0.007
19330,1027.16,-0.007
19331,1027.19,-0.007
19332,1027.22,-0.007
19333,1027.26,-0.007
19334,1027.29,-0.007
19335,1027.32,-0.007
19336,1027.36,-0.007
19337,1027.39,-0.007
19338,1027.43,-0.007
19339,1027.45,-0.007
19340,1027.49,-0.007
19341,1027.52,-0.007
19342,1027.55,-0.007
19343,1027.59,-0.007
19344,1027.62,-0.007
19345,1027.66,-0.007
19346,1027.69,-0.007
19347,1027.72,-0.007
19348,1027.76,-0.007
19349,1027.79,-0.007
19350,1027.82,-0.007
19351,1027.86,-0.007
19352,1027.89,-0.007
19353,1027.93,-0.007
19354,1027.95,-0.007
19355,1027.99,-0.007
19356,1028.03,-0.007
19357,1028.06,-0.007
19358,1028.09,-0.007
19359,1028.12,-0.007
19360,1028.15,-0.007
19361,1028.19,-0.007
19362,1028.23,-0.007
19363,1028.26,-0.007
19364,1028.28,-0.007
19365,1028.32,-0.007
19366,1028.35,-0.007
19367,1028.39,-0.007
19368,1028.43,-0.007
19369,1028.46,-0.007
19370,1028.49,-0.007
19371,1028.53,-0.007
19372,1028.56,-0.007
19373,1028.59,-0.007
19374,1028.62,-0.007
19375,1028.66,-0.007
19376,1028.69,-0.007
19377,1028.72,-0.007
19378,1028.75,-0.007
19379,1028.79,-0.007
19380,1028.82,-0.007
19381,1028.85,-0.007
19382,1028.89,-0.007
19383,1028.92,-0.007
19384,1028.95,-0.007
19385,1028.99,-0.007
19386,1029.02,-0.007
19387,1029.05,-0.007
19388,1029.09,-0.007
19389,1029.12,-0.007
19390,1029.16,-0.007
19391,1029.19,-0.007
19392,1029.22,-0.007
19393,1029.25,-0.007
19394,1029.29,-0.007
19395,1029.32,-0.007
19396,1029.35,-0.007
19397,1029.39,-0.007
19398,1029.42,-0.007
19399,1029.45,-0.007
19400,1029.49,-0.007
19401,1029.52,-0.007
19402,1029.55,-0.007
19403,1029.59,-0.007
19404,1029.62,-0.007
19405,1029.66,-0.007
19406,1029.69,-0.007
19407,1029.72,-0.007
19408,1029.76,-0.007
19409,1029.79,-0.007
19410,1029.82,-0.007
19411,1029.86,-0.007
19412,1029.89,-0.007
19413,1029.93,-0.007
19414,1029.96,-0.007
19415,1029.99,-0.007
19416,1030.02,-0.007
19417,1030.06,-0.007
19418,1030.09,-0.007
19419,1030.13,-0.007
19420,1030.16,-0.007
19421,1030.19,-0.007
19422,1030.22,-0.007
19423,1030.26,-0.007
19424,1030.29,-0.007
19425,1030.32,-0.007
19426,1030.36,-0.007
19427,1030.39,-0.007
19428,1030.42,-0.007
19429,1030.46,-0.007
19430,1030.49,-0.007
19431,1030.53,-0.007
19432,1030.56,-0.007
19433,1030.59,-0.007
19434,1030.63,-0.007
19435,1030.66,-0.007
19436,1030.69,-0.007
19437,1030.72,-0.007
19438,1030.76,-0.007
19439,1030.79,-0.007
19440,1030.82,-0.007
19441,1030.86,-0.007
19442,1030.89,-0.007
19443,1030.93,-0.007
19444,1030.96,-0.007
19445,1030.99,-0.007
19446,1031.02,-0.007
19447,1031.05,-0.007
19448,1031.08,-0.007
19449,1031.12,-0.007
19450,1031.15,-0.007
19451,1031.19,-0.007
19452,1031.22,-0.007
19453,1031.25,-0.007
19454,1031.29,-0.007
19455,1031.32,-0.007
19456,1031.35,-0.007
19457,1031.39,-0.007
19458,1031.42,-0.007
19459,1031.45,-0.007
19460,1031.49,-0.007
19461,1031.52,-0.007
19462,1031.56,-0.007
19463,1031.59,-0.007
19464,1031.62,-0.007
19465,1031.66,-0.007
19466,1031.69,-0.007
19467,1031.72,-0.007
19468,1031.76,-0.007
19469,1031.80,-0.007
19470,1031.82,-0.007
19471,1031.86,-0.007
19472,1031.89,-0.007
19473,1031.92,-0.007
19474,1031.96,-0.007
19475,1032.00,-0.007
19476,1032.02,-0.007
19477,1032.05,-0.007
19478,1032.09,-0.007
19479,1032.12,-0.007
19480,1032.16,-0.007
19481,1032.19,-0.007
19482,1032.22,-0.007
19483,1032.26,-0.007
19484,1032.29,-0.007
19485,1032.32,-0.007
19486,1032.36,-0.007
19487,1032.39,-0.007
19488,1032.43,-0.007
19489,1032.46,-0.007
19490,1032.49,-0.007
19491,1032.52,-0.007
19492,1032.55,-0.007
19493,1032.59,-0.007
19494,1032.62,-0.007
19495,1032.66,-0.007
19496,1032.69,-0.007
19497,1032.72,-0.007
19498,1032.76,-0.007
19499,1032.79,-0.007
19500,1032.82,-0.007
19501,1032.86,-0.007
19502,1032.89,-0.007
19503,1032.92,-0.007
19504,1032.95,-0.007
19505,1032.99,-0.007
19506,1033.03,-0.007
19507,1033.06,-0.007
19508,1033.09,-0.007
19509,1033.12,-0.007
19510,1033.16,-0.007
19511,1033.19,-0.007
19512,1033.23,-0.007
19513,1033.26,-0.007
19514,1033.29,-0.007
19515,1033.32,-0.007
19516,1033.35,-0.007
19517,1033.39,-0.007
19518,1033.42,-0.007
19519,1033.45,-0.007
19520,1033.49,-0.007
19521,1033.52,-0.007
19522,1033.55,-0.007
19523,1033.58,-0.007
19524,1033.62,-0.007
19525,1033.65,-0.007
19526,1033.68,-0.007
19527,1033.72,-0.007
19528,1033.76,-0.007
19529,1033.79,-0.007
19530,1033.82,-0.007
19531,1033.86,-0.007
19532,1033.89,-0.007
19533,1033.92,-0.007
19534,1033.95,-0.007
19535,1033.99,-0.007
19536,1034.02,-0.007
19537,1034.06,-0.007
19538,1034.09,-0.007
19539,1034.12,-0.007
19540,1034.16,-0.007
19541,1034.19,-0.007
19542,1034.22,-0.007
19543,1034.26,-0.007
19544,1034.29,-0.007
19545,1034.32,-0.007
19546,1034.36,-0.007
19547,1034.39,-0.007
19548,1034.42,-0.007
19549,1034.45,-0.007
19550,1034.49,-0.007
19551,1034.52,-0.007
19552,1034.56,-0.007
19553,1034.59,-0.007
19554,1034.62,-0.007
19555,1034.66,-0.007
19556,1034.69,-0.007
19557,1034.73,-0.007
19558,1034.75,-0.007
19559,1034.79,-0.007
19560,1034.82,-0.007
19561,1034.86,-0.007
19562,1034.89,-0.007
19563,1034.93,-0.007
19564,1034.96,-0.007
19565,1034.99,-0.007
19566,1035.03,-0.007
19567,1035.06,-0.007
19568,1035.08,-0.007
19569,1035.12,-0.007
19570,1035.15,-0.007
19571,1035.19,-0.007
19572,1035.23,-0.007
19573,1035.26,-0.007
19574,1035.29,-0.007
19575,1035.33,-0.007
19576,1035.36,-0.007
19577,1035.39,-0.007
19578,1035.43,-0.007
19579,1035.46,-0.007
19580,1035.48,-0.007
19581,1035.51,-0.007
19582,1035.56,-0.007
19583,1035.59,-0.007
19584,1035.62,-0.007
19585,1035.65,-0.007
19586,1035.68,-0.007
19587,1035.72,-0.007
19588,1035.75,-0.007
19589,1035.79,-0.007
19590,1035.82,-0.007
19591,1035.85,-0.007
19592,1035.89,-0.007
19593,1035.93,-0.007
19594,1035.96,-0.007
19595,1035.99,-0.007
19596,1036.02,-0.007
19597,1036.06,-0.007
19598,1036.09,-0.007
19599,1036.12,-0.007
19600,1036.16,-0.007
19601,1036.19,-0.007
19602,1036.22,-0.007
19603,1036.25,-0.007
19604,1036.29,-0.007
19605,1036.32,-0.007
19606,1036.35,-0.007
19607,1036.39,-0.007
19608,1036.42,-0.007
19609,1036.45,-0.007
19610,1036.49,-0.007
19611,1036.52,-0.007
19612,1036.56,-0.007
19613,1036.59,-0.007
19614,1036.62,-0.007
19615,1036.66,-0.007
19616,1036.69,-0.007
19617,1036.72,-0.007
19618,1036.76,-0.007
19619,1036.79,-0.007
19620,1036.83,-0.007
19621,1036.86,-0.007
19622,1036.89,-0.007
19623,1036.93,-0.007
19624,1036.95,-0.007
19625,1036.99,-0.007
19626,1037.02,-0.007
19627,1037.06,-0.007
19628,1037.09,-0.007
19629,1037.12,-0.007
19630,1037.16,-0.007
19631,1037.19,-0.007
19632,1037.22,-0.007
19633,1037.26,-0.007
19634,1037.29,-0.007
19635,1037.32,-0.007
19636,1037.35,-0.007
19637,1037.40,-0.007
19638,1037.42,-0.007
19639,1037.45,-0.007
19640,1037.49,-0.007
19641,1037.53,-0.007
19642,1037.56,-0.007
19643,1037.58,-0.007
19644,1037.62,-0.007
19645,1037.65,-0.007
19646,1037.69,-0.007
19647,1037.73,-0.007
19648,1037.76,-0.007
19649,1037.79,-0.007
19650,1037.83,-0.007
19651,1037.86,-0.007
19652,1037.89,-0.007
19653,1037.92,-0.007
19654,1037.95,-0.007
19655,1037.98,-0.007
19656,1038.02,-0.007
19657,1038.05,-0.007
19658,1038.09,-0.007
19659,1038.12,-0.007
19660,1038.15,-0.007
19661,1038.19,-0.007
19662,1038.23,-0.007
19663,1038.26,-0.007
19664,1038.29,-0.007
19665,1038.32,-0.007
19666,1038.36,-0.007
19667,1038.39,-0.007
19668,1038.42,-0.007
19669,1038.45,-0.007
19670,1038.49,-0.007
19671,1038.52,-0.007
19672,1038.55,-0.007
19673,1038.59,-0.007
19674,1038.62,-0.007
19675,1038.66,-0.007
19676,1038.69,-0.007
19677,1038.72,-0.007
19678,1038.76,-0.007
19679,1038.79,-0.007
19680,1038.82,-0.007
19681,1038.86,-0.007
19682,1038.89,-0.007
19683,1038.93,-0.007
19684,1038.96,-0.007
19685,1038.99,-0.007
19686,1039.02,-0.007
19687,1039.05,-0.007
19688,1039.09,-0.007
19689,1039.12,-0.007
19690,1039.16,-0.007
19691,1039.19,-0.007
19692,1039.22,-0.007
19693,1039.25,-0.007
19694,1039.29,-0.007
19695,1039.32,-0.007
19696,1039.36,-0.007
19697,1039.39,-0.007
19698,1039.42,-0.007
19699,1039.46,-0.007
19700,1039.49,-0.007
19701,1039.52,-0.007
19702,1039.56,-0.007
19703,1039.59,-0.007
19704,1039.62,-0.007
19705,1039.66,-0.007
19706,1039.69,-0.007
19707,1039.72,-0.007
19708,1039.75,-0.007
19709,1039.79,-0.007
19710,1039.83,-0.007
19711,1039.86,-0.007
19712,1039.89,-0.007
19713,1039.92,-0.007
19714,1039.95,-0.007
19715,1039.98,-0.007
19716,1040.02,-0.007
19717,1040.05,-0.007
19718,1040.09,-0.007
19719,1040.12,-0.007
19720,1040.16,-0.007
19721,1040.19,-0.007
19722,1040.22,-0.007
19723,1040.25,-0.007
19724,1040.29,-0.007
19725,1040.32,-0.007
19726,1040.35,-0.007
19727,1040.39,-0.007
19728,1040.42,-0.007
19729,1040.46,-0.007
19730,1040.49,-0.007
19731,1040.52,-0.007
19732,1040.55,-0.007
19733,1040.59,-0.007
19734,1040.63,-0.007
19735,1040.66,-0.007
19736,1040.69,-0.007
19737,1040.72,-0.007
19738,1040.75,-0.007
19739,1040.79,-0.007
19740,1040.82,-0.007
19741,1040.85,-0.007
19742,1040.89,-0.007
19743,1040.92,-0.007
19744,1040.96,-0.007
19745,1040.99,-0.007
19746,1041.02,-0.007
19747,1041.06,-0.007
19748,1041.09,-0.007
19749,1041.12,-0.007
19750,1041.16,-0.007
19751,1041.19,-0.007
19752,1041.23,-0.007
19753,1041.26,-0.007
19754,1041.29,-0.007
19755,1041.33,-0.007
19756,1041.35,-0.007
19757,1041.39,-0.007
19758,1041.42,-0.007
19759,1041.46,-0.007
19760,1041.49,-0.007
19761,1041.52,-0.007
19762,1041.56,-0.007
19763,1041.59,-0.007
19764,1041.62,-0.007
19765,1041.66,-0.007
19766,1041.69,-0.007
19767,1041.73,-0.007
19768,1041.75,-0.007
19769,1041.79,-0.007
19770,1041.83,-0.007
19771,1041.86,-0.007
19772,1041.89,-0.007
19773,1041.92,-0.007
19774,1041.96,-0.007
19775,1041.99,-0.007
19776,1042.02,-0.007
19777,1042.06,-0.007
19778,1042.09,-0.007
19779,1042.12,-0.007
19780,1042.15,-0.007
19781,1042.19,-0.007
19782,1042.23,-0.007
19783,1042.26,-0.007
19784,1042.28,-0.007
19785,1042.32,-0.007
19786,1042.35,-0.007
19787,1042.39,-0.007
19788,1042.42,-0.007
19789,1042.46,-0.007
19790,1042.49,-0.007
19791,1042.52,-0.007
19792,1042.55,-0.007
19793,1042.58,-0.007
19794,1042.62,-0.007
19795,1042.65,-0.007
19796,1042.68,-0.007
19797,1042.73,-0.007
19798,1042.76,-0.007
19799,1042.79,-0.007
19800,1042.82,-0.007
19801,1042.86,-0.007
19802,1042.89,-0.007
19803,1042.92,-0.007
19804,1042.96,-0.007
19805,1042.98,-0.007
19806,1043.02,-0.007
19807,1043.06,-0.007
19808,1043.09,-0.007
19809,1043.12,-0.007
19810,1043.15,-0.007
19811,1043.19,-0.007
19812,1043.23,-0.007
19813,1043.25,-0.007
19814,1043.29,-0.007
19815,1043.32,-0.007
19816,1043.35,-0.007
19817,1043.39,-0.007
19818,1043.42,-0.007
19819,1043.46,-0.007
19820,1043.49,-0.007
19821,1043.52,-0.007
19822,1043.56,-0.007
19823,1043.59,-0.007
19824,1043.63,-0.007
19825,1043.66,-0.007
19826,1043.69,-0.007
19827,1043.73,-0.007
19828,1043.76,-0.007
19829,1043.79,-0.007
19830,1043.83,-0.007
19831,1043.86,-0.007
19832,1043.89,-0.007
19833,1043.92,-0.007
19834,1043.96,-0.007
19835,1043.99,-0.007
19836,1044.03,-0.007
19837,1044.05,-0.007
19838,1044.09,-0.007
19839,1044.13,-0.007
19840,1044.15,-0.007
19841,1044.19,-0.007
19842,1044.22,-0.007
19843,1044.26,-0.007
19844,1044.29,-0.007
