Time (s),Sample Temperature (K),Weight (mg)
4119,519.98,4.550
4120,520.01,4.550
4121,520.04,4.550
4122,520.07,4.549
4123,520.11,4.549
4124,520.15,4.549
4125,520.18,4.548
4126,520.21,4.548
4127,520.24,4.547
4128,520.28,4.547
4129,520.31,4.547
4130,520.34,4.546
4131,520.38,4.546
4132,520.42,4.546
4133,520.45,4.545
4134,520.48,4.545
4135,520.51,4.545
4136,520.55,4.544
4137,520.58,4.544
4138,520.61,4.544
4139,520.65,4.543
4140,520.68,4.543
4141,520.71,4.543
4142,520.75,4.542
4143,520.78,4.542
4144,520.81,4.542
4145,520.84,4.541
4146,520.88,4.541
4147,520.92,4.541
4148,520.94,4.540
4149,520.98,4.540
4150,521.01,4.540
4151,521.04,4.539
4152,521.08,4.539
4153,521.11,4.539
4154,521.14,4.538
4155,521.18,4.538
4156,521.21,4.538
4157,521.25,4.537
4158,521.28,4.537
4159,521.31,4.537
4160,521.34,4.536
4161,521.38,4.536
4162,521.41,4.536
4163,521.45,4.535
4164,521.48,4.535
4165,521.51,4.535
4166,521.54,4.534
4167,521.58,4.534
4168,521.62,4.533
4169,521.65,4.533
4170,521.68,4.533
4171,521.71,4.532
4172,521.75,4.532
4173,521.78,4.532
4174,521.82,4.531
4175,521.85,4.531
4176,521.88,4.531
4177,521.91,4.530
4178,521.94,4.530
4179,521.98,4.530
4180,522.01,4.529
4181,522.04,4.529
4182,522.07,4.529
4183,522.11,4.528
4184,522.15,4.528
4185,522.18,4.528
4186,522.22,4.527
4187,522.24,4.527
4188,522.28,4.527
4189,522.32,4.526
4190,522.35,4.526
4191,522.39,4.526
4192,522.42,4.525
4193,522.45,4.525
4194,522.48,4.524
4195,522.51,4.524
4196,522.55,4.524
4197,522.58,4.523
4198,522.61,4.523
4199,522.64,4.523
4200,522.68,4.522
4201,522.72,4.522
4202,522.75,4.522
4203,522.78,4.521
4204,522.81,4.521
4205,522.85,4.521
4206,522.88,4.520
4207,522.92,4.520
4208,522.95,4.520
4209,522.98,4.519
4210,523.01,4.519
4211,523.04,4.518
4212,523.08,4.518
4213,523.11,4.518
4214,523.15,4.517
4215,523.18,4.517
4216,523.22,4.517
4217,523.25,4.516
4218,523.28,4.516
4219,523.31,4.516
4220,523.34,4.515
4221,523.38,4.515
4222,523.41,4.515
4223,523.45,4.514
4224,523.48,4.514
4225,523.51,4.514
4226,523.55,4.513
4227,523.58,4.513
4228,523.62,4.512
4229,523.65,4.512
4230,523.68,4.512
4231,523.71,4.511
4232,523.75,4.511
4233,523.77,4.511
4234,523.81,4.510
4235,523.85,4.510
4236,523.88,4.510
4237,523.92,4.509
4238,523.95,4.509
4239,523.98,4.509
4240,524.01,4.508
4241,524.05,4.507
4242,524.08,4.507
4243,524.11,4.506
4244,524.15,4.506
4245,524.18,4.506
4246,524.21,4.505
4247,524.25,4.505
4248,524.29,4.504
4249,524.32,4.504
4250,524.35,4.504
4251,524.38,4.504
4252,524.41,4.503
4253,524.45,4.503
4254,524.49,4.503
4255,524.52,4.503
4256,524.55,4.502
4257,524.58,4.502
4258,524.61,4.502
4259,524.64,4.501
4260,524.68,4.501
4261,524.72,4.501
4262,524.75,4.500
4263,524.78,4.500
4264,524.81,4.500
4265,524.85,4.499
4266,524.88,4.499
4267,524.92,4.499
4268,524.95,4.498
4269,524.98,4.498
4270,525.02,4.497
4271,525.05,4.497
4272,525.08,4.497
4273,525.11,4.496
4274,525.15,4.496
4275,525.18,4.496
4276,525.22,4.495
4277,525.25,4.495
4278,525.28,4.495
4279,525.31,4.494
4280,525.35,4.494
4281,525.39,4.494
4282,525.42,4.493
4283,525.45,4.493
4284,525.48,4.492
4285,525.51,4.492
4286,525.55,4.492
4287,525.58,4.491
4288,525.62,4.491
4289,525.65,4.491
4290,525.68,4.490
4291,525.72,4.490
4292,525.75,4.490
4293,525.78,4.489
4294,525.81,4.489
4295,525.85,4.488
4296,525.88,4.488
4297,525.92,4.488
4298,525.95,4.487
4299,525.98,4.487
4300,526.02,4.487
4301,526.04,4.486
4302,526.08,4.486
4303,526.12,4.486
4304,526.16,4.485
4305,526.19,4.485
4306,526.22,4.484
4307,526.24,4.484
4308,526.27,4.484
4309,526.31,4.483
4310,526.36,4.483
4311,526.39,4.483
4312,526.42,4.482
4313,526.45,4.481
4314,526.48,4.481
4315,526.51,4.480
4316,526.55,4.480
4317,526.58,4.480
4318,526.62,4.479
4319,526.66,4.479
4320,526.69,4.478
4321,526.71,4.478
4322,526.75,4.478
4323,526.78,4.477
4324,526.82,4.477
4325,526.85,4.477
4326,526.89,4.477
4327,526.92,4.476
4328,526.95,4.476
4329,526.98,4.476
4330,527.02,4.475
4331,527.05,4.475
4332,527.08,4.475
4333,527.12,4.474
4334,527.15,4.474
4335,527.19,4.474
4336,527.22,4.473
4337,527.25,4.473
4338,527.29,4.472
4339,527.32,4.472
4340,527.35,4.471
4341,527.38,4.471
4342,527.42,4.470
4343,527.45,4.470
4344,527.49,4.470
4345,527.51,4.470
4346,527.55,4.469
4347,527.58,4.469
4348,527.62,4.469
4349,527.65,4.468
4350,527.69,4.468
4351,527.72,4.468
4352,527.75,4.467
4353,527.79,4.467
4354,527.82,4.467
4355,527.85,4.466
4356,527.88,4.466
4357,527.92,4.466
4358,527.95,4.465
4359,527.99,4.465
4360,528.02,4.465
4361,528.05,4.464
4362,528.08,4.464
4363,528.12,4.463
4364,528.15,4.463
4365,528.18,4.463
4366,528.22,4.462
4367,528.26,4.462
4368,528.29,4.461
4369,528.32,4.461
4370,528.35,4.461
4371,528.38,4.460
4372,528.42,4.460
4373,528.45,4.459
4374,528.49,4.459
4375,528.52,4.459
4376,528.55,4.458
4377,528.59,4.458
4378,528.62,4.457
4379,528.65,4.457
4380,528.68,4.456
4381,528.71,4.456
4382,528.75,4.455
4383,528.78,4.455
4384,528.82,4.455
4385,528.85,4.454
4386,528.88,4.454
4387,528.92,4.453
4388,528.95,4.453
4389,528.99,4.453
4390,529.02,4.453
4391,529.05,4.452
4392,529.09,4.452
4393,529.12,4.452
4394,529.16,4.452
4395,529.19,4.451
4396,529.22,4.451
4397,529.26,4.451
4398,529.28,4.450
4399,529.31,4.450
4400,529.35,4.450
4401,529.39,4.449
4402,529.42,4.449
4403,529.46,4.449
4404,529.49,4.448
4405,529.52,4.448
4406,529.55,4.447
4407,529.58,4.447
4408,529.62,4.447
4409,529.65,4.446
4410,529.69,4.446
4411,529.72,4.446
4412,529.75,4.445
4413,529.79,4.445
4414,529.82,4.444
4415,529.85,4.443
4416,529.88,4.443
4417,529.92,4.442
4418,529.95,4.442
4419,529.99,4.441
4420,530.02,4.441
4421,530.05,4.441
4422,530.09,4.440
4423,530.11,4.440
4424,530.15,4.439
4425,530.19,4.439
4426,530.22,4.439
4427,530.26,4.438
4428,530.29,4.438
4429,530.32,4.438
4430,530.35,4.437
4431,530.39,4.437
4432,530.42,4.436
4433,530.45,4.436
4434,530.48,4.436
4435,530.52,4.435
4436,530.56,4.435
4437,530.59,4.434
4438,530.62,4.434
4439,530.65,4.434
4440,530.68,4.433
4441,530.72,4.433
4442,530.75,4.433
4443,530.79,4.432
4444,530.82,4.432
4445,530.85,4.431
4446,530.88,4.431
4447,530.92,4.431
4448,530.96,4.430
4449,530.99,4.430
4450,531.02,4.429
4451,531.05,4.429
4452,531.08,4.429
4453,531.12,4.428
4454,531.15,4.428
4455,531.19,4.427
4456,531.22,4.427
4457,531.25,4.427
4458,531.28,4.426
4459,531.32,4.426
4460,531.35,4.426
4461,531.39,4.425
4462,531.42,4.425
4463,531.45,4.424
4464,531.49,4.424
4465,531.52,4.424
4466,531.55,4.423
4467,531.58,4.423
4468,531.62,4.423
4469,531.66,4.422
4470,531.69,4.422
4471,531.72,4.421
4472,531.75,4.421
4473,531.79,4.421
4474,531.82,4.420
4475,531.86,4.420
4476,531.89,4.420
4477,531.92,4.419
4478,531.95,4.419
4479,531.99,4.419
4480,532.02,4.419
4481,532.05,4.418
4482,532.08,4.418
4483,532.12,4.418
4484,532.16,4.417
4485,532.19,4.417
4486,532.22,4.417
4487,532.25,4.416
4488,532.29,4.416
4489,532.32,4.416
4490,532.36,4.415
4491,532.39,4.415
4492,532.42,4.414
4493,532.46,4.414
4494,532.49,4.414
4495,532.52,4.413
4496,532.55,4.413
4497,532.58,4.412
4498,532.62,4.412
4499,532.66,4.412
4500,532.69,4.411
4501,532.72,4.411
4502,532.75,4.411
4503,532.78,4.410
4504,532.82,4.410
4505,532.85,4.409
4506,532.89,4.409
4507,532.92,4.409
4508,532.96,4.408
4509,532.99,4.408
4510,533.02,4.407
4511,533.05,4.407
4512,533.09,4.406
4513,533.12,4.406
4514,533.16,4.406
4515,533.19,4.405
4516,533.22,4.405
4517,533.26,4.404
4518,533.29,4.404
4519,533.32,4.404
4520,533.35,4.403
4521,533.38,4.403
4522,533.42,4.402
4523,533.46,4.402
4524,533.49,4.402
4525,533.52,4.401
4526,533.56,4.401
4527,533.59,4.400
4528,533.62,4.400
4529,533.65,4.400
4530,533.68,4.399
4531,533.72,4.399
4532,533.76,4.399
4533,533.79,4.398
4534,533.82,4.398
4535,533.85,4.397
4536,533.88,4.397
4537,533.92,4.397
4538,533.96,4.396
4539,533.99,4.396
4540,534.03,4.395
4541,534.05,4.395
4542,534.09,4.395
4543,534.12,4.394
4544,534.15,4.394
4545,534.19,4.393
4546,534.22,4.393
4547,534.25,4.393
4548,534.28,4.392
4549,534.32,4.392
4550,534.36,4.391
4551,534.39,4.391
4552,534.43,4.391
4553,534.46,4.390
4554,534.49,4.390
4555,534.52,4.389
4556,534.55,4.389
4557,534.59,4.389
4558,534.63,4.388
4559,534.66,4.388
4560,534.69,4.387
4561,534.72,4.387
4562,534.75,4.387
4563,534.79,4.386
4564,534.83,4.386
4565,534.85,4.385
4566,534.89,4.385
4567,534.92,4.385
4568,534.96,4.384
4569,534.99,4.384
4570,535.02,4.383
4571,535.06,4.383
4572,535.10,4.383
4573,535.13,4.382
4574,535.16,4.382
4575,535.19,4.381
4576,535.22,4.381
4577,535.25,4.380
4578,535.29,4.380
4579,535.33,4.380
4580,535.36,4.379
4581,535.39,4.379
4582,535.42,4.378
4583,535.46,4.378
4584,535.49,4.378
4585,535.52,4.377
4586,535.55,4.377
4587,535.59,4.376
4588,535.62,4.376
4589,535.66,4.376
4590,535.69,4.375
4591,535.72,4.375
4592,535.76,4.374
4593,535.79,4.374
4594,535.83,4.374
4595,535.85,4.373
4596,535.89,4.373
4597,535.92,4.372
4598,535.96,4.372
4599,535.99,4.372
4600,536.03,4.371
4601,536.06,4.371
4602,536.09,4.370
4603,536.12,4.370
4604,536.16,4.370
4605,536.19,4.369
4606,536.22,4.369
4607,536.26,4.368
4608,536.30,4.368
4609,536.32,4.367
4610,536.36,4.367
4611,536.39,4.367
4612,536.42,4.366
4613,536.46,4.366
4614,536.49,4.365
4615,536.52,4.365
4616,536.56,4.365
4617,536.59,4.364
4618,536.63,4.363
4619,536.66,4.363
4620,536.69,4.362
4621,536.73,4.362
4622,536.76,4.361
4623,536.79,4.361
4624,536.83,4.361
4625,536.86,4.360
4626,536.89,4.360
4627,536.92,4.360
4628,536.95,4.359
4629,536.99,4.359
4630,537.02,4.359
4631,537.06,4.358
4632,537.09,4.358
4633,537.13,4.357
4634,537.16,4.357
4635,537.19,4.357
4636,537.22,4.356
4637,537.26,4.356
4638,537.29,4.355
4639,537.33,4.355
4640,537.36,4.355
4641,537.39,4.354
4642,537.42,4.354
4643,537.46,4.353
4644,537.49,4.353
4645,537.53,4.352
4646,537.56,4.351
4647,537.59,4.351
4648,537.63,4.350
4649,537.66,4.350
4650,537.68,4.349
4651,537.72,4.349
4652,537.77,4.348
4653,537.80,4.348
4654,537.83,4.348
4655,537.85,4.347
4656,537.89,4.347
4657,537.93,4.346
4658,537.96,4.346
4659,538.00,4.346
4660,538.02,4.345
4661,538.06,4.345
4662,538.09,4.345
4663,538.12,4.345
4664,538.16,4.344
4665,538.19,4.344
4666,538.23,4.344
4667,538.26,4.343
4668,538.29,4.343
4669,538.33,4.342
4670,538.36,4.342
4671,538.39,4.342
4672,538.43,4.341
4673,538.46,4.341
4674,538.49,4.340
4675,538.52,4.340
4676,538.56,4.339
4677,538.59,4.339
4678,538.63,4.339
4679,538.66,4.338
4680,538.69,4.338
4681,538.72,4.337
4682,538.75,4.337
4683,538.79,4.337
4684,538.83,4.336
4685,538.86,4.336
4686,538.89,4.335
4687,538.93,4.335
4688,538.96,4.334
4689,538.99,4.334
4690,539.02,4.334
4691,539.06,4.333
4692,539.09,4.333
4693,539.13,4.332
4694,539.16,4.332
4695,539.19,4.332
4696,539.22,4.331
4697,539.26,4.331
4698,539.29,4.330
4699,539.33,4.330
4700,539.36,4.329
4701,539.39,4.329
4702,539.42,4.329
4703,539.46,4.328
4704,539.50,4.328
4705,539.53,4.327
4706,539.56,4.327
4707,539.59,4.326
4708,539.62,4.326
4709,539.66,4.326
4710,539.69,4.325
4711,539.73,4.325
4712,539.76,4.324
4713,539.79,4.324
4714,539.82,4.323
4715,539.86,4.323
4716,539.89,4.323
4717,539.92,4.322
4718,539.96,4.322
4719,540.00,4.321
4720,540.03,4.321
4721,540.06,4.320
4722,540.09,4.320
4723,540.12,4.319
4724,540.17,4.319
4725,540.19,4.319
4726,540.22,4.318
4727,540.26,4.318
4728,540.29,4.317
4729,540.33,4.317
4730,540.36,4.316
4731,540.40,4.316
4732,540.43,4.316
4733,540.46,4.315
4734,540.49,4.315
4735,540.53,4.314
4736,540.56,4.314
4737,540.60,4.313
4738,540.62,4.313
4739,540.65,4.313
4740,540.69,4.312
4741,540.73,4.312
4742,540.77,4.311
4743,540.80,4.311
4744,540.83,4.310
4745,540.86,4.310
4746,540.89,4.310
4747,540.93,4.309
4748,540.96,4.309
4749,540.99,4.308
4750,541.02,4.308
4751,541.06,4.307
4752,541.09,4.307
4753,541.13,4.307
4754,541.16,4.306
4755,541.19,4.306
4756,541.23,4.305
4757,541.26,4.305
4758,541.30,4.304
4759,541.33,4.304
4760,541.36,4.304
4761,541.40,4.303
4762,541.43,4.303
4763,541.46,4.302
4764,541.49,4.302
4765,541.52,4.301
4766,541.56,4.301
4767,541.60,4.300
4768,541.63,4.300
4769,541.66,4.300
4770,541.69,4.299
4771,541.73,4.299
4772,541.76,4.298
4773,541.80,4.298
4774,541.83,4.297
4775,541.86,4.297
4776,541.90,4.297
4777,541.93,4.296
4778,541.96,4.296
4779,541.99,4.295
4780,542.03,4.295
4781,542.06,4.294
4782,542.10,4.294
4783,542.13,4.293
4784,542.16,4.293
4785,542.19,4.293
4786,542.23,4.292
4787,542.26,4.292
4788,542.29,4.291
4789,542.33,4.291
4790,542.36,4.290
4791,542.39,4.290
4792,542.43,4.289
4793,542.46,4.289
4794,542.50,4.289
4795,542.53,4.288
4796,542.56,4.288
4797,542.59,4.287
4798,542.62,4.287
4799,542.66,4.286
4800,542.70,4.286
4801,542.73,4.285
4802,542.76,4.285
4803,542.79,4.285
4804,542.82,4.284
4805,542.86,4.284
4806,542.89,4.283
4807,542.93,4.283
4808,542.96,4.282
4809,543.00,4.282
4810,543.03,4.281
4811,543.06,4.281
4812,543.09,4.281
4813,543.13,4.280
4814,543.16,4.280
4815,543.19,4.279
4816,543.23,4.279
4817,543.26,4.278
4818,543.29,4.278
4819,543.33,4.277
4820,543.37,4.277
4821,543.40,4.276
4822,543.44,4.276
4823,543.47,4.276
4824,543.50,4.275
4825,543.52,4.275
4826,543.56,4.274
4827,543.59,4.274
4828,543.63,4.273
4829,543.67,4.273
4830,543.70,4.272
4831,543.73,4.271
4832,543.77,4.271
4833,543.80,4.270
4834,543.83,4.269
4835,543.86,4.269
4836,543.89,4.268
4837,543.93,4.268
4838,543.96,4.268
4839,544.00,4.267
4840,544.04,4.267
4841,544.07,4.267
4842,544.10,4.266
4843,544.13,4.266
4844,544.16,4.266
4845,544.20,4.265
4846,544.23,4.265
4847,544.27,4.264
4848,544.30,4.264
4849,544.33,4.263
4850,544.36,4.263
4851,544.39,4.262
4852,544.43,4.261
4853,544.47,4.261
4854,544.50,4.260
4855,544.53,4.260
4856,544.56,4.259
4857,544.59,4.259
4858,544.63,4.258
4859,544.67,4.258
4860,544.70,4.257
4861,544.73,4.257
4862,544.76,4.257
4863,544.79,4.256
4864,544.83,4.256
4865,544.86,4.256
4866,544.90,4.256
4867,544.93,4.255
4868,544.96,4.255
4869,545.00,4.254
4870,545.03,4.254
4871,545.06,4.254
4872,545.09,4.253
4873,545.13,4.253
4874,545.16,4.252
4875,545.20,4.252
4876,545.23,4.251
4877,545.26,4.251
4878,545.30,4.250
4879,545.33,4.250
4880,545.36,4.249
4881,545.40,4.249
4882,545.43,4.249
4883,545.46,4.248
4884,545.50,4.248
4885,545.53,4.247
4886,545.56,4.246
4887,545.60,4.246
4888,545.63,4.245
4889,545.67,4.244
4890,545.70,4.244
4891,545.73,4.243
4892,545.76,4.243
4893,545.80,4.242
4894,545.84,4.242
4895,545.87,4.241
4896,545.90,4.241
4897,545.93,4.241
4898,545.96,4.240
4899,546.00,4.240
4900,546.04,4.239
4901,546.07,4.239
4902,546.10,4.238
4903,546.12,4.238
4904,546.16,4.237
4905,546.19,4.236
4906,546.23,4.236
4907,546.27,4.236
4908,546.30,4.235
4909,546.33,4.235
4910,546.36,4.234
4911,546.40,4.234
4912,546.44,4.233
4913,546.47,4.233
4914,546.50,4.232
4915,546.53,4.232
4916,546.56,4.231
4917,546.60,4.231
4918,546.64,4.230
4919,546.67,4.230
4920,546.70,4.229
4921,546.73,4.229
4922,546.76,4.228
4923,546.79,4.228
4924,546.83,4.227
4925,546.87,4.227
4926,546.90,4.227
4927,546.93,4.226
4928,546.96,4.226
4929,546.99,4.225
4930,547.03,4.225
4931,547.06,4.224
4932,547.10,4.224
4933,547.14,4.223
4934,547.17,4.223
4935,547.20,4.222
4936,547.24,4.222
4937,547.27,4.221
4938,547.30,4.221
4939,547.33,4.220
4940,547.37,4.220
4941,547.40,4.219
4942,547.43,4.219
4943,547.47,4.218
4944,547.50,4.218
4945,547.53,4.217
4946,547.56,4.217
4947,547.60,4.217
4948,547.63,4.216
4949,547.67,4.216
4950,547.71,4.216
4951,547.73,4.215
4952,547.77,4.215
4953,547.80,4.215
4954,547.83,4.214
4955,547.86,4.214
4956,547.90,4.213
4957,547.94,4.213
4958,547.97,4.213
4959,548.00,4.212
4960,548.03,4.212
4961,548.06,4.211
4962,548.10,4.211
4963,548.13,4.210
4964,548.17,4.210
4965,548.20,4.209
4966,548.23,4.209
4967,548.27,4.208
4968,548.30,4.208
4969,548.33,4.207
4970,548.36,4.207
4971,548.40,4.206
4972,548.43,4.206
4973,548.47,4.206
4974,548.50,4.205
4975,548.54,4.205
4976,548.56,4.204
4977,548.60,4.204
4978,548.63,4.203
4979,548.67,4.202
4980,548.70,4.202
4981,548.74,4.201
4982,548.77,4.200
4983,548.80,4.200
4984,548.83,4.199
4985,548.87,4.198
4986,548.90,4.198
4987,548.93,4.197
4988,548.97,4.197
4989,549.00,4.196
4990,549.03,4.196
4991,549.07,4.195
4992,549.10,4.195
4993,549.13,4.194
4994,549.16,4.194
4995,549.20,4.193
4996,549.23,4.193
4997,549.27,4.192
4998,549.31,4.192
4999,549.34,4.191
5000,549.37,4.191
5001,549.40,4.191
5002,549.43,4.190
5003,549.46,4.190
5004,549.50,4.190
5005,549.53,4.189
5006,549.57,4.189
5007,549.61,4.189
5008,549.64,4.188
5009,549.67,4.187
5010,549.70,4.187
5011,549.73,4.186
5012,549.76,4.185
5013,549.80,4.185
5014,549.84,4.184
5015,549.87,4.184
5016,549.90,4.183
5017,549.93,4.183
5018,549.96,4.182
5019,550.00,4.182
5020,550.04,4.181
5021,550.07,4.181
5022,550.10,4.180
5023,550.13,4.180
5024,550.17,4.179
5025,550.20,4.179
5026,550.23,4.178
5027,550.27,4.178
5028,550.30,4.177
5029,550.34,4.177
5030,550.37,4.176
5031,550.40,4.176
5032,550.43,4.175
5033,550.47,4.175
5034,550.50,4.174
5035,550.54,4.174
5036,550.57,4.173
5037,550.60,4.173
5038,550.63,4.172
5039,550.67,4.172
5040,550.70,4.171
5041,550.74,4.171
5042,550.77,4.170
5043,550.80,4.170
5044,550.83,4.169
5045,550.87,4.169
5046,550.90,4.168
5047,550.93,4.168
5048,550.97,4.167
5049,551.00,4.167
5050,551.04,4.166
5051,551.07,4.166
5052,551.10,4.165
5053,551.13,4.165
5054,551.17,4.165
5055,551.21,4.164
5056,551.24,4.164
5057,551.27,4.163
5058,551.30,4.162
5059,551.33,4.162
5060,551.37,4.161
5061,551.40,4.161
5062,551.44,4.160
5063,551.47,4.160
5064,551.50,4.159
5065,551.53,4.159
5066,551.56,4.158
5067,551.60,4.158
5068,551.64,4.157
5069,551.67,4.157
5070,551.70,4.156
5071,551.73,4.155
5072,551.77,4.155
5073,551.80,4.154
5074,551.84,4.154
5075,551.88,4.153
5076,551.90,4.153
5077,551.93,4.152
5078,551.96,4.152
5079,552.00,4.151
5080,552.03,4.151
5081,552.07,4.150
5082,552.11,4.150
5083,552.13,4.149
5084,552.17,4.149
5085,552.20,4.148
5086,552.24,4.148
5087,552.27,4.147
5088,552.31,4.147
5089,552.34,4.146
5090,552.37,4.146
5091,552.40,4.145
5092,552.44,4.145
5093,552.47,4.144
5094,552.51,4.144
5095,552.54,4.143
5096,552.57,4.143
5097,552.60,4.142
5098,552.64,4.142
5099,552.67,4.141
5100,552.70,4.141
5101,552.74,4.141
5102,552.77,4.140
5103,552.81,4.140
5104,552.84,4.140
5105,552.87,4.139
5106,552.91,4.139
5107,552.94,4.138
5108,552.98,4.138
5109,553.00,4.137
5110,553.04,4.137
5111,553.07,4.137
5112,553.10,4.136
5113,553.13,4.136
5114,553.16,4.135
5115,553.20,4.135
5116,553.24,4.134
5117,553.27,4.134
5118,553.30,4.133
5119,553.34,4.133
5120,553.37,4.132
5121,553.40,4.131
5122,553.44,4.131
5123,553.47,4.130
5124,553.51,4.130
5125,553.54,4.129
5126,553.56,4.129
5127,553.59,4.128
5128,553.63,4.128
5129,553.67,4.127
5130,553.71,4.127
5131,553.74,4.126
5132,553.77,4.126
5133,553.79,4.125
5134,553.83,4.125
5135,553.87,4.124
5136,553.91,4.124
5137,553.94,4.123
5138,553.97,4.123
5139,553.99,4.122
5140,554.03,4.122
5141,554.07,4.121
5142,554.11,4.120
5143,554.15,4.119
5144,554.17,4.119
5145,554.20,4.118
5146,554.23,4.117
5147,554.27,4.117
5148,554.31,4.116
5149,554.34,4.116
5150,554.37,4.115
5151,554.40,4.114
5152,554.43,4.114
5153,554.47,4.113
5154,554.51,4.113
5155,554.54,4.112
5156,554.58,4.112
5157,554.61,4.111
5158,554.64,4.111
5159,554.67,4.110
5160,554.71,4.110
5161,554.74,4.109
5162,554.77,4.109
5163,554.80,4.108
5164,554.83,4.108
5165,554.87,4.107
5166,554.91,4.106
5167,554.94,4.106
5168,554.97,4.105
5169,555.00,4.105
5170,555.04,4.104
5171,555.07,4.104
5172,555.10,4.103
5173,555.14,4.103
5174,555.17,4.102
5175,555.20,4.102
5176,555.23,4.102
5177,555.26,4.101
5178,555.31,4.101
5179,555.35,4.100
5180,555.38,4.100
5181,555.41,4.100
5182,555.43,4.099
5183,555.47,4.099
5184,555.50,4.098
5185,555.54,4.098
5186,555.58,4.097
5187,555.61,4.097
5188,555.64,4.096
5189,555.67,4.095
5190,555.71,4.094
5191,555.74,4.094
5192,555.77,4.093
5193,555.80,4.092
5194,555.84,4.092
5195,555.87,4.091
5196,555.91,4.091
5197,555.94,4.090
5198,555.97,4.089
5199,556.01,4.089
5200,556.04,4.088
5201,556.07,4.088
5202,556.11,4.087
5203,556.14,4.087
5204,556.17,4.086
5205,556.21,4.086
5206,556.24,4.085
5207,556.28,4.084
5208,556.31,4.084
5209,556.34,4.083
5210,556.37,4.083
5211,556.41,4.082
5212,556.44,4.082
5213,556.47,4.081
5214,556.51,4.081
5215,556.53,4.080
5216,556.57,4.080
5217,556.61,4.079
