Time (s),Temperature (K),Weight (mg)
6440,918.99,0.809
6441,919.07,0.809
6442,919.15,0.809
6443,919.24,0.809
6444,919.32,0.809
6445,919.41,0.809
6446,919.50,0.809
6447,919.58,0.809
6448,919.66,0.809
6449,919.74,0.809
6450,919.82,0.809
6451,919.91,0.809
6452,919.99,0.809
6453,920.07,0.809
6454,920.16,0.808
6455,920.24,0.808
6456,920.32,0.808
6457,920.41,0.808
6458,920.49,0.808
6459,920.57,0.808
6460,920.66,0.808
6461,920.74,0.808
6462,920.83,0.808
6463,920.91,0.808
6464,920.99,0.808
6465,921.08,0.808
6466,921.16,0.808
6467,921.24,0.808
6468,921.33,0.808
6469,921.41,0.808
6470,921.49,0.808
6471,921.58,0.808
6472,921.66,0.807
6473,921.74,0.807
6474,921.82,0.807
6475,921.90,0.807
6476,921.99,0.807
6477,922.08,0.807
6478,922.16,0.807
6479,922.25,0.807
6480,922.33,0.807
6481,922.41,0.807
6482,922.48,0.807
6483,922.57,0.807
6484,922.66,0.807
6485,922.74,0.807
6486,922.82,0.807
6487,922.91,0.807
6488,922.99,0.807
6489,923.07,0.807
6490,923.15,0.807
6491,923.24,0.806
6492,923.33,0.806
6493,923.41,0.806
6494,923.49,0.806
6495,923.58,0.806
6496,923.66,0.806
6497,923.74,0.806
6498,923.82,0.806
6499,923.91,0.806
6500,923.99,0.806
6501,924.07,0.806
6502,924.16,0.806
6503,924.24,0.806
6504,924.32,0.806
6505,924.41,0.806
6506,924.49,0.806
6507,924.57,0.806
6508,924.66,0.806
6509,924.74,0.806
6510,924.83,0.806
6511,924.91,0.805
6512,924.99,0.805
6513,925.07,0.805
6514,925.16,0.805
6515,925.24,0.805
6516,925.32,0.805
6517,925.40,0.805
6518,925.49,0.805
6519,925.57,0.805
6520,925.65,0.805
6521,925.74,0.805
6522,925.82,0.805
6523,925.90,0.805
6524,925.99,0.805
6525,926.07,0.805
6526,926.16,0.805
6527,926.24,0.804
6528,926.32,0.804
6529,926.41,0.804
6530,926.50,0.804
6531,926.58,0.804
6532,926.65,0.804
6533,926.74,0.804
6534,926.83,0.804
6535,926.91,0.804
6536,926.99,0.804
6537,927.07,0.804
6538,927.16,0.804
6539,927.24,0.804
6540,927.32,0.804
6541,927.41,0.804
6542,927.50,0.804
6543,927.57,0.804
6544,927.65,0.804
6545,927.74,0.803
6546,927.83,0.803
6547,927.91,0.803
6548,927.99,0.803
6549,928.08,0.803
6550,928.16,0.803
6551,928.25,0.803
6552,928.33,0.803
6553,928.41,0.803
6554,928.49,0.803
6555,928.57,0.803
6556,928.65,0.803
6557,928.74,0.803
6558,928.82,0.803
6559,928.91,0.803
6560,928.99,0.803
6561,929.07,0.803
6562,929.16,0.803
6563,929.24,0.803
6564,929.32,0.803
6565,929.41,0.803
6566,929.49,0.802
6567,929.58,0.802
6568,929.66,0.802
6569,929.74,0.802
6570,929.83,0.802
6571,929.91,0.802
6572,929.99,0.802
6573,930.07,0.802
6574,930.16,0.802
6575,930.24,0.802
6576,930.33,0.802
6577,930.41,0.802
6578,930.49,0.802
6579,930.58,0.802
6580,930.66,0.802
6581,930.74,0.802
6582,930.82,0.802
6583,930.91,0.802
6584,930.99,0.801
6585,931.08,0.801
6586,931.16,0.801
6587,931.24,0.801
6588,931.32,0.801
6589,931.41,0.801
6590,931.49,0.801
6591,931.57,0.801
6592,931.66,0.801
6593,931.74,0.801
6594,931.83,0.801
6595,931.91,0.801
6596,931.99,0.801
6597,932.08,0.801
6598,932.15,0.801
6599,932.24,0.801
6600,932.32,0.801
6601,932.41,0.801
6602,932.49,0.800
6603,932.57,0.800
6604,932.66,0.800
6605,932.74,0.800
6606,932.82,0.800
6607,932.91,0.800
6608,932.99,0.800
6609,933.07,0.800
6610,933.15,0.800
6611,933.25,0.800
6612,933.33,0.800
6613,933.41,0.800
6614,933.49,0.800
6615,933.58,0.800
6616,933.66,0.800
6617,933.74,0.800
6618,933.83,0.800
6619,933.91,0.800
6620,934.00,0.800
6621,934.07,0.800
6622,934.16,0.799
6623,934.24,0.799
6624,934.32,0.799
6625,934.41,0.799
6626,934.49,0.799
6627,934.57,0.799
6628,934.66,0.799
6629,934.74,0.799
6630,934.83,0.799
6631,934.90,0.799
6632,935.00,0.799
6633,935.08,0.799
6634,935.16,0.799
6635,935.24,0.799
6636,935.33,0.799
6637,935.41,0.799
6638,935.49,0.799
6639,935.58,0.799
6640,935.66,0.798
6641,935.74,0.798
6642,935.83,0.798
6643,935.91,0.798
6644,935.99,0.798
6645,936.08,0.798
6646,936.16,0.798
6647,936.24,0.798
6648,936.33,0.798
6649,936.41,0.798
6650,936.49,0.798
6651,936.58,0.798
6652,936.66,0.798
6653,936.74,0.798
6654,936.82,0.798
6655,936.91,0.798
6656,937.00,0.798
6657,937.08,0.798
6658,937.16,0.798
6659,937.24,0.798
6660,937.32,0.798
6661,937.40,0.797
6662,937.49,0.797
6663,937.58,0.797
6664,937.66,0.797
6665,937.74,0.797
6666,937.82,0.797
6667,937.91,0.797
6668,937.99,0.797
6669,938.07,0.797
6670,938.15,0.797
6671,938.24,0.797
6672,938.33,0.797
6673,938.40,0.797
6674,938.50,0.797
6675,938.57,0.797
6676,938.66,0.797
6677,938.74,0.797
6678,938.82,0.797
6679,938.91,0.797
6680,938.99,0.797
6681,939.07,0.796
6682,939.16,0.796
6683,939.24,0.796
6684,939.32,0.796
6685,939.41,0.796
6686,939.50,0.796
6687,939.58,0.796
6688,939.66,0.796
6689,939.74,0.796
6690,939.83,0.796
6691,939.90,0.796
6692,939.99,0.796
6693,940.07,0.796
6694,940.16,0.796
6695,940.24,0.796
6696,940.33,0.796
6697,940.41,0.796
6698,940.49,0.796
6699,940.57,0.795
6700,940.65,0.795
6701,940.74,0.795
6702,940.82,0.795
6703,940.91,0.795
6704,940.99,0.795
6705,941.07,0.795
6706,941.16,0.795
6707,941.24,0.795
6708,941.32,0.795
6709,941.41,0.795
6710,941.50,0.795
6711,941.57,0.795
6712,941.66,0.795
6713,941.74,0.795
6714,941.83,0.795
6715,941.91,0.795
6716,941.99,0.795
6717,942.08,0.795
6718,942.16,0.794
6719,942.24,0.794
6720,942.33,0.794
6721,942.40,0.794
6722,942.49,0.794
6723,942.57,0.794
6724,942.66,0.794
6725,942.75,0.794
6726,942.83,0.794
6727,942.91,0.794
6728,942.99,0.794
6729,943.08,0.794
6730,943.16,0.794
6731,943.24,0.794
6732,943.33,0.794
6733,943.41,0.794
6734,943.49,0.794
6735,943.57,0.794
6736,943.66,0.794
6737,943.74,0.794
6738,943.82,0.794
6739,943.91,0.793
6740,943.99,0.793
6741,944.07,0.793
6742,944.16,0.793
6743,944.24,0.793
6744,944.32,0.793
6745,944.41,0.793
6746,944.50,0.793
6747,944.57,0.793
6748,944.66,0.793
6749,944.75,0.793
6750,944.83,0.793
6751,944.91,0.793
6752,944.99,0.793
6753,945.08,0.793
6754,945.16,0.793
6755,945.24,0.793
6756,945.33,0.793
6757,945.41,0.793
6758,945.49,0.793
6759,945.58,0.792
6760,945.66,0.792
6761,945.74,0.792
6762,945.83,0.792
6763,945.91,0.792
6764,946.00,0.792
6765,946.08,0.792
6766,946.16,0.792
6767,946.24,0.792
6768,946.32,0.792
6769,946.40,0.792
6770,946.49,0.792
6771,946.57,0.792
6772,946.65,0.792
6773,946.74,0.792
6774,946.82,0.792
6775,946.91,0.792
6776,946.99,0.792
6777,947.07,0.792
6778,947.16,0.792
6779,947.24,0.792
6780,947.32,0.791
6781,947.40,0.791
6782,947.49,0.791
6783,947.58,0.791
6784,947.65,0.791
6785,947.74,0.791
6786,947.83,0.791
6787,947.91,0.791
6788,947.99,0.791
6789,948.08,0.791
6790,948.16,0.791
6791,948.24,0.791
6792,948.33,0.791
6793,948.41,0.791
6794,948.49,0.791
6795,948.57,0.791
6796,948.66,0.791
6797,948.74,0.791
6798,948.82,0.791
6799,948.91,0.791
6800,948.99,0.791
6801,949.07,0.791
6802,949.16,0.790
6803,949.24,0.790
6804,949.32,0.790
6805,949.41,0.790
6806,949.50,0.790
6807,949.58,0.790
6808,949.65,0.790
6809,949.74,0.790
6810,949.83,0.790
6811,949.91,0.790
6812,949.99,0.790
6813,950.08,0.790
6814,950.15,0.790
6815,950.24,0.790
6816,950.33,0.790
6817,950.41,0.790
6818,950.49,0.790
6819,950.58,0.790
6820,950.66,0.790
6821,950.74,0.790
6822,950.83,0.789
6823,950.91,0.789
6824,950.99,0.789
6825,951.08,0.789
6826,951.16,0.789
6827,951.24,0.789
6828,951.33,0.789
6829,951.41,0.789
6830,951.49,0.789
6831,951.58,0.789
6832,951.66,0.789
6833,951.75,0.789
6834,951.83,0.789
6835,951.91,0.789
6836,951.99,0.789
6837,952.07,0.789
6838,952.15,0.789
6839,952.24,0.789
6840,952.33,0.789
6841,952.40,0.789
6842,952.49,0.789
6843,952.57,0.789
6844,952.65,0.788
6845,952.74,0.788
6846,952.83,0.788
6847,952.91,0.788
6848,952.99,0.788
6849,953.08,0.788
6850,953.16,0.788
6851,953.24,0.788
6852,953.33,0.788
6853,953.41,0.788
6854,953.49,0.788
6855,953.58,0.788
6856,953.66,0.788
6857,953.74,0.788
6858,953.82,0.788
6859,953.91,0.788
6860,953.99,0.788
6861,954.08,0.788
6862,954.16,0.788
6863,954.25,0.787
6864,954.33,0.787
6865,954.41,0.787
6866,954.49,0.787
6867,954.57,0.787
6868,954.65,0.787
6869,954.74,0.787
6870,954.83,0.787
6871,954.91,0.787
6872,954.99,0.787
6873,955.08,0.787
6874,955.16,0.787
6875,955.24,0.787
6876,955.33,0.787
6877,955.41,0.787
6878,955.49,0.787
6879,955.58,0.787
6880,955.66,0.787
6881,955.74,0.787
6882,955.83,0.787
6883,955.91,0.786
6884,955.99,0.786
6885,956.08,0.786
6886,956.16,0.786
6887,956.24,0.786
6888,956.33,0.786
6889,956.41,0.786
6890,956.49,0.786
6891,956.58,0.786
6892,956.66,0.786
6893,956.74,0.786
6894,956.82,0.786
6895,956.91,0.786
6896,956.99,0.786
6897,957.08,0.786
6898,957.16,0.786
6899,957.24,0.786
6900,957.32,0.786
6901,957.40,0.786
6902,957.49,0.786
6903,957.57,0.786
6904,957.66,0.786
6905,957.74,0.786
6906,957.83,0.786
6907,957.91,0.785
6908,957.99,0.785
6909,958.07,0.785
6910,958.16,0.785
6911,958.24,0.785
6912,958.33,0.785
6913,958.41,0.785
6914,958.49,0.785
6915,958.58,0.785
6916,958.66,0.785
6917,958.74,0.785
6918,958.82,0.785
6919,958.92,0.785
6920,958.99,0.785
6921,959.07,0.785
6922,959.16,0.785
6923,959.24,0.785
6924,959.33,0.785
6925,959.41,0.785
6926,959.49,0.785
6927,959.58,0.785
6928,959.66,0.785
6929,959.74,0.784
6930,959.83,0.784
6931,959.91,0.784
6932,959.99,0.784
6933,960.08,0.784
6934,960.16,0.784
6935,960.24,0.784
6936,960.32,0.784
6937,960.40,0.784
6938,960.49,0.784
6939,960.57,0.784
6940,960.65,0.784
6941,960.74,0.784
6942,960.82,0.784
6943,960.91,0.784
6944,960.99,0.784
6945,961.07,0.784
6946,961.16,0.784
6947,961.24,0.784
6948,961.33,0.784
6949,961.41,0.784
6950,961.49,0.783
6951,961.58,0.783
6952,961.66,0.783
6953,961.74,0.783
6954,961.83,0.783
6955,961.91,0.783
6956,961.99,0.783
6957,962.07,0.783
6958,962.16,0.783
6959,962.25,0.783
6960,962.33,0.783
6961,962.41,0.783
6962,962.50,0.783
6963,962.58,0.783
6964,962.66,0.783
6965,962.74,0.783
6966,962.82,0.783
6967,962.90,0.783
6968,962.99,0.783
6969,963.07,0.783
6970,963.16,0.783
6971,963.24,0.783
6972,963.32,0.783
6973,963.41,0.783
6974,963.49,0.783
6975,963.58,0.782
6976,963.66,0.782
6977,963.74,0.782
6978,963.82,0.782
6979,963.91,0.782
6980,963.99,0.782
6981,964.08,0.782
6982,964.16,0.782
6983,964.24,0.782
6984,964.33,0.782
6985,964.41,0.782
6986,964.49,0.782
6987,964.58,0.782
6988,964.66,0.782
6989,964.74,0.782
6990,964.83,0.782
6991,964.91,0.782
6992,964.99,0.782
6993,965.07,0.782
6994,965.16,0.782
6995,965.25,0.782
6996,965.33,0.782
6997,965.41,0.781
6998,965.49,0.781
6999,965.58,0.781
7000,965.66,0.781
7001,965.75,0.781
7002,965.83,0.781
7003,965.91,0.781
7004,965.98,0.781
7005,966.08,0.781
7006,966.16,0.781
7007,966.24,0.781
7008,966.32,0.781
7009,966.41,0.781
7010,966.49,0.781
7011,966.57,0.781
7012,966.66,0.781
7013,966.74,0.781
7014,966.82,0.781
7015,966.91,0.781
7016,967.00,0.781
7017,967.07,0.781
7018,967.16,0.781
7019,967.25,0.781
7020,967.33,0.781
7021,967.41,0.781
7022,967.49,0.781
7023,967.58,0.780
7024,967.66,0.780
7025,967.74,0.780
7026,967.82,0.780
7027,967.91,0.780
7028,968.00,0.780
7029,968.07,0.780
7030,968.15,0.780
7031,968.24,0.780
7032,968.33,0.780
7033,968.41,0.780
7034,968.49,0.780
7035,968.57,0.780
7036,968.66,0.780
7037,968.74,0.780
7038,968.83,0.780
7039,968.91,0.780
7040,968.99,0.780
7041,969.07,0.780
7042,969.16,0.780
7043,969.24,0.779
7044,969.33,0.779
7045,969.41,0.779
7046,969.49,0.779
7047,969.58,0.779
7048,969.66,0.779
7049,969.74,0.779
7050,969.83,0.779
7051,969.91,0.779
7052,969.99,0.779
7053,970.08,0.779
7054,970.16,0.779
7055,970.24,0.779
7056,970.33,0.779
7057,970.41,0.779
7058,970.49,0.779
7059,970.57,0.779
7060,970.65,0.779
7061,970.74,0.779
7062,970.83,0.779
7063,970.91,0.779
7064,971.00,0.779
7065,971.07,0.779
7066,971.15,0.779
7067,971.24,0.779
7068,971.33,0.779
7069,971.41,0.778
7070,971.49,0.778
7071,971.57,0.778
7072,971.65,0.778
7073,971.74,0.778
7074,971.82,0.778
7075,971.91,0.778
7076,972.00,0.778
7077,972.08,0.778
7078,972.16,0.778
7079,972.24,0.778
7080,972.33,0.778
7081,972.41,0.778
7082,972.49,0.778
7083,972.58,0.778
7084,972.66,0.778
7085,972.75,0.778
7086,972.82,0.778
7087,972.91,0.778
7088,972.99,0.778
7089,973.08,0.778
7090,973.16,0.778
7091,973.24,0.778
7092,973.33,0.778
7093,973.41,0.777
7094,973.49,0.777
7095,973.58,0.777
7096,973.66,0.777
7097,973.75,0.777
7098,973.83,0.777
7099,973.91,0.777
7100,973.99,0.777
7101,974.07,0.777
7102,974.16,0.777
7103,974.24,0.777
7104,974.32,0.777
7105,974.41,0.777
7106,974.49,0.777
7107,974.57,0.777
7108,974.66,0.777
7109,974.74,0.777
7110,974.82,0.777
7111,974.91,0.777
7112,974.99,0.777
7113,975.07,0.777
7114,975.16,0.777
7115,975.24,0.777
7116,975.32,0.777
7117,975.41,0.777
7118,975.50,0.777
7119,975.57,0.776
7120,975.66,0.776
7121,975.74,0.776
7122,975.83,0.776
7123,975.91,0.776
7124,975.99,0.776
7125,976.07,0.776
7126,976.16,0.776
7127,976.24,0.776
7128,976.33,0.776
7129,976.41,0.776
7130,976.49,0.776
7131,976.57,0.776
7132,976.65,0.776
7133,976.74,0.776
7134,976.83,0.776
7135,976.91,0.776
7136,976.99,0.776
7137,977.07,0.776
7138,977.16,0.776
7139,977.24,0.776
7140,977.32,0.776
7141,977.41,0.776
7142,977.49,0.776
7143,977.57,0.776
7144,977.67,0.776
7145,977.74,0.776
7146,977.82,0.775
7147,977.91,0.775
7148,977.99,0.775
7149,978.07,0.775
7150,978.16,0.775
7151,978.25,0.775
7152,978.32,0.775
7153,978.40,0.775
7154,978.50,0.775
7155,978.58,0.775
7156,978.66,0.775
7157,978.74,0.775
7158,978.83,0.775
7159,978.91,0.775
7160,978.99,0.775
7161,979.08,0.775
7162,979.16,0.775
7163,979.25,0.775
7164,979.33,0.775
7165,979.41,0.775
7166,979.49,0.775
7167,979.57,0.775
7168,979.66,0.775
7169,979.75,0.775
7170,979.83,0.775
7171,979.91,0.774
7172,979.99,0.774
7173,980.08,0.774
7174,980.16,0.774
7175,980.24,0.774
7176,980.33,0.774
7177,980.41,0.774
7178,980.49,0.774
7179,980.58,0.774
7180,980.66,0.774
7181,980.74,0.774
7182,980.83,0.774
7183,980.91,0.774
7184,980.99,0.774
7185,981.08,0.774
7186,981.15,0.774
7187,981.24,0.774
7188,981.33,0.774
7189,981.41,0.774
7190,981.50,0.774
7191,981.58,0.774
7192,981.66,0.774
7193,981.75,0.774
7194,981.83,0.774
7195,981.91,0.773
7196,981.99,0.773
7197,982.07,0.773
7198,982.15,0.773
7199,982.24,0.773
7200,982.33,0.773
7201,982.41,0.773
7202,982.49,0.773
7203,982.58,0.773
7204,982.66,0.773
7205,982.74,0.773
7206,982.82,0.773
7207,982.91,0.773
7208,982.99,0.773
7209,983.07,0.773
7210,983.16,0.773
7211,983.24,0.773
7212,983.32,0.773
7213,983.41,0.773
7214,983.49,0.773
7215,983.57,0.773
7216,983.65,0.773
7217,983.74,0.773
7218,983.83,0.773
7219,983.91,0.773
7220,983.99,0.773
7221,984.08,0.772
7222,984.16,0.772
7223,984.24,0.772
7224,984.33,0.772
7225,984.41,0.772
7226,984.49,0.772
7227,984.58,0.772
7228,984.66,0.772
7229,984.74,0.772
7230,984.82,0.772
7231,984.91,0.772
7232,984.99,0.772
7233,985.07,0.772
7234,985.16,0.772
7235,985.24,0.772
7236,985.32,0.772
7237,985.41,0.772
7238,985.50,0.772
7239,985.58,0.772
7240,985.66,0.772
7241,985.74,0.772
7242,985.83,0.772
7243,985.91,0.772
7244,985.99,0.772
7245,986.07,0.772
7246,986.16,0.772
7247,986.24,0.772
7248,986.33,0.772
7249,986.41,0.772
7250,986.49,0.771
7251,986.58,0.771
7252,986.66,0.771
7253,986.74,0.771
7254,986.82,0.771
7255,986.91,0.771
7256,986.99,0.771
7257,987.07,0.771
7258,987.16,0.771
7259,987.24,0.771
7260,987.32,0.771
7261,987.41,0.771
7262,987.49,0.771
7263,987.57,0.771
7264,987.66,0.771
7265,987.74,0.771
7266,987.83,0.771
7267,987.91,0.771
7268,988.00,0.771
7269,988.08,0.771
7270,988.16,0.771
7271,988.24,0.771
7272,988.33,0.771
7273,988.41,0.770
7274,988.49,0.770
7275,988.58,0.770
7276,988.65,0.770
7277,988.74,0.770
7278,988.83,0.770
7279,988.91,0.770
7280,988.99,0.770
7281,989.08,0.770
7282,989.16,0.770
7283,989.24,0.770
7284,989.32,0.770
7285,989.41,0.770
7286,989.50,0.770
7287,989.58,0.770
7288,989.66,0.770
7289,989.74,0.770
7290,989.82,0.770
7291,989.91,0.770
7292,989.99,0.770
7293,990.07,0.770
7294,990.16,0.769
7295,990.24,0.769
7296,990.33,0.769
7297,990.40,0.769
7298,990.49,0.769
7299,990.58,0.769
7300,990.65,0.769
7301,990.74,0.769
7302,990.83,0.769
7303,990.91,0.769
7304,991.00,0.769
7305,991.08,0.769
7306,991.16,0.769
7307,991.24,0.769
7308,991.33,0.769
7309,991.41,0.769
7310,991.49,0.769
7311,991.58,0.769
7312,991.66,0.769
7313,991.74,0.769
7314,991.83,0.769
7315,991.91,0.769
7316,992.00,0.769
7317,992.08,0.768
7318,992.16,0.768
7319,992.25,0.768
7320,992.33,0.768
7321,992.41,0.768
7322,992.49,0.768
7323,992.57,0.768
7324,992.66,0.768
7325,992.74,0.768
7326,992.83,0.768
7327,992.91,0.768
7328,992.99,0.768
7329,993.08,0.768
7330,993.16,0.768
7331,993.24,0.768
7332,993.32,0.768
7333,993.41,0.768
7334,993.49,0.768
7335,993.58,0.768
7336,993.66,0.768
7337,993.73,0.768
7338,993.82,0.768
7339,993.91,0.768
7340,993.99,0.768
7341,994.07,0.768
7342,994.16,0.768
7343,994.24,0.767
7344,994.33,0.767
7345,994.41,0.767
7346,994.49,0.767
7347,994.58,0.767
7348,994.67,0.767
7349,994.74,0.767
7350,994.82,0.767
7351,994.91,0.767
7352,994.99,0.767
7353,995.07,0.767
7354,995.15,0.767
7355,995.24,0.767
7356,995.33,0.767
7357,995.41,0.767
7358,995.49,0.767
7359,995.58,0.767
7360,995.66,0.767
7361,995.74,0.767
7362,995.83,0.767
7363,995.91,0.767
7364,995.99,0.767
7365,996.07,0.767
7366,996.16,0.767
7367,996.25,0.766
7368,996.32,0.766
7369,996.41,0.766
7370,996.49,0.766
7371,996.58,0.766
7372,996.66,0.766
7373,996.75,0.766
7374,996.82,0.766
7375,996.91,0.766
7376,997.00,0.766
7377,997.08,0.766
7378,997.15,0.766
7379,997.24,0.766
7380,997.32,0.766
7381,997.41,0.766
7382,997.49,0.766
7383,997.58,0.766
7384,997.66,0.766
7385,997.74,0.766
7386,997.82,0.766
7387,997.91,0.766
7388,997.99,0.766
7389,998.07,0.766
7390,998.16,0.766
7391,998.24,0.766
7392,998.32,0.765
7393,998.41,0.765
7394,998.49,0.765
7395,998.57,0.765
7396,998.66,0.765
7397,998.74,0.765
7398,998.82,0.765
7399,998.91,0.765
7400,999.00,0.765
7401,999.08,0.765
7402,999.16,0.765
7403,999.25,0.765
7404,999.33,0.765
7405,999.41,0.765
7406,999.50,0.765
7407,999.58,0.765
7408,999.66,0.765
7409,999.75,0.765
7410,999.83,0.765
7411,999.91,0.765
7412,1000.00,0.765
7413,1000.08,0.765
7414,1000.16,0.765
7415,1000.24,0.765
7416,1000.32,0.765
7417,1000.40,0.765
7418,1000.49,0.765
7419,1000.57,0.765
7420,1000.66,0.765
7421,1000.74,0.765
7422,1000.82,0.765
7423,1000.91,0.764
7424,1000.99,0.764
7425,1001.07,0.764
7426,1001.16,0.764
7427,1001.25,0.764
7428,1001.32,0.764
7429,1001.41,0.764
7430,1001.50,0.764
7431,1001.57,0.764
7432,1001.66,0.764
7433,1001.74,0.764
7434,1001.83,0.764
7435,1001.91,0.764
7436,1001.99,0.764
7437,1002.08,0.764
7438,1002.16,0.764
7439,1002.24,0.764
7440,1002.33,0.764
7441,1002.41,0.764
7442,1002.50,0.764
7443,1002.58,0.764
7444,1002.66,0.764
7445,1002.75,0.764
7446,1002.83,0.764
7447,1002.90,0.764
7448,1002.99,0.764
7449,1003.07,0.764
7450,1003.16,0.764
7451,1003.25,0.764
7452,1003.33,0.764
7453,1003.40,0.764
7454,1003.49,0.764
7455,1003.57,0.764
7456,1003.66,0.763
7457,1003.75,0.763
7458,1003.82,0.763
7459,1003.91,0.763
7460,1003.99,0.763
7461,1004.07,0.763
7462,1004.16,0.763
7463,1004.24,0.763
7464,1004.33,0.763
7465,1004.41,0.763
7466,1004.49,0.763
7467,1004.57,0.763
7468,1004.66,0.763
7469,1004.75,0.763
7470,1004.83,0.763
7471,1004.91,0.763
7472,1004.99,0.763
7473,1005.07,0.763
7474,1005.16,0.763
7475,1005.25,0.763
7476,1005.33,0.763
7477,1005.41,0.763
7478,1005.49,0.763
7479,1005.57,0.763
7480,1005.66,0.763
7481,1005.74,0.763
7482,1005.82,0.763
7483,1005.91,0.763
7484,1006.00,0.762
7485,1006.08,0.762
7486,1006.15,0.762
7487,1006.25,0.762
7488,1006.33,0.762
7489,1006.41,0.762
7490,1006.50,0.762
7491,1006.57,0.762
7492,1006.66,0.762
7493,1006.74,0.762
7494,1006.82,0.762
7495,1006.91,0.762
7496,1006.99,0.762
7497,1007.08,0.762
7498,1007.16,0.762
7499,1007.25,0.762
7500,1007.33,0.762
7501,1007.40,0.762
7502,1007.49,0.762
7503,1007.57,0.762
7504,1007.66,0.762
7505,1007.75,0.762
7506,1007.83,0.762
7507,1007.91,0.762
7508,1007.99,0.762
7509,1008.07,0.762
7510,1008.16,0.762
7511,1008.24,0.762
7512,1008.32,0.762
7513,1008.41,0.762
7514,1008.49,0.761
7515,1008.58,0.761
7516,1008.66,0.761
7517,1008.74,0.761
7518,1008.83,0.761
7519,1008.91,0.761
7520,1008.99,0.761
7521,1009.08,0.761
7522,1009.16,0.761
7523,1009.24,0.761
7524,1009.33,0.761
7525,1009.41,0.761
7526,1009.49,0.761
7527,1009.58,0.761
7528,1009.66,0.761
7529,1009.74,0.761
7530,1009.83,0.761
7531,1009.91,0.761
7532,1009.99,0.761
7533,1010.07,0.761
7534,1010.16,0.761
7535,1010.24,0.761
7536,1010.33,0.761
7537,1010.41,0.761
7538,1010.49,0.761
7539,1010.57,0.761
7540,1010.66,0.761
7541,1010.74,0.761
7542,1010.82,0.761
7543,1010.91,0.761
7544,1010.99,0.760
7545,1011.07,0.760
7546,1011.16,0.760
7547,1011.24,0.760
7548,1011.32,0.760
7549,1011.41,0.760
7550,1011.49,0.760
7551,1011.57,0.760
7552,1011.66,0.760
7553,1011.75,0.760
7554,1011.82,0.760
7555,1011.91,0.760
7556,1012.00,0.760
7557,1012.08,0.760
7558,1012.16,0.760
7559,1012.24,0.760
7560,1012.33,0.760
7561,1012.41,0.760
7562,1012.49,0.760
7563,1012.58,0.760
7564,1012.66,0.760
7565,1012.75,0.760
7566,1012.83,0.760
7567,1012.91,0.760
7568,1012.99,0.760
7569,1013.08,0.760
7570,1013.16,0.760
7571,1013.24,0.760
7572,1013.32,0.759
7573,1013.40,0.759
7574,1013.50,0.759
7575,1013.58,0.759
7576,1013.65,0.759
7577,1013.74,0.759
7578,1013.83,0.759
7579,1013.90,0.759
7580,1013.99,0.759
7581,1014.08,0.759
7582,1014.16,0.759
7583,1014.24,0.759
7584,1014.32,0.759
7585,1014.41,0.759
7586,1014.50,0.759
7587,1014.57,0.759
7588,1014.66,0.759
7589,1014.74,0.759
7590,1014.83,0.759
7591,1014.91,0.759
7592,1014.99,0.759
7593,1015.07,0.759
7594,1015.15,0.759
7595,1015.24,0.759
7596,1015.32,0.759
7597,1015.40,0.759
7598,1015.49,0.758
7599,1015.58,0.758
7600,1015.66,0.758
7601,1015.74,0.758
7602,1015.83,0.758
7603,1015.91,0.758
7604,1015.99,0.758
7605,1016.08,0.758
7606,1016.16,0.758
7607,1016.24,0.758
7608,1016.33,0.758
7609,1016.41,0.758
7610,1016.49,0.758
7611,1016.57,0.758
7612,1016.66,0.758
7613,1016.74,0.758
7614,1016.82,0.758
7615,1016.91,0.758
7616,1016.99,0.758
7617,1017.08,0.758
7618,1017.16,0.758
7619,1017.24,0.758
7620,1017.33,0.758
7621,1017.41,0.758
7622,1017.50,0.758
7623,1017.58,0.758
7624,1017.65,0.758
7625,1017.74,0.758
7626,1017.83,0.758
7627,1017.91,0.758
7628,1017.99,0.758
7629,1018.07,0.757
7630,1018.16,0.757
7631,1018.24,0.757
7632,1018.32,0.757
7633,1018.41,0.757
7634,1018.49,0.757
7635,1018.58,0.757
7636,1018.66,0.757
7637,1018.75,0.757
7638,1018.83,0.757
7639,1018.91,0.757
7640,1018.99,0.757
7641,1019.08,0.757
7642,1019.16,0.757
7643,1019.24,0.757
7644,1019.33,0.757
7645,1019.41,0.757
7646,1019.49,0.757
7647,1019.58,0.757
7648,1019.66,0.757
7649,1019.75,0.757
7650,1019.82,0.757
7651,1019.91,0.757
7652,1019.99,0.757
7653,1020.07,0.757
7654,1020.15,0.757
7655,1020.24,0.757
7656,1020.32,0.757
7657,1020.41,0.757
7658,1020.49,0.756
7659,1020.57,0.756
7660,1020.66,0.756
7661,1020.74,0.756
7662,1020.82,0.756
7663,1020.91,0.756
7664,1020.99,0.756
7665,1021.07,0.756
7666,1021.16,0.756
7667,1021.24,0.756
7668,1021.32,0.756
7669,1021.41,0.756
7670,1021.49,0.756
7671,1021.58,0.756
7672,1021.66,0.756
7673,1021.74,0.756
7674,1021.83,0.756
7675,1021.91,0.756
7676,1021.99,0.756
7677,1022.08,0.756
7678,1022.16,0.756
7679,1022.24,0.756
7680,1022.32,0.756
7681,1022.41,0.756
7682,1022.49,0.756
7683,1022.57,0.756
7684,1022.65,0.756
7685,1022.74,0.756
