Time (s),Temperature (K),Weight (mg)
1360,495.29,4.476
1361,495.37,4.476
1362,495.46,4.475
1363,495.54,4.475
1364,495.63,4.475
1365,495.71,4.474
1366,495.79,4.474
1367,495.88,4.474
1368,495.96,4.473
1369,496.04,4.473
1370,496.13,4.473
1371,496.21,4.472
1372,496.30,4.472
1373,496.38,4.472
1374,496.46,4.471
1375,496.55,4.471
1376,496.63,4.471
1377,496.71,4.470
1378,496.79,4.470
1379,496.88,4.470
1380,496.96,4.469
1381,497.04,4.469
1382,497.13,4.469
1383,497.22,4.468
1384,497.30,4.468
1385,497.38,4.468
1386,497.46,4.467
1387,497.54,4.467
1388,497.63,4.466
1389,497.72,4.466
1390,497.80,4.466
1391,497.88,4.465
1392,497.97,4.465
1393,498.04,4.465
1394,498.13,4.464
1395,498.21,4.464
1396,498.30,4.464
1397,498.38,4.463
1398,498.46,4.463
1399,498.55,4.462
1400,498.63,4.462
1401,498.71,4.462
1402,498.80,4.461
1403,498.88,4.461
1404,498.96,4.461
1405,499.04,4.460
1406,499.13,4.460
1407,499.22,4.460
1408,499.30,4.459
1409,499.38,4.459
1410,499.47,4.458
1411,499.55,4.458
1412,499.63,4.458
1413,499.72,4.457
1414,499.80,4.457
1415,499.88,4.457
1416,499.96,4.456
1417,500.05,4.456
1418,500.14,4.455
1419,500.22,4.455
1420,500.31,4.455
1421,500.38,4.454
1422,500.47,4.454
1423,500.55,4.454
1424,500.64,4.453
1425,500.72,4.453
1426,500.80,4.452
1427,500.88,4.452
1428,500.97,4.452
1429,501.06,4.451
1430,501.14,4.451
1431,501.22,4.450
1432,501.30,4.450
1433,501.38,4.450
1434,501.47,4.449
1435,501.55,4.449
1436,501.64,4.448
1437,501.72,4.448
1438,501.81,4.448
1439,501.89,4.447
1440,501.97,4.447
1441,502.05,4.447
1442,502.14,4.446
1443,502.22,4.446
1444,502.30,4.445
1445,502.39,4.445
1446,502.48,4.445
1447,502.56,4.444
1448,502.64,4.444
1449,502.72,4.443
1450,502.81,4.443
1451,502.89,4.442
1452,502.98,4.442
1453,503.06,4.442
1454,503.14,4.441
1455,503.22,4.441
1456,503.30,4.440
1457,503.39,4.440
1458,503.48,4.440
1459,503.56,4.439
1460,503.65,4.439
1461,503.73,4.438
1462,503.81,4.438
1463,503.89,4.437
1464,503.97,4.437
1465,504.06,4.437
1466,504.15,4.436
1467,504.23,4.436
1468,504.31,4.435
1469,504.39,4.435
1470,504.48,4.434
1471,504.56,4.434
1472,504.65,4.434
1473,504.72,4.433
1474,504.81,4.433
1475,504.89,4.432
1476,504.98,4.432
1477,505.07,4.431
1478,505.15,4.431
1479,505.23,4.431
1480,505.31,4.430
1481,505.39,4.430
1482,505.47,4.429
1483,505.56,4.429
1484,505.65,4.428
1485,505.73,4.428
1486,505.81,4.427
1487,505.90,4.427
1488,505.98,4.427
1489,506.07,4.426
1490,506.15,4.426
1491,506.23,4.425
1492,506.31,4.425
1493,506.39,4.424
1494,506.48,4.424
1495,506.57,4.423
1496,506.65,4.423
1497,506.73,4.422
1498,506.82,4.422
1499,506.90,4.422
1500,506.98,4.421
1501,507.06,4.421
1502,507.14,4.420
1503,507.23,4.420
1504,507.32,4.419
1505,507.40,4.419
1506,507.48,4.418
1507,507.57,4.418
1508,507.65,4.417
1509,507.74,4.417
1510,507.82,4.416
1511,507.90,4.416
1512,507.98,4.416
1513,508.06,4.415
1514,508.15,4.415
1515,508.24,4.414
1516,508.32,4.414
1517,508.41,4.413
1518,508.49,4.413
1519,508.57,4.412
1520,508.65,4.412
1521,508.73,4.411
1522,508.82,4.411
1523,508.90,4.410
1524,508.98,4.410
1525,509.07,4.409
1526,509.15,4.409
1527,509.24,4.408
1528,509.32,4.408
1529,509.41,4.407
1530,509.49,4.407
1531,509.57,4.406
1532,509.65,4.406
1533,509.73,4.405
1534,509.82,4.405
1535,509.91,4.404
1536,509.99,4.404
1537,510.07,4.403
1538,510.16,4.403
1539,510.24,4.402
1540,510.32,4.402
1541,510.41,4.401
1542,510.49,4.400
1543,510.57,4.400
1544,510.66,4.399
1545,510.74,4.399
1546,510.82,4.398
1547,510.90,4.398
1548,510.99,4.397
1549,511.07,4.397
1550,511.15,4.396
1551,511.24,4.396
1552,511.33,4.395
1553,511.41,4.395
1554,511.49,4.394
1555,511.57,4.394
1556,511.66,4.393
1557,511.74,4.393
1558,511.82,4.392
1559,511.91,4.392
1560,511.99,4.391
1561,512.08,4.391
1562,512.16,4.390
1563,512.24,4.389
1564,512.32,4.389
1565,512.41,4.388
1566,512.49,4.388
1567,512.58,4.387
1568,512.66,4.387
1569,512.74,4.386
1570,512.83,4.386
1571,512.91,4.385
1572,512.99,4.385
1573,513.08,4.384
1574,513.16,4.383
1575,513.24,4.383
1576,513.32,4.382
1577,513.41,4.382
1578,513.50,4.381
1579,513.58,4.381
1580,513.67,4.380
1581,513.75,4.380
1582,513.82,4.379
1583,513.91,4.378
1584,513.99,4.378
1585,514.08,4.377
1586,514.17,4.377
1587,514.25,4.376
1588,514.32,4.375
1589,514.41,4.375
1590,514.49,4.374
1591,514.58,4.374
1592,514.67,4.373
1593,514.75,4.373
1594,514.83,4.372
1595,514.91,4.371
1596,515.00,4.371
1597,515.08,4.370
1598,515.17,4.370
1599,515.25,4.369
1600,515.33,4.369
1601,515.41,4.368
1602,515.50,4.367
1603,515.59,4.367
1604,515.67,4.366
1605,515.75,4.366
1606,515.83,4.365
1607,515.92,4.364
1608,516.00,4.364
1609,516.08,4.363
1610,516.16,4.363
1611,516.25,4.362
1612,516.33,4.361
1613,516.41,4.361
1614,516.50,4.360
1615,516.59,4.360
1616,516.67,4.359
1617,516.75,4.358
1618,516.83,4.358
1619,516.92,4.357
1620,517.01,4.357
1621,517.09,4.356
1622,517.17,4.355
1623,517.25,4.355
1624,517.33,4.354
1625,517.42,4.353
1626,517.50,4.353
1627,517.58,4.352
1628,517.67,4.351
1629,517.75,4.351
1630,517.84,4.350
1631,517.92,4.350
1632,518.00,4.349
1633,518.09,4.348
1634,518.16,4.348
1635,518.25,4.347
1636,518.34,4.346
1637,518.42,4.346
1638,518.51,4.345
1639,518.59,4.344
1640,518.67,4.344
1641,518.75,4.343
1642,518.84,4.342
1643,518.93,4.342
1644,519.01,4.341
1645,519.09,4.340
1646,519.17,4.340
1647,519.25,4.339
1648,519.33,4.339
1649,519.42,4.338
1650,519.51,4.337
1651,519.59,4.337
1652,519.67,4.336
1653,519.75,4.335
1654,519.84,4.335
1655,519.93,4.334
1656,520.01,4.333
1657,520.09,4.333
1658,520.17,4.332
1659,520.26,4.331
1660,520.34,4.331
1661,520.43,4.330
1662,520.51,4.329
1663,520.59,4.329
1664,520.67,4.328
1665,520.76,4.327
1666,520.84,4.327
1667,520.93,4.326
1668,521.01,4.325
1669,521.09,4.325
1670,521.18,4.324
1671,521.26,4.323
1672,521.34,4.323
1673,521.43,4.322
1674,521.51,4.321
1675,521.59,4.321
1676,521.68,4.320
1677,521.76,4.319
1678,521.84,4.318
1679,521.93,4.318
1680,522.01,4.317
1681,522.10,4.316
1682,522.18,4.316
1683,522.27,4.315
1684,522.34,4.314
1685,522.42,4.313
1686,522.51,4.313
1687,522.59,4.312
1688,522.68,4.311
1689,522.76,4.310
1690,522.85,4.310
1691,522.93,4.309
1692,523.01,4.308
1693,523.09,4.307
1694,523.18,4.307
1695,523.26,4.306
1696,523.35,4.305
1697,523.43,4.304
1698,523.51,4.304
1699,523.59,4.303
1700,523.68,4.302
1701,523.77,4.302
1702,523.85,4.301
1703,523.93,4.300
1704,524.01,4.299
1705,524.10,4.299
1706,524.18,4.298
1707,524.27,4.297
1708,524.35,4.296
1709,524.43,4.296
1710,524.52,4.295
1711,524.60,4.294
1712,524.68,4.293
1713,524.76,4.293
1714,524.85,4.292
1715,524.93,4.291
1716,525.02,4.290
1717,525.10,4.290
1718,525.18,4.289
1719,525.27,4.288
1720,525.35,4.287
1721,525.44,4.287
1722,525.52,4.286
1723,525.60,4.285
1724,525.68,4.284
1725,525.76,4.284
1726,525.85,4.283
1727,525.94,4.282
1728,526.02,4.281
1729,526.10,4.280
1730,526.18,4.280
1731,526.27,4.279
1732,526.36,4.278
1733,526.44,4.277
1734,526.52,4.277
1735,526.60,4.276
1736,526.69,4.275
1737,526.77,4.274
1738,526.85,4.273
1739,526.94,4.273
1740,527.02,4.272
1741,527.11,4.271
1742,527.19,4.270
1743,527.27,4.269
1744,527.35,4.269
1745,527.43,4.268
1746,527.52,4.267
1747,527.60,4.266
1748,527.69,4.266
1749,527.77,4.265
1750,527.85,4.264
1751,527.94,4.263
1752,528.02,4.262
1753,528.10,4.262
1754,528.18,4.261
1755,528.28,4.260
1756,528.36,4.259
1757,528.44,4.258
1758,528.53,4.257
1759,528.61,4.257
1760,528.69,4.256
1761,528.77,4.255
1762,528.86,4.254
1763,528.94,4.253
1764,529.03,4.253
1765,529.11,4.252
1766,529.19,4.251
1767,529.27,4.250
1768,529.36,4.249
1769,529.45,4.248
1770,529.53,4.248
1771,529.61,4.247
1772,529.69,4.246
1773,529.77,4.245
1774,529.86,4.244
1775,529.95,4.243
1776,530.03,4.243
1777,530.11,4.242
1778,530.19,4.241
1779,530.27,4.240
1780,530.36,4.239
1781,530.44,4.238
1782,530.53,4.238
1783,530.62,4.237
1784,530.69,4.236
1785,530.77,4.235
1786,530.86,4.234
1787,530.95,4.233
1788,531.03,4.232
1789,531.11,4.232
1790,531.19,4.231
1791,531.28,4.230
1792,531.36,4.229
1793,531.45,4.228
1794,531.53,4.227
1795,531.61,4.226
1796,531.70,4.225
1797,531.78,4.225
1798,531.86,4.224
1799,531.95,4.223
1800,532.03,4.222
1801,532.12,4.221
1802,532.20,4.220
1803,532.28,4.219
1804,532.37,4.218
1805,532.45,4.218
1806,532.53,4.217
1807,532.61,4.216
1808,532.69,4.215
1809,532.78,4.214
1810,532.87,4.213
1811,532.95,4.212
1812,533.03,4.212
1813,533.11,4.211
1814,533.20,4.210
1815,533.29,4.209
1816,533.37,4.208
1817,533.45,4.207
1818,533.53,4.206
1819,533.61,4.205
1820,533.70,4.204
1821,533.78,4.204
1822,533.87,4.203
1823,533.95,4.202
1824,534.04,4.201
1825,534.11,4.200
1826,534.20,4.199
1827,534.29,4.198
1828,534.37,4.197
1829,534.46,4.196
1830,534.53,4.196
1831,534.62,4.195
1832,534.70,4.194
1833,534.78,4.193
1834,534.88,4.192
1835,534.95,4.191
1836,535.03,4.190
1837,535.11,4.189
1838,535.20,4.188
1839,535.28,4.187
1840,535.37,4.186
1841,535.46,4.185
1842,535.54,4.185
1843,535.62,4.184
1844,535.70,4.183
1845,535.79,4.182
1846,535.87,4.181
1847,535.95,4.180
1848,536.04,4.179
1849,536.12,4.178
1850,536.20,4.177
1851,536.29,4.176
1852,536.37,4.175
1853,536.46,4.174
1854,536.54,4.173
1855,536.62,4.172
1856,536.71,4.171
1857,536.79,4.171
1858,536.87,4.170
1859,536.96,4.169
1860,537.04,4.168
1861,537.12,4.167
1862,537.21,4.166
1863,537.29,4.165
1864,537.37,4.164
1865,537.45,4.163
1866,537.53,4.162
1867,537.63,4.161
1868,537.71,4.160
1869,537.79,4.159
1870,537.88,4.158
1871,537.95,4.157
1872,538.04,4.156
1873,538.12,4.155
1874,538.21,4.154
1875,538.29,4.153
1876,538.37,4.152
1877,538.46,4.151
1878,538.54,4.150
1879,538.62,4.150
1880,538.71,4.149
1881,538.79,4.148
1882,538.87,4.147
1883,538.96,4.146
1884,539.04,4.145
1885,539.13,4.144
1886,539.21,4.143
1887,539.29,4.142
1888,539.38,4.141
1889,539.46,4.140
1890,539.55,4.139
1891,539.63,4.138
1892,539.71,4.137
1893,539.79,4.136
1894,539.88,4.135
1895,539.96,4.134
1896,540.05,4.133
1897,540.12,4.132
1898,540.21,4.131
1899,540.29,4.130
1900,540.38,4.129
1901,540.46,4.128
1902,540.55,4.127
1903,540.63,4.126
1904,540.71,4.125
1905,540.79,4.124
1906,540.88,4.123
1907,540.97,4.122
1908,541.05,4.121
1909,541.13,4.120
1910,541.22,4.119
1911,541.30,4.118
1912,541.39,4.117
1913,541.47,4.116
1914,541.55,4.115
1915,541.63,4.114
1916,541.71,4.113
1917,541.80,4.112
1918,541.88,4.111
1919,541.97,4.110
1920,542.05,4.108
1921,542.14,4.107
1922,542.22,4.106
1923,542.30,4.105
1924,542.38,4.104
1925,542.46,4.103
1926,542.55,4.102
1927,542.64,4.101
1928,542.72,4.100
1929,542.80,4.099
1930,542.88,4.098
1931,542.96,4.097
1932,543.05,4.096
1933,543.13,4.095
1934,543.22,4.094
1935,543.30,4.093
1936,543.38,4.092
1937,543.47,4.091
1938,543.55,4.090
1939,543.64,4.089
1940,543.72,4.088
1941,543.80,4.087
1942,543.89,4.086
1943,543.97,4.084
1944,544.05,4.083
1945,544.13,4.082
1946,544.22,4.081
1947,544.30,4.080
1948,544.38,4.079
1949,544.47,4.078
1950,544.55,4.077
1951,544.63,4.076
1952,544.72,4.075
1953,544.80,4.074
1954,544.89,4.073
1955,544.97,4.072
1956,545.05,4.070
1957,545.14,4.069
1958,545.22,4.068
1959,545.30,4.067
1960,545.39,4.066
1961,545.48,4.065
1962,545.55,4.064
1963,545.64,4.063
1964,545.72,4.062
1965,545.81,4.061
1966,545.89,4.060
1967,545.97,4.059
1968,546.06,4.057
1969,546.14,4.056
1970,546.22,4.055
1971,546.30,4.054
1972,546.39,4.053
1973,546.48,4.052
1974,546.56,4.051
1975,546.64,4.050
1976,546.72,4.049
1977,546.81,4.047
1978,546.89,4.046
1979,546.98,4.045
1980,547.06,4.044
1981,547.14,4.043
1982,547.22,4.042
1983,547.31,4.041
1984,547.39,4.040
1985,547.47,4.039
1986,547.56,4.037
1987,547.65,4.036
1988,547.73,4.035
1989,547.81,4.034
1990,547.90,4.033
1991,547.98,4.032
1992,548.06,4.031
1993,548.15,4.030
1994,548.23,4.028
1995,548.31,4.027
1996,548.40,4.026
1997,548.47,4.025
1998,548.56,4.024
1999,548.65,4.023
2000,548.73,4.022
2001,548.81,4.020
2002,548.90,4.019
2003,548.98,4.018
2004,549.06,4.017
2005,549.14,4.016
2006,549.23,4.015
2007,549.31,4.013
2008,549.40,4.012
2009,549.48,4.011
2010,549.56,4.010
2011,549.64,4.009
2012,549.73,4.008
2013,549.81,4.006
2014,549.90,4.005
2015,549.98,4.004
2016,550.07,4.003
2017,550.15,4.002
2018,550.23,4.001
2019,550.31,3.999
2020,550.40,3.998
2021,550.48,3.997
2022,550.57,3.996
2023,550.65,3.995
2024,550.73,3.993
2025,550.81,3.992
2026,550.89,3.991
2027,550.98,3.990
2028,551.07,3.989
2029,551.16,3.987
2030,551.24,3.986
2031,551.32,3.985
2032,551.40,3.984
2033,551.48,3.983
2034,551.57,3.981
2035,551.65,3.980
2036,551.74,3.979
2037,551.82,3.978
2038,551.90,3.977
2039,551.98,3.975
2040,552.07,3.974
2041,552.15,3.973
2042,552.24,3.972
2043,552.33,3.970
2044,552.40,3.969
2045,552.48,3.968
2046,552.57,3.967
2047,552.65,3.965
2048,552.74,3.964
2049,552.82,3.963
2050,552.90,3.962
2051,552.99,3.960
2052,553.07,3.959
2053,553.15,3.958
2054,553.23,3.957
2055,553.32,3.955
2056,553.40,3.954
2057,553.49,3.953
2058,553.57,3.952
2059,553.66,3.950
2060,553.74,3.949
2061,553.82,3.948
2062,553.90,3.947
2063,553.99,3.945
2064,554.07,3.944
2065,554.16,3.943
2066,554.24,3.941
2067,554.32,3.940
2068,554.40,3.939
2069,554.49,3.938
2070,554.57,3.936
2071,554.66,3.935
2072,554.74,3.934
2073,554.82,3.932
2074,554.91,3.931
2075,554.99,3.930
2076,555.08,3.928
2077,555.16,3.927
2078,555.24,3.926
2079,555.32,3.925
2080,555.41,3.923
2081,555.50,3.922
2082,555.58,3.921
2083,555.66,3.920
2084,555.73,3.918
2085,555.82,3.917
2086,555.91,3.916
2087,556.00,3.914
2088,556.08,3.913
2089,556.16,3.912
2090,556.24,3.910
2091,556.32,3.909
2092,556.41,3.908
2093,556.49,3.906
2094,556.58,3.905
2095,556.66,3.904
2096,556.74,3.902
2097,556.82,3.901
2098,556.91,3.900
2099,556.99,3.898
2100,557.08,3.897
2101,557.16,3.896
2102,557.24,3.894
2103,557.33,3.893
2104,557.41,3.891
2105,557.49,3.890
2106,557.58,3.889
2107,557.66,3.887
2108,557.74,3.886
2109,557.83,3.885
2110,557.91,3.883
2111,558.00,3.882
2112,558.08,3.880
2113,558.16,3.879
2114,558.25,3.878
2115,558.33,3.876
2116,558.41,3.875
2117,558.50,3.874
2118,558.58,3.872
2119,558.66,3.871
2120,558.74,3.869
2121,558.83,3.868
2122,558.92,3.867
2123,559.00,3.865
2124,559.08,3.864
2125,559.16,3.862
2126,559.25,3.861
2127,559.33,3.860
2128,559.41,3.858
2129,559.50,3.857
2130,559.58,3.855
2131,559.66,3.854
2132,559.75,3.852
2133,559.83,3.851
2134,559.92,3.850
2135,560.00,3.848
2136,560.08,3.847
2137,560.17,3.845
2138,560.25,3.844
2139,560.33,3.843
2140,560.42,3.841
2141,560.50,3.840
2142,560.58,3.838
2143,560.67,3.837
2144,560.75,3.835
2145,560.84,3.834
2146,560.92,3.832
2147,561.00,3.831
2148,561.08,3.829
2149,561.17,3.828
2150,561.25,3.826
2151,561.34,3.825
2152,561.42,3.823
2153,561.50,3.822
2154,561.58,3.820
2155,561.67,3.819
2156,561.76,3.817
2157,561.84,3.816
2158,561.92,3.814
2159,562.00,3.813
2160,562.09,3.812
2161,562.17,3.810
2162,562.25,3.809
2163,562.34,3.807
2164,562.42,3.806
2165,562.50,3.804
2166,562.59,3.803
2167,562.67,3.801
2168,562.76,3.800
2169,562.84,3.798
2170,562.92,3.797
2171,563.00,3.795
2172,563.08,3.793
2173,563.17,3.792
2174,563.25,3.790
2175,563.35,3.789
2176,563.43,3.787
2177,563.51,3.786
2178,563.59,3.784
2179,563.67,3.783
2180,563.76,3.781
2181,563.84,3.780
2182,563.92,3.778
2183,564.01,3.776
2184,564.09,3.775
2185,564.18,3.773
2186,564.26,3.772
2187,564.34,3.770
2188,564.42,3.768
2189,564.51,3.767
2190,564.59,3.765
2191,564.68,3.764
2192,564.76,3.762
2193,564.84,3.761
2194,564.92,3.759
2195,565.01,3.757
2196,565.09,3.756
2197,565.17,3.754
2198,565.26,3.753
2199,565.34,3.751
2200,565.43,3.749
2201,565.51,3.748
2202,565.59,3.746
2203,565.68,3.745
2204,565.76,3.743
2205,565.85,3.741
2206,565.92,3.740
2207,566.01,3.738
2208,566.10,3.736
2209,566.18,3.735
2210,566.26,3.733
2211,566.34,3.731
2212,566.42,3.730
2213,566.51,3.728
2214,566.60,3.726
2215,566.68,3.725
2216,566.76,3.723
2217,566.85,3.721
2218,566.93,3.720
2219,567.01,3.718
2220,567.10,3.716
2221,567.18,3.715
2222,567.26,3.713
2223,567.35,3.711
2224,567.43,3.710
2225,567.51,3.708
2226,567.60,3.706
2227,567.68,3.704
2228,567.77,3.703
2229,567.85,3.701
2230,567.93,3.699
2231,568.01,3.697
2232,568.10,3.696
2233,568.18,3.694
2234,568.27,3.692
2235,568.35,3.690
2236,568.43,3.689
2237,568.51,3.687
2238,568.60,3.685
2239,568.69,3.684
2240,568.77,3.682
2241,568.85,3.680
2242,568.94,3.678
2243,569.02,3.677
2244,569.10,3.675
2245,569.18,3.673
2246,569.26,3.671
2247,569.35,3.670
2248,569.44,3.668
2249,569.52,3.666
2250,569.60,3.664
2251,569.68,3.662
2252,569.77,3.661
2253,569.86,3.659
2254,569.94,3.657
2255,570.02,3.655
2256,570.10,3.653
2257,570.18,3.651
2258,570.27,3.650
2259,570.35,3.648
2260,570.43,3.646
2261,570.52,3.644
2262,570.61,3.642
2263,570.69,3.640
2264,570.77,3.639
2265,570.86,3.637
2266,570.94,3.635
2267,571.02,3.633
2268,571.11,3.631
2269,571.19,3.629
2270,571.27,3.628
2271,571.36,3.626
2272,571.44,3.624
2273,571.53,3.622
2274,571.60,3.620
2275,571.69,3.618
2276,571.77,3.616
2277,571.86,3.614
2278,571.94,3.612
2279,572.02,3.611
2280,572.11,3.609
2281,572.19,3.607
2282,572.27,3.605
2283,572.36,3.603
2284,572.43,3.601
2285,572.52,3.599
2286,572.61,3.597
2287,572.69,3.595
2288,572.78,3.593
2289,572.86,3.591
2290,572.94,3.589
2291,573.02,3.587
2292,573.10,3.585
2293,573.19,3.583
2294,573.28,3.581
2295,573.36,3.579
2296,573.45,3.577
2297,573.52,3.575
2298,573.60,3.573
2299,573.69,3.571
2300,573.78,3.569
2301,573.86,3.567
2302,573.95,3.565
2303,574.03,3.563
2304,574.11,3.561
2305,574.19,3.559
2306,574.28,3.557
2307,574.36,3.555
2308,574.44,3.553
2309,574.52,3.551
2310,574.61,3.549
2311,574.69,3.547
2312,574.78,3.545
2313,574.87,3.543
2314,574.95,3.541
2315,575.02,3.539
2316,575.11,3.537
2317,575.19,3.535
2318,575.28,3.532
2319,575.37,3.530
2320,575.45,3.528
2321,575.52,3.526
2322,575.61,3.524
2323,575.69,3.522
2324,575.79,3.520
2325,575.87,3.518
2326,575.95,3.516
2327,576.03,3.514
2328,576.11,3.511
2329,576.19,3.509
2330,576.28,3.507
2331,576.36,3.505
2332,576.44,3.503
2333,576.53,3.501
2334,576.61,3.499
2335,576.70,3.496
2336,576.78,3.494
2337,576.87,3.492
2338,576.95,3.490
2339,577.03,3.488
2340,577.11,3.485
2341,577.19,3.483
2342,577.28,3.481
2343,577.37,3.479
2344,577.45,3.477
2345,577.53,3.474
2346,577.61,3.472
2347,577.69,3.470
2348,577.78,3.468
2349,577.87,3.465
2350,577.96,3.463
2351,578.03,3.461
2352,578.11,3.459
2353,578.20,3.457
2354,578.29,3.454
2355,578.37,3.452
2356,578.46,3.450
2357,578.54,3.447
2358,578.62,3.445
2359,578.70,3.443
2360,578.78,3.441
2361,578.87,3.438
2362,578.95,3.436
2363,579.04,3.434
2364,579.12,3.431
2365,579.20,3.429
2366,579.29,3.427
2367,579.37,3.424
2368,579.45,3.422
2369,579.54,3.420
2370,579.62,3.417
2371,579.70,3.415
2372,579.79,3.413
2373,579.87,3.410
2374,579.96,3.408
2375,580.04,3.405
2376,580.12,3.403
2377,580.20,3.401
2378,580.29,3.398
2379,580.37,3.396
2380,580.46,3.393
2381,580.54,3.391
2382,580.62,3.389
2383,580.71,3.386
2384,580.79,3.384
2385,580.87,3.381
2386,580.95,3.379
2387,581.04,3.376
2388,581.13,3.374
2389,581.21,3.371
2390,581.29,3.369
2391,581.37,3.366
2392,581.46,3.364
2393,581.54,3.361
2394,581.63,3.359
2395,581.71,3.356
2396,581.79,3.354
2397,581.88,3.351
2398,581.96,3.349
2399,582.05,3.346
2400,582.13,3.344
2401,582.20,3.341
2402,582.29,3.339
2403,582.38,3.336
2404,582.46,3.334
2405,582.55,3.331
2406,582.62,3.329
2407,582.70,3.326
2408,582.79,3.323
2409,582.88,3.321
2410,582.97,3.318
2411,583.04,3.316
2412,583.12,3.313
2413,583.21,3.311
2414,583.29,3.308
2415,583.38,3.305
2416,583.46,3.303
2417,583.55,3.300
2418,583.63,3.297
2419,583.71,3.295
2420,583.79,3.292
2421,583.88,3.289
2422,583.96,3.287
2423,584.04,3.284
2424,584.13,3.281
